cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-61_0-00001	61:0	w-s061-a000-w002	w-s061-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-61_0-00002	61:0	w-s061-a000-w002	w-s061-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-61_0-00003	61:0	w-s061-a000-w002	w-s061-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-61_0-00004	61:0	w-s061-a000-w003	w-s061-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-61_0-00005	61:0	w-s061-a000-w004	w-s061-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-61_1-00006	61:1	w-s061-a001-w008	w-s061-a001-w002	ء ر ض	ء ل ه	6	2	2	1	215	380	intra_ayah:61:1:root:1
co-61_1-00007	61:1	w-s061-a001-w011	w-s061-a001-w001	ح ك م	س ب ح	10	5	5	1	8	8	intra_ayah:61:1:root:10
co-61_1-00008	61:1	w-s061-a001-w011	w-s061-a001-w005	ح ك م	س م و	6	3	3	1	16	18	intra_ayah:61:1:root:11
co-61_1-00009	61:1	w-s061-a001-w011	w-s061-a001-w010	ح ك م	ع ز ز	1	1	1	1	49	50	intra_ayah:61:1:root:12
co-61_1-00010	61:1	w-s061-a001-w001	w-s061-a001-w005	س ب ح	س م و	4	2	2	1	22	26	intra_ayah:61:1:root:13
co-61_1-00011	61:1	w-s061-a001-w001	w-s061-a001-w010	س ب ح	ع ز ز	9	4	4	1	7	7	intra_ayah:61:1:root:14
co-61_1-00012	61:1	w-s061-a001-w005	w-s061-a001-w010	س م و	ع ز ز	5	2	2	1	13	17	intra_ayah:61:1:root:15
co-61_1-00013	61:1	w-s061-a001-w008	w-s061-a001-w011	ء ر ض	ح ك م	3	2	2	1	22	24	intra_ayah:61:1:root:2
co-61_1-00014	61:1	w-s061-a001-w008	w-s061-a001-w001	ء ر ض	س ب ح	7	3	3	1	18	21	intra_ayah:61:1:root:3
co-61_1-00015	61:1	w-s061-a001-w008	w-s061-a001-w005	ء ر ض	س م و	3	1	1	1	224	263	intra_ayah:61:1:root:4
co-61_1-00016	61:1	w-s061-a001-w008	w-s061-a001-w010	ء ر ض	ع ز ز	2	1	1	1	14	14	intra_ayah:61:1:root:5
co-61_1-00017	61:1	w-s061-a001-w002	w-s061-a001-w011	ء ل ه	ح ك م	9	4	4	1	127	252	intra_ayah:61:1:root:6
co-61_1-00018	61:1	w-s061-a001-w002	w-s061-a001-w001	ء ل ه	س ب ح	1	1	1	1	38	65	intra_ayah:61:1:root:7
co-61_1-00019	61:1	w-s061-a001-w002	w-s061-a001-w005	ء ل ه	س م و	3	1	1	1	185	319	intra_ayah:61:1:root:8
co-61_1-00020	61:1	w-s061-a001-w002	w-s061-a001-w010	ء ل ه	ع ز ز	8	3	3	1	69	117	intra_ayah:61:1:root:9
co-61_2-00021	61:2	w-s061-a002-w003	w-s061-a002-w008	ء م ن	ف ع ل	5	2	2	1	18	22	intra_ayah:61:2:root:1
co-61_2-00022	61:2	w-s061-a002-w003	w-s061-a002-w005	ء م ن	ق و ل	2	1	1	1	185	327	intra_ayah:61:2:root:2
co-61_2-00023	61:2	w-s061-a002-w008	w-s061-a002-w005	ف ع ل	ق و ل	3	1	1	1	32	41	intra_ayah:61:2:root:3
co-61_3-00024	61:3	w-s061-a003-w004	w-s061-a003-w003	ء ل ه	ع ن د	1	1	1	1	112	219	intra_ayah:61:3:root:1
co-61_3-00025	61:3	w-s061-a003-w009	w-s061-a003-w006	ف ع ل	ق و ل	3	1	1	1	32	41	intra_ayah:61:3:root:10
co-61_3-00026	61:3	w-s061-a003-w009	w-s061-a003-w001	ف ع ل	ك ب ر	8	5	5	1	5	5	intra_ayah:61:3:root:11
co-61_3-00027	61:3	w-s061-a003-w009	w-s061-a003-w002	ف ع ل	م ق ت	7	4	4	1	1	1	intra_ayah:61:3:root:12
co-61_3-00028	61:3	w-s061-a003-w006	w-s061-a003-w001	ق و ل	ك ب ر	5	4	4	1	53	83	intra_ayah:61:3:root:13
co-61_3-00029	61:3	w-s061-a003-w006	w-s061-a003-w002	ق و ل	م ق ت	4	3	3	1	1	1	intra_ayah:61:3:root:14
co-61_3-00030	61:3	w-s061-a003-w001	w-s061-a003-w002	ك ب ر	م ق ت	1	1	1	1	3	5	intra_ayah:61:3:root:15
co-61_3-00031	61:3	w-s061-a003-w004	w-s061-a003-w009	ء ل ه	ف ع ل	5	2	2	1	48	87	intra_ayah:61:3:root:2
co-61_3-00032	61:3	w-s061-a003-w004	w-s061-a003-w006	ء ل ه	ق و ل	2	1	1	1	514	1188	intra_ayah:61:3:root:3
co-61_3-00033	61:3	w-s061-a003-w004	w-s061-a003-w001	ء ل ه	ك ب ر	3	3	3	1	54	100	intra_ayah:61:3:root:4
co-61_3-00034	61:3	w-s061-a003-w004	w-s061-a003-w002	ء ل ه	م ق ت	2	2	2	1	3	6	intra_ayah:61:3:root:5
co-61_3-00035	61:3	w-s061-a003-w003	w-s061-a003-w009	ع ن د	ف ع ل	6	3	3	1	2	2	intra_ayah:61:3:root:6
co-61_3-00036	61:3	w-s061-a003-w003	w-s061-a003-w006	ع ن د	ق و ل	3	2	2	1	71	118	intra_ayah:61:3:root:7
co-61_3-00037	61:3	w-s061-a003-w003	w-s061-a003-w001	ع ن د	ك ب ر	2	2	2	1	12	17	intra_ayah:61:3:root:8
co-61_3-00038	61:3	w-s061-a003-w003	w-s061-a003-w002	ع ن د	م ق ت	1	1	1	1	3	4	intra_ayah:61:3:root:9
co-61_4-00039	61:4	w-s061-a004-w002	w-s061-a004-w010	ء ل ه	ب ن ي	8	5	5	1	68	172	intra_ayah:61:4:root:1
co-61_4-00040	61:4	w-s061-a004-w010	w-s061-a004-w008	ب ن ي	ص ف ف	2	1	1	1	1	1	intra_ayah:61:4:root:10
co-61_4-00041	61:4	w-s061-a004-w010	w-s061-a004-w005	ب ن ي	ق ت ل	5	3	3	1	13	27	intra_ayah:61:4:root:11
co-61_4-00042	61:4	w-s061-a004-w003	w-s061-a004-w011	ح ب ب	ر ص ص	8	5	5	1	1	1	intra_ayah:61:4:root:12
co-61_4-00043	61:4	w-s061-a004-w003	w-s061-a004-w007	ح ب ب	س ب ل	4	2	2	1	11	13	intra_ayah:61:4:root:13
co-61_4-00044	61:4	w-s061-a004-w003	w-s061-a004-w008	ح ب ب	ص ف ف	5	3	3	1	1	1	intra_ayah:61:4:root:14
co-61_4-00045	61:4	w-s061-a004-w003	w-s061-a004-w005	ح ب ب	ق ت ل	2	1	1	1	6	8	intra_ayah:61:4:root:15
co-61_4-00046	61:4	w-s061-a004-w011	w-s061-a004-w007	ر ص ص	س ب ل	4	3	3	1	1	1	intra_ayah:61:4:root:16
co-61_4-00047	61:4	w-s061-a004-w011	w-s061-a004-w008	ر ص ص	ص ف ف	3	2	2	1	1	1	intra_ayah:61:4:root:17
co-61_4-00048	61:4	w-s061-a004-w011	w-s061-a004-w005	ر ص ص	ق ت ل	6	4	4	1	1	1	intra_ayah:61:4:root:18
co-61_4-00049	61:4	w-s061-a004-w007	w-s061-a004-w008	س ب ل	ص ف ف	1	1	1	1	1	1	intra_ayah:61:4:root:19
co-61_4-00050	61:4	w-s061-a004-w002	w-s061-a004-w003	ء ل ه	ح ب ب	1	1	1	1	57	123	intra_ayah:61:4:root:2
co-61_4-00051	61:4	w-s061-a004-w007	w-s061-a004-w005	س ب ل	ق ت ل	2	1	1	1	24	55	intra_ayah:61:4:root:20
co-61_4-00052	61:4	w-s061-a004-w008	w-s061-a004-w005	ص ف ف	ق ت ل	3	2	2	1	1	1	intra_ayah:61:4:root:21
co-61_4-00053	61:4	w-s061-a004-w002	w-s061-a004-w011	ء ل ه	ر ص ص	9	6	6	1	1	1	intra_ayah:61:4:root:3
co-61_4-00054	61:4	w-s061-a004-w002	w-s061-a004-w007	ء ل ه	س ب ل	5	3	3	1	112	220	intra_ayah:61:4:root:4
co-61_4-00055	61:4	w-s061-a004-w002	w-s061-a004-w008	ء ل ه	ص ف ف	6	4	4	1	3	5	intra_ayah:61:4:root:5
co-61_4-00056	61:4	w-s061-a004-w002	w-s061-a004-w005	ء ل ه	ق ت ل	3	2	2	1	79	225	intra_ayah:61:4:root:6
co-61_4-00057	61:4	w-s061-a004-w010	w-s061-a004-w003	ب ن ي	ح ب ب	7	4	4	1	8	8	intra_ayah:61:4:root:7
co-61_4-00058	61:4	w-s061-a004-w010	w-s061-a004-w011	ب ن ي	ر ص ص	1	1	1	1	1	1	intra_ayah:61:4:root:8
co-61_4-00059	61:4	w-s061-a004-w010	w-s061-a004-w007	ب ن ي	س ب ل	3	2	2	1	13	17	intra_ayah:61:4:root:9
co-61_5-00060	61:5	w-s061-a005-w007	w-s061-a005-w012	ء ذ ي	ء ل ه	5	3	8	3	18	40	intra_ayah:61:5:root:1
co-61_5-00061	61:5	w-s061-a005-w007	w-s061-a005-w017	ء ذ ي	ء ل ه	10	3	8	3	18	40	intra_ayah:61:5:root:1
co-61_5-00062	61:5	w-s061-a005-w007	w-s061-a005-w019	ء ذ ي	ء ل ه	12	3	8	3	18	40	intra_ayah:61:5:root:1
