word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s042-a000-w001	42:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s042-a000-w002	42:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s042-a000-w003	42:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s042-a000-w004	42:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s042-a003-w001	42:3	42:3	1	42:3:1	كَذَٰلِكَ	ذَٰلِك		DEM					PREFIX|ka+ | STEM|POS:DEM|LEM:*a`lik|MS
w-s042-a003-w002	42:3	42:3	2	42:3:2	يُوحِىٓ	أَوْحَىٰٓ	و ح ي	V	IMPF			IV	STEM|POS:V|IMPF|(IV)|LEM:>awoHaY`^|ROOT:wHy|3MS
w-s042-a003-w003	42:3	42:3	3	42:3:3	إِلَيْكَ	إِلَىٰ		P					STEM|POS:P|LEM:<ilaY` | SUFFIX|PRON:2MS
w-s042-a003-w004	42:3	42:3	4	42:3:4	وَإِلَى	إِلَىٰ		P					PREFIX|w:CONJ+ | STEM|POS:P|LEM:<ilaY`
w-s042-a003-w005	42:3	42:3	5	42:3:5	ٱلَّذِينَ	ٱلَّذِى		REL					STEM|POS:REL|LEM:{l~a*iY|MP
w-s042-a003-w006	42:3	42:3	6	42:3:6	مِن	مِن		P					STEM|POS:P|LEM:min
w-s042-a003-w007	42:3	42:3	7	42:3:7	قَبْلِكَ	قَبْل	ق ب ل	N					STEM|POS:N|LEM:qabol|ROOT:qbl|GEN | SUFFIX|PRON:2MS
w-s042-a003-w008	42:3	42:3	8	42:3:8	ٱللَّهُ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM
w-s042-a003-w009	42:3	42:3	9	42:3:9	ٱلْعَزِيزُ	عَزِيز	ع ز ز	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:Eaziyz|ROOT:Ezz|MS|NOM
w-s042-a003-w010	42:3	42:3	10	42:3:10	ٱلْحَكِيمُ	حَكِيم	ح ك م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:Hakiym|ROOT:Hkm|MS|NOM
w-s042-a004-w001	42:4	42:4	1	42:4:1	لَهُۥ			PRON					PREFIX|l:P+ | STEM|POS:PRON|3MS
w-s042-a004-w002	42:4	42:4	2	42:4:2	مَا	مَا		REL					STEM|POS:REL|LEM:maA
w-s042-a004-w003	42:4	42:4	3	42:4:3	فِى	فِى		P					STEM|POS:P|LEM:fiY
w-s042-a004-w004	42:4	42:4	4	42:4:4	ٱلسَّمَٰوَٰتِ	سَمَآء	س م و	N					PREFIX|Al+ | STEM|POS:N|LEM:samaA^'|ROOT:smw|FP|GEN
w-s042-a004-w005	42:4	42:4	5	42:4:5	وَمَا	مَا		REL					PREFIX|w:CONJ+ | STEM|POS:REL|LEM:maA
w-s042-a004-w006	42:4	42:4	6	42:4:6	فِى	فِى		P					STEM|POS:P|LEM:fiY
