syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-23_0-00001	ae:v3:s001:001:pass1:attach:a1	23:0	w-s023-a000-w001	w-s023-a000-w001	w-s023-a000-w001	m-w-s023-a000-w001-01	m-w-s023-a000-w001-02	m-w-s023-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-23_0-00002	ae:v3:s001:001:pass1:attach:a2	23:0	w-s023-a000-w001	w-s023-a000-w002		m-w-s023-a000-w001-02	m-w-s023-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-23_0-00003	ae:v3:s001:001:pass1:attach:a3	23:0	w-s023-a000-w002	w-s023-a000-w003		m-w-s023-a000-w002-01	m-w-s023-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-23_0-00004	ae:v3:s001:001:pass1:attach:a4	23:0	w-s023-a000-w002	w-s023-a000-w003		m-w-s023-a000-w002-01	m-w-s023-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-23_1-00005	ae:v3:s023:001:pass1:attach:a1	23:1	w-s023-a001-w002	w-s023-a001-w003		m-w-s023-a001-w002-01	m-w-s023-a001-w003-02		23:1:2:1	23:1:3:2		q:23:1:2	q:23:1:3		2	3		subject	syntactically_forced	high			PV	NOUN_ACTIVE_PART			position_morpheme_aligned	agreement;word_order	ٱلْمُؤْمِنُونَ is nominative and follows أَفْلَحَ as its explicit subject.	resources/attachments.tsv:32476
sx-23_2-00006	ae:v3:s023:002:pass1:attach:a1	23:2	w-s023-a002-w005	w-s023-a002-w004	w-s023-a002-w003	m-w-s023-a002-w005-01	m-w-s023-a002-w004-01	m-w-s023-a002-w003-01	23:2:5:1	23:2:4:1	23:2:3:1	q:23:2:5	q:23:2:4	q:23:2:3	5	4	3	prep_complement	syntactically_forced	high			NOUN_ACTIVE_PART	GERUND		فِي	position_morpheme_aligned	case_government;local_syntax	صَلَاتِهِمْ is governed by فِى as the domain in which خَٰشِعُونَ holds.	resources/attachments.tsv:32477
sx-23_2-00007	ae:v3:s023:002:pass1:attach:a2	23:2	w-s023-a002-w004	w-s023-a002-w004		m-w-s023-a002-w004-01	m-w-s023-a002-w004-01		23:2:4:1	23:2:4:1		q:23:2:4	q:23:2:4		4	4		idafa	syntactically_forced	high	whole_word	possessive_suffix	GERUND				position_morpheme_aligned	morphology	The suffix هِمْ in صَلَاتِهِمْ is the genitive possessor of صَلَاتِ.	resources/attachments.tsv:32478
sx-23_2-00008	ae:v3:s023:002:pass1:attach:a3	23:2	w-s023-a002-w002	w-s023-a002-w005		m-w-s023-a002-w002-01	m-w-s023-a002-w005-01		23:2:2:1	23:2:5:1		q:23:2:2	q:23:2:5		2	5		predication	strongly_licensed	high			PRON	NOUN_ACTIVE_PART			position_morpheme_aligned	local_syntax;agreement	خَٰشِعُونَ is the predicate of the nominal sentence headed by هُمْ.	resources/attachments.tsv:32479
sx-23_3-00009	ae:v3:s023:003:pass1:attach:a1	23:3	w-s023-a003-w005	w-s023-a003-w004	w-s023-a003-w003	m-w-s023-a003-w005-01	m-w-s023-a003-w004-02	m-w-s023-a003-w003-01	23:3:5:1	23:3:4:2	23:3:3:1	q:23:3:6	q:23:3:5	q:23:3:4	6	5	4	prep_complement	syntactically_forced	high			NOUN_ACTIVE_PART	GERUND		عَن	position_morpheme_aligned	case_government;local_syntax	ٱللَّغْوِ is governed by عَنِ as the complement of مُعْرِضُونَ.	resources/attachments.tsv:32480
sx-23_3-00010	ae:v3:s023:003:pass1:attach:a2	23:3	w-s023-a003-w002	w-s023-a003-w005		m-w-s023-a003-w002-01	m-w-s023-a003-w005-01		23:3:2:1	23:3:5:1		q:23:3:3	q:23:3:6		3	6		predication	strongly_licensed	high			PRON	NOUN_ACTIVE_PART			position_morpheme_aligned	local_syntax;agreement	مُعْرِضُونَ is the predicate of هُمْ in the relative clause.	resources/attachments.tsv:32481
