attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	23:0	1:1	1	w-s023-a000-w001	1:1:1	m-w-s023-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	23:0	1:1	2	w-s023-a000-w001	1:1:1	m-w-s023-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	23:0	1:1	3	w-s023-a000-w002	1:1:2	m-w-s023-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	23:0	1:1	4	w-s023-a000-w003	1:1:3	m-w-s023-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	23:0	1:1	5	w-s023-a000-w003	1:1:3	m-w-s023-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:23:1:2	23:1	23:1	2	w-s023-a001-w002	23:1:2	m-w-s023-a001-w002-01	أَفْلَحَ	ف ل ح		position_crosswalk	morpheme_aligned
q:23:1:3	23:1	23:1	3	w-s023-a001-w003	23:1:3	m-w-s023-a001-w003-02	الْمُؤْمِنُونَ	أ م ن		position_crosswalk	morpheme_aligned
q:23:2:2	23:2	23:2	2	w-s023-a002-w002	23:2:2	m-w-s023-a002-w002-01	هُمْ			position_crosswalk	morpheme_aligned
q:23:2:3	23:2	23:2	3	w-s023-a002-w003	23:2:3	m-w-s023-a002-w003-01			فِي	position_crosswalk	morpheme_aligned
q:23:2:4	23:2	23:2	4	w-s023-a002-w004	23:2:4	m-w-s023-a002-w004-01	صَلَاتِهِمْ	ص ل و	فِي	position_crosswalk	morpheme_aligned
q:23:2:5	23:2	23:2	5	w-s023-a002-w005	23:2:5	m-w-s023-a002-w005-01	خَاشِعُونَ	خ ش ع	فِي	position_crosswalk	morpheme_aligned
q:23:3:3	23:3	23:3	3	w-s023-a003-w002	23:3:2	m-w-s023-a003-w002-01	هُمْ			position_crosswalk	morpheme_aligned
