word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s023-a000-w001	23:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s023-a000-w002	23:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s023-a000-w003	23:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s023-a000-w004	23:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s023-a001-w001	23:1	23:1	1	23:1:1	قَدْ	قَد		CERT					STEM|POS:CERT|LEM:qad
w-s023-a001-w002	23:1	23:1	2	23:1:2	أَفْلَحَ	أَفْلَحَ	ف ل ح	V	PERF			IV	STEM|POS:V|PERF|(IV)|LEM:>afolaHa|ROOT:flH|3MS
w-s023-a001-w003	23:1	23:1	3	23:1:3	ٱلْمُؤْمِنُونَ	مُؤْمِن	ء م ن	N			ACT	IV	PREFIX|Al+ | STEM|POS:N|ACT|PCPL|(IV)|LEM:mu&omin|ROOT:Amn|MP|NOM
w-s023-a002-w001	23:2	23:2	1	23:2:1	ٱلَّذِينَ	ٱلَّذِى		REL					STEM|POS:REL|LEM:{l~a*iY|MP
w-s023-a002-w002	23:2	23:2	2	23:2:2	هُمْ			PRON					STEM|POS:PRON|3MP
w-s023-a002-w003	23:2	23:2	3	23:2:3	فِى	فِى		P					STEM|POS:P|LEM:fiY
w-s023-a002-w004	23:2	23:2	4	23:2:4	صَلَاتِهِمْ	صَلَوٰة	ص ل و	N					STEM|POS:N|LEM:Salaw`p|ROOT:Slw|F|GEN | SUFFIX|PRON:3MP
w-s023-a002-w005	23:2	23:2	5	23:2:5	خَٰشِعُونَ	خَاشِع	خ ش ع	N			ACT		STEM|POS:N|ACT|PCPL|LEM:xaA$iE|ROOT:x$E|MP|NOM
w-s023-a003-w001	23:3	23:3	1	23:3:1	وَٱلَّذِينَ	ٱلَّذِى		REL					PREFIX|w:CONJ+ | STEM|POS:REL|LEM:{l~a*iY|MP
w-s023-a003-w002	23:3	23:3	2	23:3:2	هُمْ			PRON					STEM|POS:PRON|3MP
w-s023-a003-w003	23:3	23:3	3	23:3:3	عَنِ	عَن		P					STEM|POS:P|LEM:Ean
w-s023-a003-w004	23:3	23:3	4	23:3:4	ٱللَّغْوِ	لَغْو	ل غ و	N					PREFIX|Al+ | STEM|POS:N|LEM:lagow|ROOT:lgw|M|GEN
w-s023-a003-w005	23:3	23:3	5	23:3:5	مُعْرِضُونَ	مُّعْرِضُون	ع ر ض	N			ACT	IV	STEM|POS:N|ACT|PCPL|(IV)|LEM:m~uEoriDuwn|ROOT:ErD|MP|NOM
w-s023-a004-w001	23:4	23:4	1	23:4:1	وَٱلَّذِينَ	ٱلَّذِى		REL					PREFIX|w:CONJ+ | STEM|POS:REL|LEM:{l~a*iY|MP
w-s023-a004-w002	23:4	23:4	2	23:4:2	هُمْ			PRON					STEM|POS:PRON|3MP
w-s023-a004-w003	23:4	23:4	3	23:4:3	لِلزَّكَوٰةِ	زَكَوٰة	ز ك و	N					PREFIX|l:P+ | PREFIX|Al+ | STEM|POS:N|LEM:zakaw`p|ROOT:zkw|F|GEN
w-s023-a004-w004	23:4	23:4	4	23:4:4	فَٰعِلُونَ	فَاعِل	ف ع ل	N			ACT		STEM|POS:N|ACT|PCPL|LEM:faAEil|ROOT:fEl|MP|NOM
w-s023-a005-w001	23:5	23:5	1	23:5:1	وَٱلَّذِينَ	ٱلَّذِى		REL					PREFIX|w:CONJ+ | STEM|POS:REL|LEM:{l~a*iY|MP
w-s023-a005-w002	23:5	23:5	2	23:5:2	هُمْ			PRON					STEM|POS:PRON|3MP
w-s023-a005-w003	23:5	23:5	3	23:5:3	لِفُرُوجِهِمْ	فَرْج	ف ر ج	N					PREFIX|l:P+ | STEM|POS:N|LEM:faroj|ROOT:frj|MP|GEN | SUFFIX|PRON:3MP
w-s023-a005-w004	23:5	23:5	4	23:5:4	حَٰفِظُونَ	حَٰفِظ	ح ف ظ	N			ACT		STEM|POS:N|ACT|PCPL|LEM:Ha`fiZ|ROOT:HfZ|MP|NOM
