finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-89_0-001	89:0	1	strong	1	1	1:1:1	root_000745	B005	w-s089-a000-w001
f-89_0-001	89:0	1	strong	2	1	1:1:2	root_000047	B002	w-s089-a000-w002
f-89_0-002	89:0	2	weak	1	1	1:1:3	root_000552	B001	w-s089-a000-w003
f-89_0-002	89:0	2	weak	2	1	1:1:4	root_000552	B001	w-s089-a000-w004
f-89_0-003	89:0	3	strong	1	1	1:1:3	root_000552	B001	w-s089-a000-w003
f-89_0-003	89:0	3	strong	1	2	1:1:3	root_000552	B002	w-s089-a000-w003
f-89_0-003	89:0	3	strong	2	1	1:1:4	root_000552	B001	w-s089-a000-w004
f-89_0-003	89:0	3	strong	2	2	1:1:4	root_000552	B002	w-s089-a000-w004
f-89_0-004	89:0	4	reject	1	1	1:1:3	root_000552	B003	w-s089-a000-w003
f-89_0-004	89:0	4	reject	2	1	1:1:4	root_000552	B003	w-s089-a000-w004
f-89_1-001	89:1	1	strong	1	1	89:1:1	root_001132	B001	w-s089-a001-w001
f-89_1-001	89:1	1	strong	1	2	89:1:1	root_001132	B002	w-s089-a001-w001
f-89_1-002	89:1	2	weak	1	1	89:1:1	root_001132	B004	w-s089-a001-w001
f-89_2-001	89:2	1	reject	1	1	89:2:1	root_001392	B001	w-s089-a002-w001
f-89_2-001	89:2	1	reject	2	1	89:2:2	root_001016	B007	w-s089-a002-w002
f-89_2-002	89:2	2	weak	1	1	89:2:1	root_001392	B001	w-s089-a002-w001
f-89_2-002	89:2	2	weak	2	1	89:2:2	root_001016	B012	w-s089-a002-w002
f-89_2-003	89:2	3	weak	1	1	89:2:2	root_001016	B003	w-s089-a002-w002
f-89_2-003	89:2	3	weak	1	2	89:2:2	root_001016	B004	w-s089-a002-w002
f-89_3-001	89:3	1	strong	1	1	89:3:1	root_000802	B001	w-s089-a003-w001
f-89_3-001	89:3	1	strong	2	1	89:3:2	root_001621	B001	w-s089-a003-w002
f-89_3-002	89:3	2	weak	1	1	89:3:1	root_000802	B002	w-s089-a003-w001
f-89_3-002	89:3	2	weak	2	1	89:3:2	root_001621	B002	w-s089-a003-w002
f-89_3-002	89:3	2	weak	2	2	89:3:2	root_001621	B003	w-s089-a003-w002
f-89_4-001	89:4	1	strong	1	1	89:4:1	root_001392	B001	w-s089-a004-w001
f-89_4-001	89:4	1	strong	2	1	89:4:3	root_000702	B002	w-s089-a004-w003
f-89_4-002	89:4	2	weak	1	1	89:4:3	root_000702	B004	w-s089-a004-w003
f-89_5-001	89:5	1	strong	1	1	89:5:4	root_001226	B003	w-s089-a005-w004
f-89_5-001	89:5	1	strong	1	2	89:5:4	root_001226	B004	w-s089-a005-w004
f-89_5-001	89:5	1	strong	2	1	89:5:6	root_000296	B002	w-s089-a005-w006
f-89_5-002	89:5	2	strong	1	1	89:5:6	root_000296	B001	w-s089-a005-w006
f-89_5-002	89:5	2	strong	1	2	89:5:6	root_000296	B002	w-s089-a005-w006
f-89_6-001	89:6	1	strong	1	1	89:6:2	root_000531	B001	w-s089-a006-w002
f-89_6-001	89:6	1	strong	1	2	89:6:2	root_000531	B013	w-s089-a006-w002
f-89_6-002	89:6	2	weak	1	1	89:6:6	root_001058	B001	w-s089-a006-w006
f-89_6-002	89:6	2	weak	1	2	89:6:6	root_001058	B012	w-s089-a006-w006
f-89_6-003	89:6	3	weak	1	1	89:6:4	root_001167	B001	w-s089-a006-w004
f-89_6-003	89:6	3	weak	2	1	89:6:5	root_000532	B001	w-s089-a006-w005
f-89_6-003	89:6	3	weak	2	2	89:6:5	root_000532	B002	w-s089-a006-w005
f-89_7-001	89:7	1	strong	1	1	89:7:3	root_001043	B003	w-s089-a007-w003
f-89_7-001	89:7	1	strong	1	2	89:7:3	root_001043	B006	w-s089-a007-w003
f-89_7-001	89:7	1	strong	1	3	89:7:3	root_001043	B007	w-s089-a007-w003
f-89_7-002	89:7	2	weak	1	1	89:7:3	root_001043	B002	w-s089-a007-w003
f-89_7-002	89:7	2	weak	1	2	89:7:3	root_001043	B008	w-s089-a007-w003
f-89_7-003	89:7	3	reject	1	1	89:7:3	root_001043	B013	w-s089-a007-w003
f-89_8-001	89:8	1	strong	1	1	89:8:3	root_000434	B001	w-s089-a008-w003
f-89_8-001	89:8	1	strong	1	2	89:8:3	root_000434	B003	w-s089-a008-w003
f-89_8-001	89:8	1	strong	2	1	89:8:4	root_001397	B001	w-s089-a008-w004
