source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s005-a000-w001	5:0	1	بِسْمِ	w-s005-a000-w001	1:1:1	one_to_one
t-s005-a000-w002	5:0	2	ٱللَّهِ	w-s005-a000-w002	1:1:2	one_to_one
t-s005-a000-w003	5:0	3	ٱلرَّحْمَٰنِ	w-s005-a000-w003	1:1:3	one_to_one
t-s005-a000-w004	5:0	4	ٱلرَّحِيمِ	w-s005-a000-w004	1:1:4	one_to_one
t-s005-a001-w001	5:1	1	يَٰٓأَيُّهَا	w-s005-a001-w001	5:1:1	one_to_one
t-s005-a001-w002	5:1	2	ٱلَّذِينَ	w-s005-a001-w002	5:1:2	one_to_one
t-s005-a001-w003	5:1	3	ءَامَنُوٓا۟	w-s005-a001-w003	5:1:3	one_to_one
t-s005-a001-w004	5:1	4	أَوْفُوا۟	w-s005-a001-w004	5:1:4	one_to_one
t-s005-a001-w005	5:1	5	بِٱلْعُقُودِ	w-s005-a001-w005	5:1:5	one_to_one
t-s005-a001-w006	5:1	6	أُحِلَّتْ	w-s005-a001-w006	5:1:6	one_to_one
t-s005-a001-w007	5:1	7	لَكُم	w-s005-a001-w007	5:1:7	one_to_one
t-s005-a001-w008	5:1	8	بَهِيمَةُ	w-s005-a001-w008	5:1:8	one_to_one
t-s005-a001-w009	5:1	9	ٱلْأَنْعَٰمِ	w-s005-a001-w009	5:1:9	one_to_one
t-s005-a001-w010	5:1	10	إِلَّا	w-s005-a001-w010	5:1:10	one_to_one
t-s005-a001-w011	5:1	11	مَا	w-s005-a001-w011	5:1:11	one_to_one
t-s005-a001-w012	5:1	12	يُتْلَىٰ	w-s005-a001-w012	5:1:12	one_to_one
t-s005-a001-w013	5:1	13	عَلَيْكُمْ	w-s005-a001-w013	5:1:13	one_to_one
t-s005-a001-w014	5:1	14	غَيْرَ	w-s005-a001-w014	5:1:14	one_to_one
t-s005-a001-w015	5:1	15	مُحِلِّى	w-s005-a001-w015	5:1:15	one_to_one
t-s005-a001-w016	5:1	16	ٱلصَّيْدِ	w-s005-a001-w016	5:1:16	one_to_one
t-s005-a001-w017	5:1	17	وَأَنتُمْ	w-s005-a001-w017	5:1:17	one_to_one
t-s005-a001-w018	5:1	18	حُرُمٌ	w-s005-a001-w018	5:1:18	one_to_one
t-s005-a001-w019	5:1	19	إِنَّ	w-s005-a001-w019	5:1:19	one_to_one
t-s005-a001-w020	5:1	20	ٱللَّهَ	w-s005-a001-w020	5:1:20	one_to_one
t-s005-a001-w021	5:1	21	يَحْكُمُ	w-s005-a001-w021	5:1:21	one_to_one
t-s005-a001-w022	5:1	22	مَا	w-s005-a001-w022	5:1:22	one_to_one
t-s005-a001-w023	5:1	23	يُرِيدُ	w-s005-a001-w023	5:1:23	one_to_one
t-s005-a002-w001	5:2	1	يَٰٓأَيُّهَا	w-s005-a002-w001	5:2:1	one_to_one
t-s005-a002-w002	5:2	2	ٱلَّذِينَ	w-s005-a002-w002	5:2:2	one_to_one
t-s005-a002-w003	5:2	3	ءَامَنُوا۟	w-s005-a002-w003	5:2:3	one_to_one
t-s005-a002-w004	5:2	4	لَا	w-s005-a002-w004	5:2:4	one_to_one
t-s005-a002-w005	5:2	5	تُحِلُّوا۟	w-s005-a002-w005	5:2:5	one_to_one
t-s005-a002-w006	5:2	6	شَعَٰٓئِرَ	w-s005-a002-w006	5:2:6	one_to_one
t-s005-a002-w007	5:2	7	ٱللَّهِ	w-s005-a002-w007	5:2:7	one_to_one
t-s005-a002-w008	5:2	8	وَلَا	w-s005-a002-w008	5:2:8	one_to_one
t-s005-a002-w009	5:2	9	ٱلشَّهْرَ	w-s005-a002-w009	5:2:9	one_to_one
t-s005-a002-w010	5:2	10	ٱلْحَرَامَ	w-s005-a002-w010	5:2:10	one_to_one
t-s005-a002-w011	5:2	11	وَلَا	w-s005-a002-w011	5:2:11	one_to_one
t-s005-a002-w012	5:2	12	ٱلْهَدْىَ	w-s005-a002-w012	5:2:12	one_to_one
t-s005-a002-w013	5:2	13	وَلَا	w-s005-a002-w013	5:2:13	one_to_one
t-s005-a002-w014	5:2	14	ٱلْقَلَٰٓئِدَ	w-s005-a002-w014	5:2:14	one_to_one
t-s005-a002-w015	5:2	15	وَلَآ	w-s005-a002-w015	5:2:15	one_to_one
t-s005-a002-w016	5:2	16	ءَآمِّينَ	w-s005-a002-w016	5:2:16	one_to_one
t-s005-a002-w017	5:2	17	ٱلْبَيْتَ	w-s005-a002-w017	5:2:17	one_to_one
t-s005-a002-w018	5:2	18	ٱلْحَرَامَ	w-s005-a002-w018	5:2:18	one_to_one
t-s005-a002-w019	5:2	19	يَبْتَغُونَ	w-s005-a002-w019	5:2:19	one_to_one
t-s005-a002-w020	5:2	20	فَضْلًۭا	w-s005-a002-w020	5:2:20	one_to_one
t-s005-a002-w021	5:2	21	مِّن	w-s005-a002-w021	5:2:21	one_to_one
t-s005-a002-w022	5:2	22	رَّبِّهِمْ	w-s005-a002-w022	5:2:22	one_to_one
t-s005-a002-w023	5:2	23	وَرِضْوَٰنًۭا	w-s005-a002-w023	5:2:23	one_to_one
t-s005-a002-w024	5:2	24	وَإِذَا	w-s005-a002-w024	5:2:24	one_to_one
t-s005-a002-w025	5:2	25	حَلَلْتُمْ	w-s005-a002-w025	5:2:25	one_to_one
t-s005-a002-w026	5:2	26	فَٱصْطَادُوا۟	w-s005-a002-w026	5:2:26	one_to_one
t-s005-a002-w027	5:2	27	وَلَا	w-s005-a002-w027	5:2:27	one_to_one
t-s005-a002-w028	5:2	28	يَجْرِمَنَّكُمْ	w-s005-a002-w028	5:2:28	one_to_one
t-s005-a002-w029	5:2	29	شَنَـَٔانُ	w-s005-a002-w029	5:2:29	one_to_one
t-s005-a002-w030	5:2	30	قَوْمٍ	w-s005-a002-w030	5:2:30	one_to_one
t-s005-a002-w031	5:2	31	أَن	w-s005-a002-w031	5:2:31	one_to_one
t-s005-a002-w032	5:2	32	صَدُّوكُمْ	w-s005-a002-w032	5:2:32	one_to_one
t-s005-a002-w033	5:2	33	عَنِ	w-s005-a002-w033	5:2:33	one_to_one
t-s005-a002-w034	5:2	34	ٱلْمَسْجِدِ	w-s005-a002-w034	5:2:34	one_to_one
t-s005-a002-w035	5:2	35	ٱلْحَرَامِ	w-s005-a002-w035	5:2:35	one_to_one
t-s005-a002-w036	5:2	36	أَن	w-s005-a002-w036	5:2:36	one_to_one
