cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-5_0-00001	5:0	w-s005-a000-w002	w-s005-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-5_0-00002	5:0	w-s005-a000-w002	w-s005-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-5_0-00003	5:0	w-s005-a000-w002	w-s005-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-5_0-00004	5:0	w-s005-a000-w003	w-s005-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-5_0-00005	5:0	w-s005-a000-w004	w-s005-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-5_1-00006	5:1	w-s005-a001-w020	w-s005-a001-w003	ء ل ه	ء م ن	17	11	11	1	372	843	intra_ayah:5:1:root:1
co-5_1-00007	5:1	w-s005-a001-w020	w-s005-a001-w014	ء ل ه	غ ي ر	6	4	4	1	86	175	intra_ayah:5:1:root:10
co-5_1-00008	5:1	w-s005-a001-w020	w-s005-a001-w009	ء ل ه	ن ع م	11	6	6	1	58	118	intra_ayah:5:1:root:11
co-5_1-00009	5:1	w-s005-a001-w020	w-s005-a001-w004	ء ل ه	و ف ي	16	10	10	1	31	47	intra_ayah:5:1:root:12
co-5_1-00010	5:1	w-s005-a001-w003	w-s005-a001-w008	ء م ن	ب ه م	5	4	4	1	1	1	intra_ayah:5:1:root:13
co-5_1-00011	5:1	w-s005-a001-w003	w-s005-a001-w012	ء م ن	ت ل و	9	6	6	1	12	17	intra_ayah:5:1:root:14
co-5_1-00012	5:1	w-s005-a001-w003	w-s005-a001-w018	ء م ن	ح ر م	15	10	10	1	17	22	intra_ayah:5:1:root:15
co-5_1-00013	5:1	w-s005-a001-w003	w-s005-a001-w021	ء م ن	ح ك م	18	12	12	1	28	54	intra_ayah:5:1:root:16
