word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s070-a000-w001	70:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s070-a000-w002	70:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s070-a000-w003	70:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s070-a000-w004	70:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s070-a001-w001	70:1	70:1	1	70:1:1	سَأَلَ	سَأَلَ	س ء ل	V	PERF				STEM|POS:V|PERF|LEM:sa>ala|ROOT:sAl|3MS
w-s070-a001-w002	70:1	70:1	2	70:1:2	سَآئِلٌۢ	سَآئِل	س ء ل	N			ACT		STEM|POS:N|ACT|PCPL|LEM:saA^}il|ROOT:sAl|M|INDEF|NOM
w-s070-a001-w003	70:1	70:1	3	70:1:3	بِعَذَابٍ	عَذَاب	ع ذ ب	N					PREFIX|bi+ | STEM|POS:N|LEM:Ea*aAb|ROOT:E*b|M|INDEF|GEN
w-s070-a001-w004	70:1	70:1	4	70:1:4	وَاقِعٍ	وَاقِع	و ق ع	ADJ			ACT		STEM|POS:ADJ|ACT|PCPL|LEM:waAqiE|ROOT:wqE|M|INDEF|GEN
w-s070-a002-w001	70:2	70:2	1	70:2:1	لِّلْكَٰفِرِينَ	كَٰفِرُون	ك ف ر	N			ACT		PREFIX|l:P+ | PREFIX|Al+ | STEM|POS:N|ACT|PCPL|LEM:ka`firuwn|ROOT:kfr|MP|GEN
w-s070-a002-w002	70:2	70:2	2	70:2:2	لَيْسَ	لَّيْسَ	ل ي س	V	PERF				STEM|POS:V|PERF|LEM:l~ayosa|ROOT:lys|SP:kaAn|3MS
