cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-70_0-00001	70:0	w-s070-a000-w002	w-s070-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-70_0-00002	70:0	w-s070-a000-w002	w-s070-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-70_0-00003	70:0	w-s070-a000-w002	w-s070-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-70_0-00004	70:0	w-s070-a000-w003	w-s070-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-70_0-00005	70:0	w-s070-a000-w004	w-s070-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-70_1-00006	70:1	w-s070-a001-w001	w-s070-a001-w003	س ء ل	ع ذ ب	2	1	2	2	2	3	intra_ayah:70:1:root:1
co-70_1-00007	70:1	w-s070-a001-w002	w-s070-a001-w003	س ء ل	ع ذ ب	1	1	2	2	2	3	intra_ayah:70:1:root:1
co-70_1-00008	70:1	w-s070-a001-w001	w-s070-a001-w004	س ء ل	و ق ع	3	2	3	2	1	2	intra_ayah:70:1:root:2
co-70_1-00009	70:1	w-s070-a001-w002	w-s070-a001-w004	س ء ل	و ق ع	2	2	3	2	1	2	intra_ayah:70:1:root:2
co-70_1-00010	70:1	w-s070-a001-w003	w-s070-a001-w004	ع ذ ب	و ق ع	1	1	1	1	2	2	intra_ayah:70:1:root:3
co-70_2-00011	70:2	w-s070-a002-w004	w-s070-a002-w001	د ف ع	ك ف ر	3	2	2	1	3	3	intra_ayah:70:2:root:1
co-70_2-00012	70:2	w-s070-a002-w004	w-s070-a002-w002	د ف ع	ل ي س	2	1	1	1	2	2	intra_ayah:70:2:root:2
co-70_2-00013	70:2	w-s070-a002-w001	w-s070-a002-w002	ك ف ر	ل ي س	1	1	1	1	15	19	intra_ayah:70:2:root:3
co-70_3-00014	70:3	w-s070-a003-w002	w-s070-a003-w004	ء ل ه	ع ر ج	2	1	1	1	4	5	intra_ayah:70:3:root:1
co-70_4-00015	70:4	w-s070-a004-w010	w-s070-a004-w009	ء ل ف	خ م س	1	1	1	1	3	3	intra_ayah:70:4:root:1
co-70_4-00016	70:4	w-s070-a004-w009	w-s070-a004-w011	خ م س	س ن و	2	2	2	1	2	2	intra_ayah:70:4:root:10
co-70_4-00017	70:4	w-s070-a004-w009	w-s070-a004-w001	خ م س	ع ر ج	8	6	6	1	1	1	intra_ayah:70:4:root:11
co-70_4-00018	70:4	w-s070-a004-w009	w-s070-a004-w008	خ م س	ق د ر	1	1	1	1	2	2	intra_ayah:70:4:root:12
co-70_4-00019	70:4	w-s070-a004-w009	w-s070-a004-w007	خ م س	ك و ن	2	2	2	1	5	6	intra_ayah:70:4:root:13
co-70_4-00020	70:4	w-s070-a004-w009	w-s070-a004-w002	خ م س	م ل ك	7	5	5	1	2	2	intra_ayah:70:4:root:14
co-70_4-00021	70:4	w-s070-a004-w009	w-s070-a004-w006	خ م س	ي و م	3	3	3	1	3	4	intra_ayah:70:4:root:15
co-70_4-00022	70:4	w-s070-a004-w003	w-s070-a004-w011	ر و ح	س ن و	8	6	6	1	1	1	intra_ayah:70:4:root:16
co-70_4-00023	70:4	w-s070-a004-w003	w-s070-a004-w001	ر و ح	ع ر ج	2	2	2	1	1	1	intra_ayah:70:4:root:17
co-70_4-00024	70:4	w-s070-a004-w003	w-s070-a004-w008	ر و ح	ق د ر	5	3	3	1	3	3	intra_ayah:70:4:root:18
co-70_4-00025	70:4	w-s070-a004-w003	w-s070-a004-w007	ر و ح	ك و ن	4	2	2	1	11	16	intra_ayah:70:4:root:19
co-70_4-00026	70:4	w-s070-a004-w010	w-s070-a004-w003	ء ل ف	ر و ح	7	5	5	1	1	1	intra_ayah:70:4:root:2
co-70_4-00027	70:4	w-s070-a004-w003	w-s070-a004-w002	ر و ح	م ل ك	1	1	1	1	4	4	intra_ayah:70:4:root:20
co-70_4-00028	70:4	w-s070-a004-w003	w-s070-a004-w006	ر و ح	ي و م	3	1	1	1	7	7	intra_ayah:70:4:root:21
co-70_4-00029	70:4	w-s070-a004-w011	w-s070-a004-w001	س ن و	ع ر ج	10	8	8	1	2	2	intra_ayah:70:4:root:22
co-70_4-00030	70:4	w-s070-a004-w011	w-s070-a004-w008	س ن و	ق د ر	3	3	3	1	4	4	intra_ayah:70:4:root:23
co-70_4-00031	70:4	w-s070-a004-w011	w-s070-a004-w007	س ن و	ك و ن	4	4	4	1	2	2	intra_ayah:70:4:root:24
co-70_4-00032	70:4	w-s070-a004-w011	w-s070-a004-w002	س ن و	م ل ك	9	7	7	1	1	1	intra_ayah:70:4:root:25
co-70_4-00033	70:4	w-s070-a004-w011	w-s070-a004-w006	س ن و	ي و م	5	5	5	1	3	3	intra_ayah:70:4:root:26
co-70_4-00034	70:4	w-s070-a004-w001	w-s070-a004-w008	ع ر ج	ق د ر	7	5	5	1	2	2	intra_ayah:70:4:root:27
co-70_4-00035	70:4	w-s070-a004-w001	w-s070-a004-w007	ع ر ج	ك و ن	6	4	4	1	4	4	intra_ayah:70:4:root:28
co-70_4-00036	70:4	w-s070-a004-w001	w-s070-a004-w002	ع ر ج	م ل ك	1	1	1	1	2	2	intra_ayah:70:4:root:29
co-70_4-00037	70:4	w-s070-a004-w010	w-s070-a004-w011	ء ل ف	س ن و	1	1	1	1	6	6	intra_ayah:70:4:root:3
co-70_4-00038	70:4	w-s070-a004-w001	w-s070-a004-w006	ع ر ج	ي و م	5	3	3	1	3	3	intra_ayah:70:4:root:30
co-70_4-00039	70:4	w-s070-a004-w008	w-s070-a004-w007	ق د ر	ك و ن	1	1	1	1	17	25	intra_ayah:70:4:root:31
co-70_4-00040	70:4	w-s070-a004-w008	w-s070-a004-w002	ق د ر	م ل ك	6	4	4	1	13	20	intra_ayah:70:4:root:32
co-70_4-00041	70:4	w-s070-a004-w008	w-s070-a004-w006	ق د ر	ي و م	2	2	2	1	11	14	intra_ayah:70:4:root:33
co-70_4-00042	70:4	w-s070-a004-w007	w-s070-a004-w002	ك و ن	م ل ك	5	3	3	1	48	66	intra_ayah:70:4:root:34
co-70_4-00043	70:4	w-s070-a004-w007	w-s070-a004-w006	ك و ن	ي و م	1	1	1	1	92	120	intra_ayah:70:4:root:35
co-70_4-00044	70:4	w-s070-a004-w002	w-s070-a004-w006	م ل ك	ي و م	4	2	2	1	19	21	intra_ayah:70:4:root:36
co-70_4-00045	70:4	w-s070-a004-w010	w-s070-a004-w001	ء ل ف	ع ر ج	9	7	7	1	2	2	intra_ayah:70:4:root:4
co-70_4-00046	70:4	w-s070-a004-w010	w-s070-a004-w008	ء ل ف	ق د ر	2	2	2	1	3	3	intra_ayah:70:4:root:5
co-70_4-00047	70:4	w-s070-a004-w010	w-s070-a004-w007	ء ل ف	ك و ن	3	3	3	1	5	10	intra_ayah:70:4:root:6
co-70_4-00048	70:4	w-s070-a004-w010	w-s070-a004-w002	ء ل ف	م ل ك	8	6	6	1	4	4	intra_ayah:70:4:root:7
co-70_4-00049	70:4	w-s070-a004-w010	w-s070-a004-w006	ء ل ف	ي و م	4	4	4	1	3	3	intra_ayah:70:4:root:8
co-70_4-00050	70:4	w-s070-a004-w009	w-s070-a004-w003	خ م س	ر و ح	6	4	4	1	1	1	intra_ayah:70:4:root:9
co-70_5-00051	70:5	w-s070-a005-w003	w-s070-a005-w001	ج م ل	ص ب ر	2	1	2	2	4	5	intra_ayah:70:5:root:1
