word_id	morpheme_ids	root_id	binding_status
w-s012-a000-w001	m-w-s012-a000-w001-02	root_000745	resolved_source_exact
w-s012-a000-w002	m-w-s012-a000-w002-01	root_000047	resolved_normalized_exact
w-s012-a000-w003	m-w-s012-a000-w003-02	root_000552	resolved_source_exact
w-s012-a000-w004	m-w-s012-a000-w004-02	root_000552	resolved_source_exact
w-s012-a001-w003	m-w-s012-a001-w003-01	root_000074	resolved_normalized_exact
w-s012-a001-w004	m-w-s012-a001-w004-02	root_001283	resolved_source_exact
w-s012-a001-w005	m-w-s012-a001-w005-02	root_000170	resolved_source_exact
w-s012-a002-w002	m-w-s012-a002-w002-01	root_001492	resolved_source_exact
w-s012-a002-w003	m-w-s012-a002-w003-01	root_001210	resolved_source_exact
w-s012-a002-w004	m-w-s012-a002-w004-01	root_000996	resolved_source_exact
w-s012-a002-w006	m-w-s012-a002-w006-01	root_001036	resolved_source_exact
w-s012-a003-w002	m-w-s012-a003-w002-01	root_001232	resolved_source_exact
w-s012-a003-w004	m-w-s012-a003-w004-01	root_000323	resolved_source_exact
w-s012-a003-w005	m-w-s012-a003-w005-02	root_001232	resolved_source_exact
w-s012-a003-w007	m-w-s012-a003-w007-01	root_001633	resolved_source_exact
w-s012-a003-w010	m-w-s012-a003-w010-02	root_001210	resolved_source_exact
w-s012-a003-w012	m-w-s012-a003-w012-01	root_001332	resolved_source_exact
w-s012-a003-w014	m-w-s012-a003-w014-01	root_001198	resolved_source_exact
w-s012-a003-w016	m-w-s012-a003-w016-02	root_001097	resolved_source_exact
w-s012-a004-w002	m-w-s012-a004-w002-01	root_001272	resolved_source_exact
w-s012-a004-w004	m-w-s012-a004-w004-02	root_000007	resolved_normalized_exact
w-s012-a004-w005	m-w-s012-a004-w005-02	root_000007	resolved_normalized_exact
w-s012-a004-w007	m-w-s012-a004-w007-01	root_000531	resolved_normalized_exact
w-s012-a004-w008	m-w-s012-a004-w008-01	root_000017	resolved_normalized_exact
w-s012-a004-w009	m-w-s012-a004-w009-01	root_001016	resolved_source_exact
w-s012-a004-w010	m-w-s012-a004-w010-01	root_001331	resolved_source_exact
w-s012-a004-w011	m-w-s012-a004-w011-03	root_000818	resolved_source_exact
w-s012-a004-w012	m-w-s012-a004-w012-03	root_001255	resolved_source_exact
w-s012-a004-w013	m-w-s012-a004-w013-01	root_000531	resolved_normalized_exact
