source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s085-a000-w001	85:0	1	بِسْمِ	w-s085-a000-w001	1:1:1	one_to_one
t-s085-a000-w002	85:0	2	ٱللَّهِ	w-s085-a000-w002	1:1:2	one_to_one
t-s085-a000-w003	85:0	3	ٱلرَّحْمَٰنِ	w-s085-a000-w003	1:1:3	one_to_one
t-s085-a000-w004	85:0	4	ٱلرَّحِيمِ	w-s085-a000-w004	1:1:4	one_to_one
t-s085-a001-w001	85:1	1	وَٱلسَّمَآءِ	w-s085-a001-w001	85:1:1	one_to_one
t-s085-a001-w002	85:1	2	ذَاتِ	w-s085-a001-w002	85:1:2	one_to_one
t-s085-a001-w003	85:1	3	ٱلْبُرُوجِ	w-s085-a001-w003	85:1:3	one_to_one
t-s085-a002-w001	85:2	1	وَٱلْيَوْمِ	w-s085-a002-w001	85:2:1	one_to_one
t-s085-a002-w002	85:2	2	ٱلْمَوْعُودِ	w-s085-a002-w002	85:2:2	one_to_one
t-s085-a003-w001	85:3	1	وَشَاهِدٍۢ	w-s085-a003-w001	85:3:1	one_to_one
t-s085-a003-w002	85:3	2	وَمَشْهُودٍۢ	w-s085-a003-w002	85:3:2	one_to_one
t-s085-a004-w001	85:4	1	قُتِلَ	w-s085-a004-w001	85:4:1	one_to_one
t-s085-a004-w002	85:4	2	أَصْحَٰبُ	w-s085-a004-w002	85:4:2	one_to_one
t-s085-a004-w003	85:4	3	ٱلْأُخْدُودِ	w-s085-a004-w003	85:4:3	one_to_one
t-s085-a005-w001	85:5	1	ٱلنَّارِ	w-s085-a005-w001	85:5:1	one_to_one
t-s085-a005-w002	85:5	2	ذَاتِ	w-s085-a005-w002	85:5:2	one_to_one
t-s085-a005-w003	85:5	3	ٱلْوَقُودِ	w-s085-a005-w003	85:5:3	one_to_one
t-s085-a006-w001	85:6	1	إِذْ	w-s085-a006-w001	85:6:1	one_to_one
t-s085-a006-w002	85:6	2	هُمْ	w-s085-a006-w002	85:6:2	one_to_one
t-s085-a006-w003	85:6	3	عَلَيْهَا	w-s085-a006-w003	85:6:3	one_to_one
t-s085-a006-w004	85:6	4	قُعُودٌۭ	w-s085-a006-w004	85:6:4	one_to_one
t-s085-a007-w001	85:7	1	وَهُمْ	w-s085-a007-w001	85:7:1	one_to_one
t-s085-a007-w002	85:7	2	عَلَىٰ	w-s085-a007-w002	85:7:2	one_to_one
t-s085-a007-w003	85:7	3	مَا	w-s085-a007-w003	85:7:3	one_to_one
t-s085-a007-w004	85:7	4	يَفْعَلُونَ	w-s085-a007-w004	85:7:4	one_to_one
t-s085-a007-w005	85:7	5	بِٱلْمُؤْمِنِينَ	w-s085-a007-w005	85:7:5	one_to_one
t-s085-a007-w006	85:7	6	شُهُودٌۭ	w-s085-a007-w006	85:7:6	one_to_one
t-s085-a008-w001	85:8	1	وَمَا	w-s085-a008-w001	85:8:1	one_to_one
t-s085-a008-w002	85:8	2	نَقَمُوا۟	w-s085-a008-w002	85:8:2	one_to_one
t-s085-a008-w003	85:8	3	مِنْهُمْ	w-s085-a008-w003	85:8:3	one_to_one
t-s085-a008-w004	85:8	4	إِلَّآ	w-s085-a008-w004	85:8:4	one_to_one
t-s085-a008-w005	85:8	5	أَن	w-s085-a008-w005	85:8:5	one_to_one
t-s085-a008-w006	85:8	6	يُؤْمِنُوا۟	w-s085-a008-w006	85:8:6	one_to_one
t-s085-a008-w007	85:8	7	بِٱللَّهِ	w-s085-a008-w007	85:8:7	one_to_one
t-s085-a008-w008	85:8	8	ٱلْعَزِيزِ	w-s085-a008-w008	85:8:8	one_to_one
t-s085-a008-w009	85:8	9	ٱلْحَمِيدِ	w-s085-a008-w009	85:8:9	one_to_one
t-s085-a009-w001	85:9	1	ٱلَّذِى	w-s085-a009-w001	85:9:1	one_to_one
t-s085-a009-w002	85:9	2	لَهُۥ	w-s085-a009-w002	85:9:2	one_to_one
t-s085-a009-w003	85:9	3	مُلْكُ	w-s085-a009-w003	85:9:3	one_to_one
t-s085-a009-w004	85:9	4	ٱلسَّمَٰوَٰتِ	w-s085-a009-w004	85:9:4	one_to_one
t-s085-a009-w005	85:9	5	وَٱلْأَرْضِ	w-s085-a009-w005	85:9:5	one_to_one
t-s085-a009-w006	85:9	6	وَٱللَّهُ	w-s085-a009-w006	85:9:6	one_to_one
t-s085-a009-w007	85:9	7	عَلَىٰ	w-s085-a009-w007	85:9:7	one_to_one
t-s085-a009-w008	85:9	8	كُلِّ	w-s085-a009-w008	85:9:8	one_to_one
t-s085-a009-w009	85:9	9	شَىْءٍۢ	w-s085-a009-w009	85:9:9	one_to_one
t-s085-a009-w010	85:9	10	شَهِيدٌ	w-s085-a009-w010	85:9:10	one_to_one
t-s085-a010-w001	85:10	1	إِنَّ	w-s085-a010-w001	85:10:1	one_to_one
t-s085-a010-w002	85:10	2	ٱلَّذِينَ	w-s085-a010-w002	85:10:2	one_to_one
t-s085-a010-w003	85:10	3	فَتَنُوا۟	w-s085-a010-w003	85:10:3	one_to_one
t-s085-a010-w004	85:10	4	ٱلْمُؤْمِنِينَ	w-s085-a010-w004	85:10:4	one_to_one
