cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-85_0-00001	85:0	w-s085-a000-w002	w-s085-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-85_0-00002	85:0	w-s085-a000-w002	w-s085-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-85_0-00003	85:0	w-s085-a000-w002	w-s085-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-85_0-00004	85:0	w-s085-a000-w003	w-s085-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-85_0-00005	85:0	w-s085-a000-w004	w-s085-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-85_1-00006	85:1	w-s085-a001-w003	w-s085-a001-w001	ب ر ج	س م و	2	1	1	1	3	3	intra_ayah:85:1:root:1
co-85_2-00007	85:2	w-s085-a002-w002	w-s085-a002-w001	و ع د	ي و م	1	1	1	1	19	21	intra_ayah:85:2:root:1
co-85_4-00008	85:4	w-s085-a004-w003	w-s085-a004-w002	خ د د	ص ح ب	1	1	1	1	1	1	intra_ayah:85:4:root:1
co-85_4-00009	85:4	w-s085-a004-w003	w-s085-a004-w001	خ د د	ق ت ل	2	2	2	1	1	1	intra_ayah:85:4:root:2
co-85_4-00010	85:4	w-s085-a004-w002	w-s085-a004-w001	ص ح ب	ق ت ل	1	1	1	1	2	5	intra_ayah:85:4:root:3
co-85_5-00011	85:5	w-s085-a005-w001	w-s085-a005-w003	ن و ر	و ق د	2	1	1	1	10	16	intra_ayah:85:5:root:1
co-85_7-00012	85:7	w-s085-a007-w005	w-s085-a007-w006	ء م ن	ش ه د	1	1	1	1	28	47	intra_ayah:85:7:root:1
co-85_7-00013	85:7	w-s085-a007-w005	w-s085-a007-w004	ء م ن	ف ع ل	1	1	1	1	18	22	intra_ayah:85:7:root:2
co-85_7-00014	85:7	w-s085-a007-w006	w-s085-a007-w004	ش ه د	ف ع ل	2	2	2	1	3	9	intra_ayah:85:7:root:3
co-85_8-00015	85:8	w-s085-a008-w007	w-s085-a008-w006	ء ل ه	ء م ن	1	1	1	1	372	843	intra_ayah:85:8:root:1
co-85_8-00016	85:8	w-s085-a008-w008	w-s085-a008-w002	ع ز ز	ن ق م	6	3	3	1	5	6	intra_ayah:85:8:root:10
co-85_8-00017	85:8	w-s085-a008-w007	w-s085-a008-w009	ء ل ه	ح م د	2	2	2	1	42	63	intra_ayah:85:8:root:2
co-85_8-00018	85:8	w-s085-a008-w007	w-s085-a008-w008	ء ل ه	ع ز ز	1	1	1	1	69	117	intra_ayah:85:8:root:3
co-85_8-00019	85:8	w-s085-a008-w007	w-s085-a008-w002	ء ل ه	ن ق م	5	2	2	1	7	17	intra_ayah:85:8:root:4
co-85_8-00020	85:8	w-s085-a008-w006	w-s085-a008-w009	ء م ن	ح م د	3	3	3	1	6	7	intra_ayah:85:8:root:5
co-85_8-00021	85:8	w-s085-a008-w006	w-s085-a008-w008	ء م ن	ع ز ز	2	2	2	1	14	18	intra_ayah:85:8:root:6
co-85_8-00022	85:8	w-s085-a008-w006	w-s085-a008-w002	ء م ن	ن ق م	4	1	1	1	5	6	intra_ayah:85:8:root:7
co-85_8-00023	85:8	w-s085-a008-w009	w-s085-a008-w008	ح م د	ع ز ز	1	1	1	1	3	3	intra_ayah:85:8:root:8
co-85_8-00024	85:8	w-s085-a008-w009	w-s085-a008-w002	ح م د	ن ق م	7	4	4	1	1	1	intra_ayah:85:8:root:9
co-85_9-00025	85:9	w-s085-a009-w005	w-s085-a009-w006	ء ر ض	ء ل ه	1	1	1	1	215	380	intra_ayah:85:9:root:1
co-85_9-00026	85:9	w-s085-a009-w006	w-s085-a009-w008	ء ل ه	ك ل ل	2	1	1	1	149	285	intra_ayah:85:9:root:10
co-85_9-00027	85:9	w-s085-a009-w006	w-s085-a009-w003	ء ل ه	م ل ك	3	3	3	1	101	189	intra_ayah:85:9:root:11
co-85_9-00028	85:9	w-s085-a009-w004	w-s085-a009-w010	س م و	ش ه د	6	5	5	1	10	17	intra_ayah:85:9:root:12
co-85_9-00029	85:9	w-s085-a009-w004	w-s085-a009-w009	س م و	ش ي ء	5	4	4	1	56	82	intra_ayah:85:9:root:13
co-85_9-00030	85:9	w-s085-a009-w004	w-s085-a009-w008	س م و	ك ل ل	4	3	3	1	50	64	intra_ayah:85:9:root:14
co-85_9-00031	85:9	w-s085-a009-w004	w-s085-a009-w003	س م و	م ل ك	1	1	1	1	41	47	intra_ayah:85:9:root:15
co-85_9-00032	85:9	w-s085-a009-w010	w-s085-a009-w009	ش ه د	ش ي ء	1	1	1	1	14	32	intra_ayah:85:9:root:16
co-85_9-00033	85:9	w-s085-a009-w010	w-s085-a009-w008	ش ه د	ك ل ل	2	2	2	1	17	29	intra_ayah:85:9:root:17
co-85_9-00034	85:9	w-s085-a009-w010	w-s085-a009-w003	ش ه د	م ل ك	7	6	6	1	9	12	intra_ayah:85:9:root:18
co-85_9-00035	85:9	w-s085-a009-w009	w-s085-a009-w008	ش ي ء	ك ل ل	1	1	1	1	135	191	intra_ayah:85:9:root:19
co-85_9-00036	85:9	w-s085-a009-w005	w-s085-a009-w004	ء ر ض	س م و	1	1	1	1	224	263	intra_ayah:85:9:root:2
co-85_9-00037	85:9	w-s085-a009-w009	w-s085-a009-w003	ش ي ء	م ل ك	6	5	5	1	47	87	intra_ayah:85:9:root:20
co-85_9-00038	85:9	w-s085-a009-w008	w-s085-a009-w003	ك ل ل	م ل ك	5	4	4	1	31	37	intra_ayah:85:9:root:21
co-85_9-00039	85:9	w-s085-a009-w005	w-s085-a009-w010	ء ر ض	ش ه د	5	4	4	1	9	10	intra_ayah:85:9:root:3
co-85_9-00040	85:9	w-s085-a009-w005	w-s085-a009-w009	ء ر ض	ش ي ء	4	3	3	1	74	101	intra_ayah:85:9:root:4
co-85_9-00041	85:9	w-s085-a009-w005	w-s085-a009-w008	ء ر ض	ك ل ل	3	2	2	1	62	70	intra_ayah:85:9:root:5
co-85_9-00042	85:9	w-s085-a009-w005	w-s085-a009-w003	ء ر ض	م ل ك	2	2	2	1	39	45	intra_ayah:85:9:root:6
co-85_9-00043	85:9	w-s085-a009-w006	w-s085-a009-w004	ء ل ه	س م و	2	2	2	1	185	319	intra_ayah:85:9:root:7
co-85_9-00044	85:9	w-s085-a009-w006	w-s085-a009-w010	ء ل ه	ش ه د	4	3	3	1	70	205	intra_ayah:85:9:root:8
co-85_9-00045	85:9	w-s085-a009-w006	w-s085-a009-w009	ء ل ه	ش ي ء	3	2	2	1	282	596	intra_ayah:85:9:root:9
co-85_10-00046	85:10	w-s085-a010-w004	w-s085-a010-w008	ء م ن	ت و ب	4	1	2	2	20	35	intra_ayah:85:10:root:1
co-85_10-00047	85:10	w-s085-a010-w005	w-s085-a010-w008	ء م ن	ت و ب	3	1	2	2	20	35	intra_ayah:85:10:root:1
co-85_10-00048	85:10	w-s085-a010-w010	w-s085-a010-w003	ع ذ ب	ف ت ن	7	4	5	2	5	6	intra_ayah:85:10:root:10
co-85_10-00049	85:10	w-s085-a010-w013	w-s085-a010-w003	ع ذ ب	ف ت ن	10	4	5	2	5	6	intra_ayah:85:10:root:10
co-85_10-00050	85:10	w-s085-a010-w004	w-s085-a010-w014	ء م ن	ح ر ق	10	4	5	2	2	3	intra_ayah:85:10:root:2
co-85_10-00051	85:10	w-s085-a010-w005	w-s085-a010-w014	ء م ن	ح ر ق	9	4	5	2	2	3	intra_ayah:85:10:root:2
