word_id	morpheme_ids	root_id	binding_status
w-s080-a000-w001	m-w-s080-a000-w001-02	root_000745	resolved_source_exact
w-s080-a000-w002	m-w-s080-a000-w002-01	root_000047	resolved_normalized_exact
w-s080-a000-w003	m-w-s080-a000-w003-02	root_000552	resolved_source_exact
w-s080-a000-w004	m-w-s080-a000-w004-02	root_000552	resolved_source_exact
w-s080-a001-w001	m-w-s080-a001-w001-01	root_000975	resolved_source_exact
w-s080-a001-w002	m-w-s080-a001-w002-02	root_001684	resolved_source_exact
w-s080-a002-w002	m-w-s080-a002-w002-01	root_000281	resolved_source_exact
w-s080-a002-w003	m-w-s080-a002-w003-02	root_001049	resolved_source_exact
w-s080-a003-w002	m-w-s080-a003-w002-01	root_000473	resolved_source_exact
w-s080-a003-w004	m-w-s080-a003-w004-01	root_000637	resolved_source_exact
w-s080-a004-w002	m-w-s080-a004-w002-01	root_000516	resolved_source_exact
w-s080-a004-w003	m-w-s080-a004-w003-02	root_001536	resolved_source_exact
w-s080-a004-w004	m-w-s080-a004-w004-02	root_000516	resolved_source_exact
w-s080-a005-w003	m-w-s080-a005-w003-01	root_001110	resolved_source_exact
w-s080-a006-w003	m-w-s080-a006-w003-01	root_000853	resolved_source_exact
w-s080-a007-w004	m-w-s080-a007-w004-01	root_000637	resolved_source_exact
w-s080-a008-w003	m-w-s080-a008-w003-01	root_000281	resolved_source_exact
w-s080-a008-w004	m-w-s080-a008-w004-01	root_000709	resolved_source_exact
w-s080-a009-w002	m-w-s080-a009-w002-01	root_000413	resolved_source_exact
w-s080-a010-w003	m-w-s080-a010-w003-01	root_001382	resolved_source_exact
w-s080-a011-w003	m-w-s080-a011-w003-01	root_000516	resolved_source_exact
w-s080-a012-w002	m-w-s080-a012-w002-01	root_000831	resolved_source_exact
w-s080-a012-w003	m-w-s080-a012-w003-01	root_000516	resolved_source_exact
w-s080-a013-w002	m-w-s080-a013-w002-01	root_000845	resolved_source_exact
w-s080-a013-w003	m-w-s080-a013-w003-01	root_001294	resolved_source_exact
w-s080-a014-w001	m-w-s080-a014-w001-01	root_000582	resolved_source_exact
w-s080-a014-w002	m-w-s080-a014-w002-01	root_000953	resolved_source_exact
w-s080-a015-w001	m-w-s080-a015-w001-02	root_001693	resolved_source_exact
w-s080-a015-w002	m-w-s080-a015-w002-01	root_000712	resolved_source_exact
w-s080-a016-w001	m-w-s080-a016-w001-01	root_001294	resolved_source_exact
w-s080-a016-w002	m-w-s080-a016-w002-01	root_000104	resolved_source_exact
w-s080-a017-w001	m-w-s080-a017-w001-01	root_001200	resolved_source_exact
w-s080-a017-w002	m-w-s080-a017-w002-02	root_000059	resolved_normalized_exact
w-s080-a017-w004	m-w-s080-a017-w004-01	root_001307	resolved_source_exact
w-s080-a018-w003	m-w-s080-a018-w003-01	root_000831	resolved_source_exact
w-s080-a018-w004	m-w-s080-a018-w004-01	root_000434	resolved_source_exact
w-s080-a019-w002	m-w-s080-a019-w002-01	root_001518	resolved_source_exact
w-s080-a019-w003	m-w-s080-a019-w003-01	root_000434	resolved_source_exact
w-s080-a019-w004	m-w-s080-a019-w004-02	root_001205	resolved_source_exact
w-s080-a020-w002	m-w-s080-a020-w002-02	root_000672	resolved_source_exact
w-s080-a020-w003	m-w-s080-a020-w003-01	root_001694	resolved_source_exact
w-s080-a021-w002	m-w-s080-a021-w002-01	root_001454	resolved_source_exact
w-s080-a021-w003	m-w-s080-a021-w003-02	root_001195	resolved_source_exact
w-s080-a022-w003	m-w-s080-a022-w003-01	root_000831	resolved_source_exact
w-s080-a022-w004	m-w-s080-a022-w004-01	root_001503	resolved_source_exact
w-s080-a023-w003	m-w-s080-a023-w003-01	root_001237	resolved_source_exact
w-s080-a023-w005	m-w-s080-a023-w005-01	root_000051	resolved_normalized_exact
w-s080-a024-w001	m-w-s080-a024-w001-03	root_001520	resolved_source_exact
w-s080-a024-w002	m-w-s080-a024-w002-02	root_000059	resolved_normalized_exact
w-s080-a024-w004	m-w-s080-a024-w004-01	root_000934	resolved_source_exact
w-s080-a025-w002	m-w-s080-a025-w002-01	root_000838	resolved_source_exact
w-s080-a025-w003	m-w-s080-a025-w003-02	root_001458	resolved_source_exact
w-s080-a025-w004	m-w-s080-a025-w004-01	root_000838	resolved_source_exact
w-s080-a026-w002	m-w-s080-a026-w002-01	root_000807	resolved_source_exact
w-s080-a026-w003	m-w-s080-a026-w003-02	root_000025	resolved_normalized_exact
w-s080-a026-w004	m-w-s080-a026-w004-01	root_000807	resolved_source_exact
w-s080-a027-w001	m-w-s080-a027-w001-02	root_001465	resolved_source_exact
w-s080-a027-w003	m-w-s080-a027-w003-01	root_000286	resolved_source_exact
w-s080-a028-w001	m-w-s080-a028-w001-02	root_001050	resolved_source_exact
w-s080-a028-w002	m-w-s080-a028-w002-02	root_001236	resolved_source_exact
w-s080-a029-w001	m-w-s080-a029-w001-02	root_000656	resolved_source_exact
