word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s080-a000-w001	80:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s080-a000-w002	80:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s080-a000-w003	80:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s080-a000-w004	80:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s080-a001-w001	80:1	80:1	1	80:1:1	عَبَسَ	عَبَسَ	ع ب س	V	PERF				STEM|POS:V|PERF|LEM:Eabasa|ROOT:Ebs|3MS
w-s080-a001-w002	80:1	80:1	2	80:1:2	وَتَوَلَّىٰٓ	تَوَلَّىٰ	و ل ي	V	PERF			V	PREFIX|w:CONJ+ | STEM|POS:V|PERF|(V)|LEM:tawal~aY`|ROOT:wly|3MS
w-s080-a002-w001	80:2	80:2	1	80:2:1	أَن	أَن		SUB					STEM|POS:SUB|LEM:>an
w-s080-a002-w002	80:2	80:2	2	80:2:2	جَآءَهُ	جَآءَ	ج ي ء	V	PERF				STEM|POS:V|PERF|LEM:jaA^'a|ROOT:jyA|3MS | SUFFIX|PRON:3MS
w-s080-a002-w003	80:2	80:2	3	80:2:3	ٱلْأَعْمَىٰ	أَعْمَىٰ	ع م ي	N					PREFIX|Al+ | STEM|POS:N|LEM:>aEomaY`|ROOT:Emy|M|NOM
w-s080-a003-w001	80:3	80:3	1	80:3:1	وَمَا	مَا		INTG					PREFIX|w:REM+ | STEM|POS:INTG|LEM:maA
w-s080-a003-w002	80:3	80:3	2	80:3:2	يُدْرِيكَ	أَدْرَىٰ	د ر ي	V	IMPF			IV	STEM|POS:V|IMPF|(IV)|LEM:>adoraY`|ROOT:dry|3MS | SUFFIX|PRON:2MS
w-s080-a003-w003	80:3	80:3	3	80:3:3	لَعَلَّهُۥ	لَعَلّ		ACC					STEM|POS:ACC|LEM:laEal~|SP:<in~ | SUFFIX|PRON:3MS
w-s080-a003-w004	80:3	80:3	4	80:3:4	يَزَّكَّىٰٓ	تَزَكَّىٰ	ز ك و	V	IMPF			V	STEM|POS:V|IMPF|(V)|LEM:tazak~aY`|ROOT:zkw|3MS
w-s080-a004-w001	80:4	80:4	1	80:4:1	أَوْ	أَو		CONJ					STEM|POS:CONJ|LEM:>aw
w-s080-a004-w002	80:4	80:4	2	80:4:2	يَذَّكَّرُ	تَذَكَّرَ	ذ ك ر	V	IMPF			V	STEM|POS:V|IMPF|(V)|LEM:ta*ak~ara|ROOT:*kr|3MS
w-s080-a004-w003	80:4	80:4	3	80:4:3	فَتَنفَعَهُ	نَفَعَ	ن ف ع	V	IMPF	SUBJ			PREFIX|f:CAUS+ | STEM|POS:V|IMPF|LEM:nafaEa|ROOT:nfE|3FS|MOOD:SUBJ | SUFFIX|PRON:3MS
w-s080-a004-w004	80:4	80:4	4	80:4:4	ٱلذِّكْرَىٰٓ	ذِكْرَىٰ	ذ ك ر	N					PREFIX|Al+ | STEM|POS:N|LEM:*ikoraY`|ROOT:*kr|F|NOM
w-s080-a005-w001	80:5	80:5	1	80:5:1	أَمَّا	أَمَّا		EXL					STEM|POS:EXL|LEM:>am~aA
w-s080-a005-w002	80:5	80:5	2	80:5:2	مَنِ	مَن		COND					STEM|POS:COND|LEM:man
w-s080-a005-w003	80:5	80:5	3	80:5:3	ٱسْتَغْنَىٰ	ٱسْتَغْنَىٰ	غ ن ي	V	PERF			X	STEM|POS:V|PERF|(X)|LEM:{sotagonaY`|ROOT:gny|3MS
w-s080-a006-w001	80:6	80:6	1	80:6:1	فَأَنتَ			PRON					PREFIX|f:RSLT+ | STEM|POS:PRON|2MS
w-s080-a006-w002	80:6	80:6	2	80:6:2	لَهُۥ			PRON					PREFIX|l:P+ | STEM|POS:PRON|3MS
w-s080-a006-w003	80:6	80:6	3	80:6:3	تَصَدَّىٰ	تَصَدَّىٰ	ص د ي	V	IMPF			V	STEM|POS:V|IMPF|(V)|LEM:taSad~aY`|ROOT:Sdy|2MS
w-s080-a007-w001	80:7	80:7	1	80:7:1	وَمَا	مَا		NEG					PREFIX|w:REM+ | STEM|POS:NEG|LEM:maA
w-s080-a007-w002	80:7	80:7	2	80:7:2	عَلَيْكَ	عَلَىٰ		P					STEM|POS:P|LEM:EalaY` | SUFFIX|PRON:2MS
w-s080-a007-w003	80:7	80:7	3	80:7:3	أَلَّا	أَن;لَا		SUB;NEG					STEM|POS:SUB|LEM:>an | STEM|POS:NEG|LEM:laA
w-s080-a007-w004	80:7	80:7	4	80:7:4	يَزَّكَّىٰ	تَزَكَّىٰ	ز ك و	V	IMPF	SUBJ		V	STEM|POS:V|IMPF|(V)|LEM:tazak~aY`|ROOT:zkw|3MS|MOOD:SUBJ
w-s080-a008-w001	80:8	80:8	1	80:8:1	وَأَمَّا	أَمَّا		EXL					PREFIX|w:CONJ+ | STEM|POS:EXL|LEM:>am~aA
w-s080-a008-w002	80:8	80:8	2	80:8:2	مَن	مَن		COND					STEM|POS:COND|LEM:man
w-s080-a008-w003	80:8	80:8	3	80:8:3	جَآءَكَ	جَآءَ	ج ي ء	V	PERF				STEM|POS:V|PERF|LEM:jaA^'a|ROOT:jyA|3MS | SUFFIX|PRON:2MS
w-s080-a008-w004	80:8	80:8	4	80:8:4	يَسْعَىٰ	سَعَىٰ	س ع ي	V	IMPF				STEM|POS:V|IMPF|LEM:saEaY`|ROOT:sEy|3MS
w-s080-a009-w001	80:9	80:9	1	80:9:1	وَهُوَ			PRON					PREFIX|w:CIRC+ | STEM|POS:PRON|3MS
w-s080-a009-w002	80:9	80:9	2	80:9:2	يَخْشَىٰ	خَشِىَ	خ ش ي	V	IMPF				STEM|POS:V|IMPF|LEM:xa$iYa|ROOT:x$y|3MS
w-s080-a010-w001	80:10	80:10	1	80:10:1	فَأَنتَ			PRON					PREFIX|f:RSLT+ | STEM|POS:PRON|2MS
w-s080-a010-w002	80:10	80:10	2	80:10:2	عَنْهُ	عَن		P					STEM|POS:P|LEM:Ean | SUFFIX|PRON:3MS
w-s080-a010-w003	80:10	80:10	3	80:10:3	تَلَهَّىٰ	تَلَهَّىٰ	ل ه و	V	PERF				STEM|POS:V|PERF|LEM:talah~aY`|ROOT:lhw|3MS
w-s080-a011-w001	80:11	80:11	1	80:11:1	كَلَّآ	كَلَّا		AVR					STEM|POS:AVR|LEM:kal~aA
w-s080-a011-w002	80:11	80:11	2	80:11:2	إِنَّهَا	إِنّ		ACC					STEM|POS:ACC|LEM:<in~|SP:<in~ | SUFFIX|PRON:3FS
w-s080-a011-w003	80:11	80:11	3	80:11:3	تَذْكِرَةٌ	تَذْكِرَة	ذ ك ر	N				II	STEM|POS:N|VN|(II)|LEM:ta*okirap|ROOT:*kr|F|INDEF|NOM
w-s080-a012-w001	80:12	80:12	1	80:12:1	فَمَن	مَن		COND					PREFIX|f:REM+ | STEM|POS:COND|LEM:man
w-s080-a012-w002	80:12	80:12	2	80:12:2	شَآءَ	شَآءَ	ش ي ء	V	PERF				STEM|POS:V|PERF|LEM:$aA^'a|ROOT:$yA|3MS
w-s080-a012-w003	80:12	80:12	3	80:12:3	ذَكَرَهُۥ	ذَكَرَ	ذ ك ر	V	PERF				STEM|POS:V|PERF|LEM:*akara|ROOT:*kr|3MS | SUFFIX|PRON:3MS
w-s080-a013-w001	80:13	80:13	1	80:13:1	فِى	فِى		P					STEM|POS:P|LEM:fiY
w-s080-a013-w002	80:13	80:13	2	80:13:2	صُحُفٍ	صُحُف	ص ح ف	N					STEM|POS:N|LEM:SuHuf|ROOT:SHf|FP|INDEF|GEN
w-s080-a013-w003	80:13	80:13	3	80:13:3	مُّكَرَّمَةٍ	مُّكَرَّمَة	ك ر م	ADJ			PASS	II	STEM|POS:ADJ|PASS|PCPL|(II)|LEM:m~ukar~amap|ROOT:krm|FP|INDEF|GEN
