source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s015-a000-w001	15:0	1	بِسْمِ	w-s015-a000-w001	1:1:1	one_to_one
t-s015-a000-w002	15:0	2	ٱللَّهِ	w-s015-a000-w002	1:1:2	one_to_one
t-s015-a000-w003	15:0	3	ٱلرَّحْمَٰنِ	w-s015-a000-w003	1:1:3	one_to_one
t-s015-a000-w004	15:0	4	ٱلرَّحِيمِ	w-s015-a000-w004	1:1:4	one_to_one
t-s015-a001-w001	15:1	1	الٓر	w-s015-a001-w001	15:1:1	one_to_one
t-s015-a001-w002	15:1	2	تِلْكَ	w-s015-a001-w002	15:1:2	one_to_one
t-s015-a001-w003	15:1	3	ءَايَٰتُ	w-s015-a001-w003	15:1:3	one_to_one
t-s015-a001-w004	15:1	4	ٱلْكِتَٰبِ	w-s015-a001-w004	15:1:4	one_to_one
t-s015-a001-w005	15:1	5	وَقُرْءَانٍۢ	w-s015-a001-w005	15:1:5	one_to_one
t-s015-a001-w006	15:1	6	مُّبِينٍۢ	w-s015-a001-w006	15:1:6	one_to_one
t-s015-a002-w001	15:2	1	رُّبَمَا	w-s015-a002-w001	15:2:1	one_to_one
t-s015-a002-w002	15:2	2	يَوَدُّ	w-s015-a002-w002	15:2:2	one_to_one
t-s015-a002-w003	15:2	3	ٱلَّذِينَ	w-s015-a002-w003	15:2:3	one_to_one
t-s015-a002-w004	15:2	4	كَفَرُوا۟	w-s015-a002-w004	15:2:4	one_to_one
t-s015-a002-w005	15:2	5	لَوْ	w-s015-a002-w005	15:2:5	one_to_one
t-s015-a002-w006	15:2	6	كَانُوا۟	w-s015-a002-w006	15:2:6	one_to_one
t-s015-a002-w007	15:2	7	مُسْلِمِينَ	w-s015-a002-w007	15:2:7	one_to_one
t-s015-a003-w001	15:3	1	ذَرْهُمْ	w-s015-a003-w001	15:3:1	one_to_one
t-s015-a003-w002	15:3	2	يَأْكُلُوا۟	w-s015-a003-w002	15:3:2	one_to_one
t-s015-a003-w003	15:3	3	وَيَتَمَتَّعُوا۟	w-s015-a003-w003	15:3:3	one_to_one
