attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	108:0	1:1	1	w-s108-a000-w001	1:1:1	m-w-s108-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	108:0	1:1	2	w-s108-a000-w001	1:1:1	m-w-s108-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	108:0	1:1	3	w-s108-a000-w002	1:1:2	m-w-s108-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	108:0	1:1	4	w-s108-a000-w003	1:1:3	m-w-s108-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	108:0	1:1	5	w-s108-a000-w003	1:1:3	m-w-s108-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:108:1:1	108:1	108:1	1	w-s108-a001-w001	108:1:1	m-w-s108-a001-w001-01;m-w-s108-a001-w001-02	إِنَّا			position_crosswalk	morpheme_aligned
q:108:1:2	108:1	108:1	2	w-s108-a001-w002	108:1:2	m-w-s108-a001-w002-01	أَعْطَيْنَاكَ	ع ط و		position_crosswalk	morpheme_aligned
q:108:1:3	108:1	108:1	3	w-s108-a001-w003	108:1:3	m-w-s108-a001-w003-02	الْكَوْثَرَ	ك ث ر		position_crosswalk	morpheme_aligned
q:108:2:2	108:2	108:2	2	w-s108-a002-w001	108:2:1	m-w-s108-a002-w001-02	فَصَلِّ	ص ل ي	لـ	position_crosswalk	morpheme_aligned
q:108:2:3	108:2	108:2	3	w-s108-a002-w001	108:2:1	m-w-s108-a002-w001-02	لِرَبِّكَ	ر ب ب	لـ	surface_root_sequence_fallback	morpheme_aligned
q:108:2:5	108:2	108:2	5	w-s108-a002-w003	108:2:3	m-w-s108-a002-w003-02	وَانْحَرْ	ن ح ر		position_crosswalk	morpheme_aligned
q:108:3:1	108:3	108:3	1	w-s108-a003-w001	108:3:1	m-w-s108-a003-w001-01	إِنَّ	أ و ن		position_crosswalk	morpheme_aligned
q:108:3:2	108:3	108:3	2	w-s108-a003-w002	108:3:2	m-w-s108-a003-w002-01;m-w-s108-a003-w002-02	شَانِئَكَ	ش ن أ		position_crosswalk	morpheme_aligned
q:108:3:4	108:3	108:3	4	w-s108-a003-w004	108:3:4	m-w-s108-a003-w004-02	الْأَبْتَرُ	ب ت ر		position_crosswalk	morpheme_aligned
