cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-95_0-00001	95:0	w-s095-a000-w002	w-s095-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-95_0-00002	95:0	w-s095-a000-w002	w-s095-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-95_0-00003	95:0	w-s095-a000-w002	w-s095-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-95_0-00004	95:0	w-s095-a000-w003	w-s095-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-95_0-00005	95:0	w-s095-a000-w004	w-s095-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-95_1-00006	95:1	w-s095-a001-w001	w-s095-a001-w002	ت ي ن	ز ي ت	1	1	1	1	1	1	intra_ayah:95:1:root:1
co-95_3-00007	95:3	w-s095-a003-w003	w-s095-a003-w002	ء م ن	ب ل د	1	1	1	1	3	4	intra_ayah:95:3:root:1
co-95_4-00008	95:4	w-s095-a004-w003	w-s095-a004-w005	ء ن س	ح س ن	2	1	1	1	5	5	intra_ayah:95:4:root:1
co-95_4-00009	95:4	w-s095-a004-w003	w-s095-a004-w002	ء ن س	خ ل ق	1	1	1	1	19	20	intra_ayah:95:4:root:2
co-95_4-00010	95:4	w-s095-a004-w003	w-s095-a004-w006	ء ن س	ق و م	3	2	2	1	7	7	intra_ayah:95:4:root:3
co-95_4-00011	95:4	w-s095-a004-w005	w-s095-a004-w002	ح س ن	خ ل ق	3	2	2	1	8	13	intra_ayah:95:4:root:4
co-95_4-00012	95:4	w-s095-a004-w005	w-s095-a004-w006	ح س ن	ق و م	1	1	1	1	24	29	intra_ayah:95:4:root:5
co-95_4-00013	95:4	w-s095-a004-w002	w-s095-a004-w006	خ ل ق	ق و م	4	3	3	1	13	15	intra_ayah:95:4:root:6
co-95_5-00014	95:5	w-s095-a005-w002	w-s095-a005-w003	ر د د	س ف ل	1	1	2	2	1	2	intra_ayah:95:5:root:1
co-95_5-00015	95:5	w-s095-a005-w002	w-s095-a005-w004	ر د د	س ف ل	2	1	2	2	1	2	intra_ayah:95:5:root:1
co-95_6-00016	95:6	w-s095-a006-w007	w-s095-a006-w003	ء ج ر	ء م ن	4	3	3	1	36	52	intra_ayah:95:6:root:1
co-95_6-00017	95:6	w-s095-a006-w005	w-s095-a006-w004	ص ل ح	ع م ل	1	1	1	1	93	118	intra_ayah:95:6:root:10
co-95_6-00018	95:6	w-s095-a006-w005	w-s095-a006-w008	ص ل ح	غ ي ر	3	2	2	1	9	9	intra_ayah:95:6:root:11
co-95_6-00019	95:6	w-s095-a006-w005	w-s095-a006-w009	ص ل ح	م ن ن	4	3	3	1	3	3	intra_ayah:95:6:root:12
co-95_6-00020	95:6	w-s095-a006-w004	w-s095-a006-w008	ع م ل	غ ي ر	4	3	3	1	11	15	intra_ayah:95:6:root:13
co-95_6-00021	95:6	w-s095-a006-w004	w-s095-a006-w009	ع م ل	م ن ن	5	4	4	1	5	5	intra_ayah:95:6:root:14
co-95_6-00022	95:6	w-s095-a006-w008	w-s095-a006-w009	غ ي ر	م ن ن	1	1	1	1	5	5	intra_ayah:95:6:root:15
co-95_6-00023	95:6	w-s095-a006-w007	w-s095-a006-w005	ء ج ر	ص ل ح	2	1	1	1	25	25	intra_ayah:95:6:root:2
co-95_6-00024	95:6	w-s095-a006-w007	w-s095-a006-w004	ء ج ر	ع م ل	3	2	2	1	24	28	intra_ayah:95:6:root:3
co-95_6-00025	95:6	w-s095-a006-w007	w-s095-a006-w008	ء ج ر	غ ي ر	1	1	1	1	9	9	intra_ayah:95:6:root:4
co-95_6-00026	95:6	w-s095-a006-w007	w-s095-a006-w009	ء ج ر	م ن ن	2	2	2	1	6	6	intra_ayah:95:6:root:5
co-95_6-00027	95:6	w-s095-a006-w003	w-s095-a006-w005	ء م ن	ص ل ح	2	2	2	1	82	102	intra_ayah:95:6:root:6
co-95_6-00028	95:6	w-s095-a006-w003	w-s095-a006-w004	ء م ن	ع م ل	1	1	1	1	101	139	intra_ayah:95:6:root:7
co-95_6-00029	95:6	w-s095-a006-w003	w-s095-a006-w008	ء م ن	غ ي ر	5	4	4	1	25	31	intra_ayah:95:6:root:8
co-95_6-00030	95:6	w-s095-a006-w003	w-s095-a006-w009	ء م ن	م ن ن	6	5	5	1	8	12	intra_ayah:95:6:root:9
co-95_7-00031	95:7	w-s095-a007-w003	w-s095-a007-w004	ب ع د	د ي ن	1	1	1	1	6	15	intra_ayah:95:7:root:1
co-95_7-00032	95:7	w-s095-a007-w003	w-s095-a007-w002	ب ع د	ك ذ ب	1	1	1	1	11	11	intra_ayah:95:7:root:2
co-95_7-00033	95:7	w-s095-a007-w004	w-s095-a007-w002	د ي ن	ك ذ ب	2	2	2	1	6	6	intra_ayah:95:7:root:3
co-95_8-00034	95:8	w-s095-a008-w002	w-s095-a008-w003	ء ل ه	ح ك م	1	1	2	2	127	252	intra_ayah:95:8:root:1
co-95_8-00035	95:8	w-s095-a008-w002	w-s095-a008-w004	ء ل ه	ح ك م	2	1	2	2	127	252	intra_ayah:95:8:root:1
co-95_8-00036	95:8	w-s095-a008-w002	w-s095-a008-w001	ء ل ه	ل ي س	1	1	1	1	49	84	intra_ayah:95:8:root:2
co-95_8-00037	95:8	w-s095-a008-w003	w-s095-a008-w001	ح ك م	ل ي س	2	2	3	2	4	6	intra_ayah:95:8:root:3
co-95_8-00038	95:8	w-s095-a008-w004	w-s095-a008-w001	ح ك م	ل ي س	3	2	3	2	4	6	intra_ayah:95:8:root:3
