attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	95:0	1:1	1	w-s095-a000-w001	1:1:1	m-w-s095-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	95:0	1:1	2	w-s095-a000-w001	1:1:1	m-w-s095-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	95:0	1:1	3	w-s095-a000-w002	1:1:2	m-w-s095-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	95:0	1:1	4	w-s095-a000-w003	1:1:3	m-w-s095-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	95:0	1:1	5	w-s095-a000-w003	1:1:3	m-w-s095-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:95:1:1	95:1	95:1	1	w-s095-a001-w001	95:1:1	m-w-s095-a001-w001-03	وَالتِّينِ	أ و ي		position_crosswalk	morpheme_aligned
q:95:1:2	95:1	95:1	2	w-s095-a001-w001	95:1:1	m-w-s095-a001-w001-03	وَالتِّينِ	ت ي ن		position_crosswalk	morpheme_aligned
q:95:1:3	95:1	95:1	3	w-s095-a001-w002	95:1:2	m-w-s095-a001-w002-01	وَالزَّيْتُونِ	أ و ي		position_crosswalk	morpheme_aligned
q:95:1:4	95:1	95:1	4	w-s095-a001-w002	95:1:2	m-w-s095-a001-w002-03	وَالزَّيْتُونِ	ز ي ت		position_crosswalk	morpheme_aligned
q:95:2:1	95:2	95:2	1	w-s095-a002-w001	95:2:1	m-w-s095-a002-w001-01	وَطُورِ	أ و ي		position_crosswalk	morpheme_aligned
q:95:2:2	95:2	95:2	2	w-s095-a002-w001	95:2:1	m-w-s095-a002-w001-02	وَطُورِ	ط و ر		position_crosswalk	morpheme_aligned
q:95:2:3	95:2	95:2	3	w-s095-a002-w002	95:2:2	m-w-s095-a002-w002-01	سِينِينَ	س ي ن		position_crosswalk	morpheme_aligned
