source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s079-a000-w001	79:0	1	بِسْمِ	w-s079-a000-w001	1:1:1	one_to_one
t-s079-a000-w002	79:0	2	ٱللَّهِ	w-s079-a000-w002	1:1:2	one_to_one
t-s079-a000-w003	79:0	3	ٱلرَّحْمَٰنِ	w-s079-a000-w003	1:1:3	one_to_one
t-s079-a000-w004	79:0	4	ٱلرَّحِيمِ	w-s079-a000-w004	1:1:4	one_to_one
t-s079-a001-w001	79:1	1	وَٱلنَّٰزِعَٰتِ	w-s079-a001-w001	79:1:1	one_to_one
t-s079-a001-w002	79:1	2	غَرْقًۭا	w-s079-a001-w002	79:1:2	one_to_one
t-s079-a002-w001	79:2	1	وَٱلنَّٰشِطَٰتِ	w-s079-a002-w001	79:2:1	one_to_one
t-s079-a002-w002	79:2	2	نَشْطًۭا	w-s079-a002-w002	79:2:2	one_to_one
t-s079-a003-w001	79:3	1	وَٱلسَّٰبِحَٰتِ	w-s079-a003-w001	79:3:1	one_to_one
t-s079-a003-w002	79:3	2	سَبْحًۭا	w-s079-a003-w002	79:3:2	one_to_one
t-s079-a004-w001	79:4	1	فَٱلسَّٰبِقَٰتِ	w-s079-a004-w001	79:4:1	one_to_one
t-s079-a004-w002	79:4	2	سَبْقًۭا	w-s079-a004-w002	79:4:2	one_to_one
t-s079-a005-w001	79:5	1	فَٱلْمُدَبِّرَٰتِ	w-s079-a005-w001	79:5:1	one_to_one
t-s079-a005-w002	79:5	2	أَمْرًۭا	w-s079-a005-w002	79:5:2	one_to_one
t-s079-a006-w001	79:6	1	يَوْمَ	w-s079-a006-w001	79:6:1	one_to_one
t-s079-a006-w002	79:6	2	تَرْجُفُ	w-s079-a006-w002	79:6:2	one_to_one
t-s079-a006-w003	79:6	3	ٱلرَّاجِفَةُ	w-s079-a006-w003	79:6:3	one_to_one
t-s079-a007-w001	79:7	1	تَتْبَعُهَا	w-s079-a007-w001	79:7:1	one_to_one
t-s079-a007-w002	79:7	2	ٱلرَّادِفَةُ	w-s079-a007-w002	79:7:2	one_to_one
t-s079-a008-w001	79:8	1	قُلُوبٌۭ	w-s079-a008-w001	79:8:1	one_to_one
t-s079-a008-w002	79:8	2	يَوْمَئِذٍۢ	w-s079-a008-w002	79:8:2	one_to_one
t-s079-a008-w003	79:8	3	وَاجِفَةٌ	w-s079-a008-w003	79:8:3	one_to_one
t-s079-a009-w001	79:9	1	أَبْصَٰرُهَا	w-s079-a009-w001	79:9:1	one_to_one
t-s079-a009-w002	79:9	2	خَٰشِعَةٌۭ	w-s079-a009-w002	79:9:2	one_to_one
t-s079-a010-w001	79:10	1	يَقُولُونَ	w-s079-a010-w001	79:10:1	one_to_one
t-s079-a010-w002	79:10	2	أَءِنَّا	w-s079-a010-w002	79:10:2	one_to_one
t-s079-a010-w003	79:10	3	لَمَرْدُودُونَ	w-s079-a010-w003	79:10:3	one_to_one
t-s079-a010-w004	79:10	4	فِى	w-s079-a010-w004	79:10:4	one_to_one
t-s079-a010-w005	79:10	5	ٱلْحَافِرَةِ	w-s079-a010-w005	79:10:5	one_to_one
t-s079-a011-w001	79:11	1	أَءِذَا	w-s079-a011-w001	79:11:1	one_to_one
t-s079-a011-w002	79:11	2	كُنَّا	w-s079-a011-w002	79:11:2	one_to_one
t-s079-a011-w003	79:11	3	عِظَٰمًۭا	w-s079-a011-w003	79:11:3	one_to_one
t-s079-a011-w004	79:11	4	نَّخِرَةًۭ	w-s079-a011-w004	79:11:4	one_to_one
t-s079-a012-w001	79:12	1	قَالُوا۟	w-s079-a012-w001	79:12:1	one_to_one
t-s079-a012-w002	79:12	2	تِلْكَ	w-s079-a012-w002	79:12:2	one_to_one
t-s079-a012-w003	79:12	3	إِذًۭا	w-s079-a012-w003	79:12:3	one_to_one
t-s079-a012-w004	79:12	4	كَرَّةٌ	w-s079-a012-w004	79:12:4	one_to_one
t-s079-a012-w005	79:12	5	خَاسِرَةٌۭ	w-s079-a012-w005	79:12:5	one_to_one
t-s079-a013-w001	79:13	1	فَإِنَّمَا	w-s079-a013-w001	79:13:1	one_to_one
