word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s101-a000-w001	101:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s101-a000-w002	101:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s101-a000-w003	101:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s101-a000-w004	101:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s101-a001-w001	101:1	101:1	1	101:1:1	ٱلْقَارِعَةُ	قَارِعَة	ق ر ع	N					PREFIX|Al+ | STEM|POS:N|LEM:qaAriEap|ROOT:qrE|F|NOM
w-s101-a002-w001	101:2	101:2	1	101:2:1	مَا	مَا		INTG					STEM|POS:INTG|LEM:maA
w-s101-a002-w002	101:2	101:2	2	101:2:2	ٱلْقَارِعَةُ	قَارِعَة	ق ر ع	N					PREFIX|Al+ | STEM|POS:N|LEM:qaAriEap|ROOT:qrE|F|NOM
w-s101-a003-w001	101:3	101:3	1	101:3:1	وَمَآ	مَا		INTG					PREFIX|w:CONJ+ | STEM|POS:INTG|LEM:maA
w-s101-a003-w002	101:3	101:3	2	101:3:2	أَدْرَىٰكَ	أَدْرَىٰ	د ر ي	V	PERF			IV	STEM|POS:V|PERF|(IV)|LEM:>adoraY`|ROOT:dry|3MS | SUFFIX|PRON:2MS
w-s101-a003-w003	101:3	101:3	3	101:3:3	مَا	مَا		INTG					STEM|POS:INTG|LEM:maA
