syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-98_0-00001	ae:v3:s001:001:pass1:attach:a1	98:0	w-s098-a000-w001	w-s098-a000-w001	w-s098-a000-w001	m-w-s098-a000-w001-01	m-w-s098-a000-w001-02	m-w-s098-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-98_0-00002	ae:v3:s001:001:pass1:attach:a2	98:0	w-s098-a000-w001	w-s098-a000-w002		m-w-s098-a000-w001-02	m-w-s098-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-98_0-00003	ae:v3:s001:001:pass1:attach:a3	98:0	w-s098-a000-w002	w-s098-a000-w003		m-w-s098-a000-w002-01	m-w-s098-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-98_0-00004	ae:v3:s001:001:pass1:attach:a4	98:0	w-s098-a000-w002	w-s098-a000-w003		m-w-s098-a000-w002-01	m-w-s098-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-98_1-00005	ae:v3:s098:001:pass1:attach:a1	98:1	w-s098-a001-w002	w-s098-a001-w003		m-w-s098-a001-w002-01	m-w-s098-a001-w003-01		98:1:2:1	98:1:3:1		q:98:1:2	q:98:1:3		2	3		subject	syntactically_forced	high			IV	REL_PRON			position_morpheme_aligned	local_syntax;word_order	ٱلَّذِينَ is the ism of يَكُنِ in the negated kāna clause.	resources/attachments.tsv:58065
sx-98_1-00006	ae:v3:s098:001:pass1:attach:a2	98:1	w-s098-a001-w003	w-s098-a001-w006	w-s098-a001-w005	m-w-s098-a001-w003-01	m-w-s098-a001-w006-01	m-w-s098-a001-w005-01	98:1:3:1	98:1:6:1	98:1:5:1	q:98:1:3	q:98:1:6	q:98:1:5	3	6	5	prep_complement	strongly_licensed	high			REL_PRON	NOUN_CONCRETE		مِن	position_morpheme_aligned	case_government;local_syntax	أَهْلِ is governed by مِنْ and specifies the group denoted by ٱلَّذِينَ.	resources/attachments.tsv:58066
sx-98_1-00007	ae:v3:s098:001:pass1:attach:a3	98:1	w-s098-a001-w006	w-s098-a001-w007		m-w-s098-a001-w006-01	m-w-s098-a001-w007-02		98:1:6:1	98:1:7:2		q:98:1:6	q:98:1:7		6	7		idafa	syntactically_forced	high			NOUN_CONCRETE	NOUN_CONCRETE			position_morpheme_aligned	case_government;local_syntax	ٱلْكِتَٰبِ is the genitive complement of the construct أَهْلِ.	resources/attachments.tsv:58067
sx-98_1-00008	ae:v3:s098:001:pass1:attach:a4	98:1	w-s098-a001-w006	w-s098-a001-w008		m-w-s098-a001-w006-01	m-w-s098-a001-w008-03		98:1:6:1	98:1:8:3		q:98:1:6	q:98:1:9		6	9		conjoined	strongly_licensed	high			NOUN_CONCRETE	NOUN_ACTIVE_PART			position_morpheme_aligned	local_syntax;parallelism	ٱلْمُشْرِكِينَ is coordinated with أَهْلِ ٱلْكِتَٰبِ under the partitive مِنْ.	resources/attachments.tsv:58068
sx-98_1-00009	ae:v3:s098:001:pass1:attach:a5	98:1	w-s098-a001-w002	w-s098-a001-w009		m-w-s098-a001-w002-01	m-w-s098-a001-w009-01		98:1:2:1	98:1:9:1		q:98:1:2	q:98:1:10		2	10		kana_predicate	syntactically_forced	high			IV	NOUN_PASSIVE_PART			position_morpheme_aligned	case_government;local_syntax	مُنفَكِّينَ is the accusative predicate of يَكُنِ.	resources/attachments.tsv:58069
sx-98_1-00010	ae:v3:s098:001:pass1:attach:a6	98:1	w-s098-a001-w011	w-s098-a001-w011		m-w-s098-a001-w011-01	m-w-s098-a001-w011-02		98:1:11:1	98:1:11:2		q:98:1:12	q:98:1:12		12	12		direct_object	syntactically_forced	high		object_suffix	IV		clitic		position_morpheme_aligned	morphology;local_syntax	The هُم suffix in تَأْتِيَهُمُ is the object of تَأْتِي.	resources/attachments.tsv:58070
