cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-98_0-00001	98:0	w-s098-a000-w002	w-s098-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-98_0-00002	98:0	w-s098-a000-w002	w-s098-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-98_0-00003	98:0	w-s098-a000-w002	w-s098-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-98_0-00004	98:0	w-s098-a000-w003	w-s098-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-98_0-00005	98:0	w-s098-a000-w004	w-s098-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-98_1-00006	98:1	w-s098-a001-w011	w-s098-a001-w006	ء ت ي	ء ه ل	5	4	4	1	17	22	intra_ayah:98:1:root:1
co-98_1-00007	98:1	w-s098-a001-w006	w-s098-a001-w009	ء ه ل	ف ك ك	3	3	3	1	1	1	intra_ayah:98:1:root:10
co-98_1-00008	98:1	w-s098-a001-w006	w-s098-a001-w007	ء ه ل	ك ت ب	1	1	1	1	33	36	intra_ayah:98:1:root:11
co-98_1-00009	98:1	w-s098-a001-w006	w-s098-a001-w004	ء ه ل	ك ف ر	2	1	1	1	16	19	intra_ayah:98:1:root:12
co-98_1-00010	98:1	w-s098-a001-w006	w-s098-a001-w002	ء ه ل	ك و ن	4	2	2	1	34	49	intra_ayah:98:1:root:13
co-98_1-00011	98:1	w-s098-a001-w012	w-s098-a001-w008	ب ي ن	ش ر ك	4	3	3	1	14	22	intra_ayah:98:1:root:14
co-98_1-00012	98:1	w-s098-a001-w012	w-s098-a001-w009	ب ي ن	ف ك ك	3	2	2	1	1	1	intra_ayah:98:1:root:15
co-98_1-00013	98:1	w-s098-a001-w012	w-s098-a001-w007	ب ي ن	ك ت ب	5	4	4	1	57	97	intra_ayah:98:1:root:16
co-98_1-00014	98:1	w-s098-a001-w012	w-s098-a001-w004	ب ي ن	ك ف ر	8	6	6	1	54	74	intra_ayah:98:1:root:17
co-98_1-00015	98:1	w-s098-a001-w012	w-s098-a001-w002	ب ي ن	ك و ن	10	7	7	1	113	177	intra_ayah:98:1:root:18
co-98_1-00016	98:1	w-s098-a001-w008	w-s098-a001-w009	ش ر ك	ف ك ك	1	1	1	1	1	1	intra_ayah:98:1:root:19
co-98_1-00017	98:1	w-s098-a001-w011	w-s098-a001-w012	ء ت ي	ب ي ن	1	1	1	1	62	81	intra_ayah:98:1:root:2
co-98_1-00018	98:1	w-s098-a001-w008	w-s098-a001-w007	ش ر ك	ك ت ب	1	1	1	1	9	10	intra_ayah:98:1:root:20
