word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s098-a000-w001	98:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s098-a000-w002	98:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s098-a000-w003	98:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s098-a000-w004	98:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s098-a001-w001	98:1	98:1	1	98:1:1	لَمْ	لَم		NEG					STEM|POS:NEG|LEM:lam
w-s098-a001-w002	98:1	98:1	2	98:1:2	يَكُنِ	كَانَ	ك و ن	V	IMPF	JUS			STEM|POS:V|IMPF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MS|MOOD:JUS
w-s098-a001-w003	98:1	98:1	3	98:1:3	ٱلَّذِينَ	ٱلَّذِى		REL					STEM|POS:REL|LEM:{l~a*iY|MP
w-s098-a001-w004	98:1	98:1	4	98:1:4	كَفَرُوا۟	كَفَرَ	ك ف ر	V	PERF				STEM|POS:V|PERF|LEM:kafara|ROOT:kfr|3MP | SUFFIX|PRON:3MP
w-s098-a001-w005	98:1	98:1	5	98:1:5	مِنْ	مِن		P					STEM|POS:P|LEM:min
w-s098-a001-w006	98:1	98:1	6	98:1:6	أَهْلِ	أَهْل	ء ه ل	N					STEM|POS:N|LEM:>ahol|ROOT:Ahl|M|GEN
w-s098-a001-w007	98:1	98:1	7	98:1:7	ٱلْكِتَٰبِ	كِتَٰب	ك ت ب	N					PREFIX|Al+ | STEM|POS:N|LEM:kita`b|ROOT:ktb|M|GEN
w-s098-a001-w008	98:1	98:1	8	98:1:8	وَٱلْمُشْرِكِينَ	مُشْرِك	ش ر ك	N			ACT	IV	PREFIX|w:CONJ+ | PREFIX|Al+ | STEM|POS:N|ACT|PCPL|(IV)|LEM:mu$orik|ROOT:$rk|MP|GEN
w-s098-a001-w009	98:1	98:1	9	98:1:9	مُنفَكِّينَ	مُنفَكِّين	ف ك ك	N			ACT	VII	STEM|POS:N|ACT|PCPL|(VII)|LEM:munfak~iyn|ROOT:fkk|MP|ACC
w-s098-a001-w010	98:1	98:1	10	98:1:10	حَتَّىٰ	حَتَّىٰ		P					STEM|POS:P|LEM:Hat~aY`
w-s098-a001-w011	98:1	98:1	11	98:1:11	تَأْتِيَهُمُ	أَتَى	ء ت ي	V	IMPF	SUBJ			STEM|POS:V|IMPF|LEM:>ataY|ROOT:Aty|3FS|MOOD:SUBJ | SUFFIX|PRON:3MP
w-s098-a001-w012	98:1	98:1	12	98:1:12	ٱلْبَيِّنَةُ	بَيِّنَة	ب ي ن	N					PREFIX|Al+ | STEM|POS:N|LEM:bay~inap|ROOT:byn|FS|NOM
w-s098-a002-w001	98:2	98:2	1	98:2:1	رَسُولٌ	رَسُول	ر س ل	N					STEM|POS:N|LEM:rasuwl|ROOT:rsl|M|INDEF|NOM
w-s098-a002-w002	98:2	98:2	2	98:2:2	مِّنَ	مِن		P					STEM|POS:P|LEM:min
w-s098-a002-w003	98:2	98:2	3	98:2:3	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s098-a002-w004	98:2	98:2	4	98:2:4	يَتْلُوا۟	تَلَىٰ	ت ل و	V	IMPF				STEM|POS:V|IMPF|LEM:talaY`|ROOT:tlw|3MS
w-s098-a002-w005	98:2	98:2	5	98:2:5	صُحُفًا	صُحُف	ص ح ف	N					STEM|POS:N|LEM:SuHuf|ROOT:SHf|P|INDEF|ACC
w-s098-a002-w006	98:2	98:2	6	98:2:6	مُّطَهَّرَةً	مُّطَهَّرَة	ط ه ر	ADJ			PASS	II	STEM|POS:ADJ|PASS|PCPL|(II)|LEM:m~uTah~arap|ROOT:Thr|F|INDEF|ACC
w-s098-a003-w001	98:3	98:3	1	98:3:1	فِيهَا	فِى		P					STEM|POS:P|LEM:fiY | SUFFIX|PRON:3FS
w-s098-a003-w002	98:3	98:3	2	98:3:2	كُتُبٌ	كِتَٰب	ك ت ب	N					STEM|POS:N|LEM:kita`b|ROOT:ktb|MP|INDEF|NOM
w-s098-a003-w003	98:3	98:3	3	98:3:3	قَيِّمَةٌ	قَيِّمَة	ق و م	ADJ					STEM|POS:ADJ|LEM:qay~imap|ROOT:qwm|F|INDEF|NOM
w-s098-a004-w001	98:4	98:4	1	98:4:1	وَمَا	مَا		NEG					PREFIX|w:CONJ+ | STEM|POS:NEG|LEM:maA
w-s098-a004-w002	98:4	98:4	2	98:4:2	تَفَرَّقَ	تَفَرَّقَ	ف ر ق	V	PERF			V	STEM|POS:V|PERF|(V)|LEM:tafar~aqa|ROOT:frq|3MS
