word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s073-a000-w001	73:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s073-a000-w002	73:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s073-a000-w003	73:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s073-a000-w004	73:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s073-a001-w001	73:1	73:1	1	73:1:1	يَٰٓأَيُّهَا	أَيُّهَا		N					PREFIX|ya+ | STEM|POS:N|LEM:>ay~uhaA|NOM
w-s073-a001-w002	73:1	73:1	2	73:1:2	ٱلْمُزَّمِّلُ	مُزَّمِّل	ز م ل	N			ACT	V	PREFIX|Al+ | STEM|POS:N|ACT|PCPL|(V)|LEM:muz~am~il|ROOT:zml|M|NOM
w-s073-a002-w001	73:2	73:2	1	73:2:1	قُمِ	قَامَ	ق و م	V	IMPV				STEM|POS:V|IMPV|LEM:qaAma|ROOT:qwm|2MS
w-s073-a002-w002	73:2	73:2	2	73:2:2	ٱلَّيْلَ	لَيْل	ل ي ل	N					PREFIX|Al+ | STEM|POS:N|LEM:layol|ROOT:lyl|M|ACC
w-s073-a002-w003	73:2	73:2	3	73:2:3	إِلَّا	إِلَّا		EXP					STEM|POS:EXP|LEM:<il~aA
w-s073-a002-w004	73:2	73:2	4	73:2:4	قَلِيلًا	قَلِيل	ق ل ل	N					STEM|POS:N|LEM:qaliyl|ROOT:qll|MS|INDEF|ACC
w-s073-a003-w001	73:3	73:3	1	73:3:1	نِّصْفَهُۥٓ	نِصْف	ن ص ف	N					STEM|POS:N|LEM:niSof|ROOT:nSf|M|ACC | SUFFIX|PRON:3MS
w-s073-a003-w002	73:3	73:3	2	73:3:2	أَوِ	أَو		CONJ					STEM|POS:CONJ|LEM:>aw
w-s073-a003-w003	73:3	73:3	3	73:3:3	ٱنقُصْ	يُنقَصُ	ن ق ص	V	IMPV				STEM|POS:V|IMPV|LEM:yunqaSu|ROOT:nqS|2MS
w-s073-a003-w004	73:3	73:3	4	73:3:4	مِنْهُ	مِن		P					STEM|POS:P|LEM:min | SUFFIX|PRON:3MS
w-s073-a003-w005	73:3	73:3	5	73:3:5	قَلِيلًا	قَلِيل	ق ل ل	N					STEM|POS:N|LEM:qaliyl|ROOT:qll|MS|INDEF|ACC
w-s073-a004-w001	73:4	73:4	1	73:4:1	أَوْ	أَو		CONJ					STEM|POS:CONJ|LEM:>aw
w-s073-a004-w002	73:4	73:4	2	73:4:2	زِدْ	زَادَ	ز ي د	V	IMPV				STEM|POS:V|IMPV|LEM:zaAda|ROOT:zyd|2MS
w-s073-a004-w003	73:4	73:4	3	73:4:3	عَلَيْهِ	عَلَىٰ		P					STEM|POS:P|LEM:EalaY` | SUFFIX|PRON:3MS
w-s073-a004-w004	73:4	73:4	4	73:4:4	وَرَتِّلِ	رَتَّلْ	ر ت ل	V	IMPV			II	PREFIX|w:CONJ+ | STEM|POS:V|IMPV|(II)|LEM:rat~alo|ROOT:rtl|2MS
w-s073-a004-w005	73:4	73:4	5	73:4:5	ٱلْقُرْءَانَ	قُرْءَان	ق ر ء	PN					PREFIX|Al+ | STEM|POS:PN|LEM:quro'aAn|ROOT:qrA|M|ACC
w-s073-a004-w006	73:4	73:4	6	73:4:6	تَرْتِيلًا	تَرْتِيل	ر ت ل	N				II	STEM|POS:N|VN|(II)|LEM:tarotiyl|ROOT:rtl|M|INDEF|ACC
w-s073-a005-w001	73:5	73:5	1	73:5:1	إِنَّا	إِنّ		ACC					STEM|POS:ACC|LEM:<in~|SP:<in~ | SUFFIX|PRON:1P
w-s073-a005-w002	73:5	73:5	2	73:5:2	سَنُلْقِى	أَلْقَىٰٓ	ل ق ي	V	IMPF			IV	PREFIX|sa+ | STEM|POS:V|IMPF|(IV)|LEM:>aloqaY`^|ROOT:lqy|1P
