attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	73:0	1:1	1	w-s073-a000-w001	1:1:1	m-w-s073-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	73:0	1:1	2	w-s073-a000-w001	1:1:1	m-w-s073-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	73:0	1:1	3	w-s073-a000-w002	1:1:2	m-w-s073-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	73:0	1:1	4	w-s073-a000-w003	1:1:3	m-w-s073-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	73:0	1:1	5	w-s073-a000-w003	1:1:3	m-w-s073-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:73:1:1	73:1	73:1	1	w-s073-a001-w001	73:1:1	m-w-s073-a001-w001-02	يَاأَيُّهَا			position_crosswalk	morpheme_aligned
q:73:1:2	73:1	73:1	2	w-s073-a001-w001	73:1:1	m-w-s073-a001-w001-02	يَاأَيُّهَا	أ ي ي		position_crosswalk	morpheme_aligned
q:73:1:3	73:1	73:1	3	w-s073-a001-w002	73:1:2	m-w-s073-a001-w002-02	الْمُزَّمِّلُ	ز م ل		position_crosswalk	morpheme_aligned
q:73:2:1	73:2	73:2	1	w-s073-a002-w001	73:2:1	m-w-s073-a002-w001-01	قُمِ	ق و م		position_crosswalk	morpheme_aligned
q:73:2:2	73:2	73:2	2	w-s073-a002-w002	73:2:2	m-w-s073-a002-w002-02	اللَّيْلَ	ل ي ل		position_crosswalk	morpheme_aligned
q:73:2:4	73:2	73:2	4	w-s073-a002-w004	73:2:4	m-w-s073-a002-w004-01	قَلِيلَاً	ق ل ل		position_crosswalk	morpheme_aligned
q:73:3:1	73:3	73:3	1	w-s073-a003-w001	73:3:1	m-w-s073-a003-w001-01	نِصْفَهُ	ن ص ف		position_crosswalk	morpheme_aligned
q:73:3:3	73:3	73:3	3	w-s073-a003-w003	73:3:3	m-w-s073-a003-w003-01	انْقُصْ	ن ق ص	مِن	position_crosswalk	morpheme_aligned
q:73:3:4	73:3	73:3	4	w-s073-a003-w004	73:3:4	m-w-s073-a003-w004-02;m-w-s073-a003-w004-01			مِن	position_crosswalk	morpheme_aligned
q:73:3:5	73:3	73:3	5	w-s073-a003-w005	73:3:5	m-w-s073-a003-w005-01	قَلِيلَاً	ق ل ل		position_crosswalk	morpheme_aligned
q:73:4:2	73:4	73:4	2	w-s073-a004-w002	73:4:2	m-w-s073-a004-w002-01	زِدْ	ز ي د	عَلَى	position_crosswalk	morpheme_aligned
q:73:4:3	73:4	73:4	3	w-s073-a004-w003	73:4:3	m-w-s073-a004-w003-02;m-w-s073-a004-w003-01			عَلَى	position_crosswalk	morpheme_aligned
q:73:4:5	73:4	73:4	5	w-s073-a004-w004	73:4:4	m-w-s073-a004-w004-02	وَرَتِّلِ	ر ت ل		position_crosswalk	morpheme_aligned
