finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-108_0-001	108:0	1	strong	1	1	1:1:1	root_000745	B005	w-s108-a000-w001
f-108_0-001	108:0	1	strong	1	2	1:1:1	root_000745	B008	w-s108-a000-w001
f-108_0-002	108:0	2	weak	1	1	1:1:3	root_000552	B001	w-s108-a000-w003
f-108_0-002	108:0	2	weak	2	1	1:1:4	root_000552	B001	w-s108-a000-w004
f-108_0-003	108:0	3	strong	1	1	1:1:3	root_000552	B002	w-s108-a000-w003
f-108_0-003	108:0	3	strong	1	2	1:1:3	root_000552	B003	w-s108-a000-w003
f-108_0-003	108:0	3	strong	2	1	1:1:4	root_000552	B002	w-s108-a000-w004
f-108_0-003	108:0	3	strong	2	2	1:1:4	root_000552	B003	w-s108-a000-w004
f-108_0-004	108:0	4	strong	1	1	1:1:2	root_000047	B001	w-s108-a000-w002
f-108_0-004	108:0	4	strong	1	2	1:1:2	root_000047	B002	w-s108-a000-w002
f-108_1-001	108:1	1	strong	1	1	108:1:2	root_001028	B002	w-s108-a001-w002
f-108_1-001	108:1	1	strong	2	1	108:1:3	root_001286	B001	w-s108-a001-w003
f-108_1-002	108:1	2	strong	1	1	108:1:2	root_001028	B003	w-s108-a001-w002
f-108_1-003	108:1	3	strong	1	1	108:1:3	root_001286	B002	w-s108-a001-w003
f-108_1-003	108:1	3	strong	1	2	108:1:3	root_001286	B003	w-s108-a001-w003
f-108_1-004	108:1	4	weak	1	1	108:1:3	root_001286	B005	w-s108-a001-w003
f-108_1-005	108:1	5	reject	1	1	108:1:3	root_001286	B006	w-s108-a001-w003
f-108_2-001	108:2	1	strong	1	1	108:2:1	root_000879	B003	w-s108-a002-w001
f-108_2-001	108:2	1	strong	2	1	108:2:2	root_000532	B001	w-s108-a002-w002
f-108_2-001	108:2	1	strong	3	1	108:2:3	root_001479	B002	w-s108-a002-w003
f-108_2-002	108:2	2	weak	1	1	108:2:1	root_000879	B002	w-s108-a002-w001
f-108_2-002	108:2	2	weak	1	2	108:2:1	root_000879	B003	w-s108-a002-w001
f-108_2-003	108:2	3	strong	1	1	108:2:2	root_000532	B002	w-s108-a002-w002
f-108_2-004	108:2	4	strong	1	1	108:2:3	root_001479	B001	w-s108-a002-w003
f-108_2-004	108:2	4	strong	1	2	108:2:3	root_001479	B003	w-s108-a002-w003
f-108_2-004	108:2	4	strong	1	3	108:2:3	root_001479	B004	w-s108-a002-w003
f-108_2-005	108:2	5	strong	1	1	108:2:3	root_001479	B002	w-s108-a002-w003
f-108_2-006	108:2	6	strong	1	1	108:2:3	root_001479	B002	w-s108-a002-w003
f-108_2-006	108:2	6	strong	1	2	108:2:3	root_001479	B004	w-s108-a002-w003
f-108_2-006	108:2	6	strong	1	3	108:2:3	root_001479	B005	w-s108-a002-w003
f-108_2-007	108:2	7	weak	1	1	108:2:3	root_001479	B009	w-s108-a002-w003
f-108_2-008	108:2	8	reject	1	1	108:2:3	root_001479	B006	w-s108-a002-w003
f-108_3-001	108:3	1	strong	1	1	108:3:4	root_000080	B002	w-s108-a003-w004
f-108_3-002	108:3	2	strong	1	1	108:3:2	root_000820	B002	w-s108-a003-w002
f-108_3-002	108:3	2	strong	2	1	108:3:4	root_000080	B004	w-s108-a003-w004
f-108_3-003	108:3	3	strong	1	1	108:3:4	root_000080	B001	w-s108-a003-w004
f-108_3-004	108:3	4	strong	1	1	108:3:4	root_000080	B002	w-s108-a003-w004
f-108_3-004	108:3	4	strong	1	2	108:3:4	root_000080	B004	w-s108-a003-w004
f-108_3-005	108:3	5	strong	1	1	108:3:4	root_000080	B001	w-s108-a003-w004
f-108_3-005	108:3	5	strong	1	2	108:3:4	root_000080	B002	w-s108-a003-w004
f-108_3-006	108:3	6	reject	1	1	108:3:2	root_000820	B003	w-s108-a003-w002
