finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-36_0-001	36:0	1	strong	1	1	1:1:1	root_000745	B005	w-s036-a000-w001
f-36_0-001	36:0	1	strong	2	1	1:1:3	root_000552	B001	w-s036-a000-w003
f-36_0-001	36:0	1	strong	3	1	1:1:4	root_000552	B001	w-s036-a000-w004
f-36_0-002	36:0	2	weak	1	1	1:1:3	root_000552	B001	w-s036-a000-w003
f-36_0-002	36:0	2	weak	2	1	1:1:4	root_000552	B001	w-s036-a000-w004
f-36_0-003	36:0	3	weak	1	1	1:1:3	root_000552	B003	w-s036-a000-w003
f-36_0-003	36:0	3	weak	2	1	1:1:4	root_000552	B003	w-s036-a000-w004
f-36_2-001	36:2	1	strong	1	1	36:2:1	root_001210	B001	w-s036-a002-w001
f-36_2-001	36:2	1	strong	1	2	36:2:1	root_001210	B011	w-s036-a002-w001
f-36_2-001	36:2	1	strong	2	1	36:2:2	root_000348	B001	w-s036-a002-w002
f-36_2-001	36:2	1	strong	2	2	36:2:2	root_000348	B004	w-s036-a002-w002
f-36_2-002	36:2	2	strong	1	1	36:2:2	root_000348	B002	w-s036-a002-w002
f-36_3-001	36:3	1	strong	1	1	36:3:3	root_000563	B002	w-s036-a003-w003
f-36_3-001	36:3	1	strong	1	2	36:3:3	root_000563	B005	w-s036-a003-w003
f-36_3-002	36:3	2	weak	1	1	36:3:3	root_000563	B001	w-s036-a003-w003
f-36_3-003	36:3	3	reject	1	1	36:3:3	root_000563	B004	w-s036-a003-w003
f-36_4-001	36:4	1	strong	1	1	36:4:2	root_000858	B001	w-s036-a004-w002
f-36_4-001	36:4	1	strong	2	1	36:4:3	root_001273	B008	w-s036-a004-w003
f-36_4-002	36:4	2	weak	1	1	36:4:3	root_001273	B009	w-s036-a004-w003
f-36_4-003	36:4	3	reject	1	1	36:4:2	root_000858	B002	w-s036-a004-w002
f-36_5-001	36:5	1	strong	1	1	36:5:1	root_001492	B001	w-s036-a005-w001
f-36_5-001	36:5	1	strong	1	2	36:5:1	root_001492	B002	w-s036-a005-w001
f-36_5-001	36:5	1	strong	2	1	36:5:2	root_001008	B003	w-s036-a005-w002
f-36_5-001	36:5	1	strong	3	1	36:5:3	root_000552	B001	w-s036-a005-w003
f-36_5-002	36:5	2	strong	1	1	36:5:1	root_001492	B004	w-s036-a005-w001
f-36_5-002	36:5	2	strong	2	1	36:5:2	root_001008	B004	w-s036-a005-w002
f-36_5-002	36:5	2	strong	3	1	36:5:3	root_000552	B001	w-s036-a005-w003
f-36_5-003	36:5	3	strong	1	1	36:5:1	root_001492	B002	w-s036-a005-w001
f-36_6-001	36:6	1	strong	1	1	36:6:1	root_001488	B001	w-s036-a006-w001
f-36_6-001	36:6	1	strong	2	1	36:6:4	root_001488	B001	w-s036-a006-w004
f-36_6-001	36:6	1	strong	3	1	36:6:5	root_000007	B001	w-s036-a006-w005
f-36_6-001	36:6	1	strong	4	1	36:6:7	root_001097	B002	w-s036-a006-w007
f-36_6-001	36:6	1	strong	4	2	36:6:7	root_001097	B006	w-s036-a006-w007
f-36_6-002	36:6	2	strong	1	1	36:6:7	root_001097	B004	w-s036-a006-w007
f-36_6-003	36:6	3	reject	1	1	36:6:2	root_001273	B003	w-s036-a006-w002
f-36_7-001	36:7	1	strong	1	1	36:7:2	root_000347	B002	w-s036-a007-w002
f-36_7-001	36:7	1	strong	2	1	36:7:3	root_001272	B001	w-s036-a007-w003
f-36_7-001	36:7	1	strong	2	2	36:7:3	root_001272	B007	w-s036-a007-w003
f-36_7-002	36:7	2	strong	1	1	36:7:8	root_000054	B001	w-s036-a007-w008
f-36_7-002	36:7	2	strong	1	2	36:7:8	root_000054	B002	w-s036-a007-w008
f-36_8-001	36:8	1	strong	1	1	36:8:5	root_001102	B006	w-s036-a008-w005
f-36_8-001	36:8	1	strong	2	1	36:8:8	root_000515	B006	w-s036-a008-w008
f-36_8-001	36:8	1	strong	3	1	36:8:10	root_001254	B001	w-s036-a008-w010
f-36_8-002	36:8	2	strong	1	1	36:8:2	root_000248	B002	w-s036-a008-w002
f-36_8-002	36:8	2	strong	2	1	36:8:5	root_001102	B005	w-s036-a008-w005
f-36_9-001	36:9	1	strong	1	1	36:9:4	root_001693	B008	w-s036-a009-w004
f-36_9-001	36:9	1	strong	2	1	36:9:5	root_000687	B001	w-s036-a009-w005
f-36_9-001	36:9	1	strong	3	1	36:9:7	root_000433	B001	w-s036-a009-w007
f-36_9-001	36:9	1	strong	3	2	36:9:7	root_000433	B002	w-s036-a009-w007
f-36_9-001	36:9	1	strong	4	1	36:9:8	root_000687	B001	w-s036-a009-w008
f-36_9-001	36:9	1	strong	5	1	36:9:9	root_001088	B001	w-s036-a009-w009
f-36_9-002	36:9	2	strong	1	1	36:9:3	root_000170	B002	w-s036-a009-w003
f-36_9-002	36:9	2	strong	2	1	36:9:5	root_000687	B008	w-s036-a009-w005
f-36_9-002	36:9	2	strong	3	1	36:9:8	root_000687	B008	w-s036-a009-w008
f-36_9-002	36:9	2	strong	4	1	36:9:12	root_000121	B002	w-s036-a009-w012
f-36_10-001	36:10	1	strong	1	1	36:10:1	root_000766	B001	w-s036-a010-w001
f-36_10-001	36:10	1	strong	2	1	36:10:3	root_001488	B001	w-s036-a010-w003
f-36_10-001	36:10	1	strong	3	1	36:10:6	root_001488	B001	w-s036-a010-w006
f-36_10-001	36:10	1	strong	4	1	36:10:8	root_000054	B002	w-s036-a010-w008
f-36_10-002	36:10	2	weak	1	1	36:10:1	root_000766	B002	w-s036-a010-w001
f-36_10-003	36:10	3	reject	1	1	36:10:1	root_000766	B006	w-s036-a010-w001
f-36_11-001	36:11	1	strong	1	1	36:11:4	root_000175	B003	w-s036-a011-w004
f-36_11-001	36:11	1	strong	2	1	36:11:5	root_000516	B009	w-s036-a011-w005
f-36_11-001	36:11	1	strong	3	1	36:11:8	root_001117	B001	w-s036-a011-w008
f-36_11-002	36:11	2	strong	1	1	36:11:10	root_001096	B001	w-s036-a011-w010
f-36_11-002	36:11	2	strong	2	1	36:11:11	root_000015	B001	w-s036-a011-w011
f-36_11-002	36:11	2	strong	3	1	36:11:12	root_001294	B010	w-s036-a011-w012
f-36_11-003	36:11	3	weak	1	1	36:11:8	root_001117	B001	w-s036-a011-w008
f-36_11-003	36:11	3	weak	2	1	36:11:9	root_000120	B005	w-s036-a011-w009
f-36_11-003	36:11	3	weak	2	2	36:11:9	root_000120	B007	w-s036-a011-w009
f-36_12-001	36:12	1	strong	1	1	36:12:5	root_001283	B001	w-s036-a012-w005
f-36_12-001	36:12	1	strong	2	1	36:12:7	root_001207	B004	w-s036-a012-w007
f-36_12-001	36:12	1	strong	3	1	36:12:8	root_000011	B003	w-s036-a012-w008
f-36_12-001	36:12	1	strong	4	1	36:12:11	root_000332	B002	w-s036-a012-w011
f-36_12-002	36:12	2	strong	1	1	36:12:13	root_000053	B002	w-s036-a012-w013
f-36_12-002	36:12	2	strong	1	2	36:12:13	root_000053	B009	w-s036-a012-w013
f-36_12-002	36:12	2	strong	2	1	36:12:14	root_000170	B004	w-s036-a012-w014
f-36_12-003	36:12	3	strong	1	1	36:12:3	root_000383	B003	w-s036-a012-w003
f-36_12-003	36:12	3	strong	2	1	36:12:4	root_001454	B012	w-s036-a012-w004
f-36_13-001	36:13	1	strong	1	1	36:13:1	root_000906	B001	w-s036-a013-w001
f-36_13-001	36:13	1	strong	1	2	36:13:1	root_000906	B003	w-s036-a013-w001
f-36_13-001	36:13	1	strong	2	1	36:13:3	root_001397	B011	w-s036-a013-w003
f-36_13-002	36:13	2	strong	1	1	36:13:5	root_001222	B001	w-s036-a013-w005
f-36_13-002	36:13	2	strong	2	1	36:13:7	root_000281	B001	w-s036-a013-w007
f-36_13-002	36:13	2	strong	3	1	36:13:8	root_000563	B005	w-s036-a013-w008
f-36_14-001	36:14	1	strong	1	1	36:14:4	root_000208	B001	w-s036-a014-w004
f-36_14-001	36:14	1	strong	2	1	36:14:6	root_001008	B004	w-s036-a014-w006
f-36_14-001	36:14	1	strong	3	1	36:14:7	root_000203	B003	w-s036-a014-w007
f-36_14-002	36:14	2	weak	1	1	36:14:2	root_000563	B001	w-s036-a014-w002
f-36_14-002	36:14	2	weak	2	1	36:14:5	root_001290	B002	w-s036-a014-w005
f-36_14-002	36:14	2	weak	3	1	36:14:11	root_000563	B001	w-s036-a014-w011
f-36_15-001	36:15	1	strong	1	1	36:15:5	root_000120	B001	w-s036-a015-w005
f-36_15-001	36:15	1	strong	1	2	36:15:5	root_000120	B002	w-s036-a015-w005
f-36_15-001	36:15	1	strong	2	1	36:15:6	root_001397	B001	w-s036-a015-w006
f-36_15-001	36:15	1	strong	3	1	36:15:8	root_001492	B002	w-s036-a015-w008
f-36_15-002	36:15	2	weak	1	1	36:15:11	root_000831	B001	w-s036-a015-w011
f-36_15-002	36:15	2	weak	2	1	36:15:15	root_001290	B001	w-s036-a015-w015
f-36_15-003	36:15	3	weak	1	1	36:15:8	root_001492	B002	w-s036-a015-w008
f-36_15-003	36:15	3	weak	2	1	36:15:9	root_000552	B001	w-s036-a015-w009
f-36_16-001	36:16	1	strong	1	1	36:16:2	root_000532	B001	w-s036-a016-w002
f-36_16-001	36:16	1	strong	2	1	36:16:3	root_001040	B001	w-s036-a016-w003
f-36_16-001	36:16	1	strong	2	2	36:16:3	root_001040	B002	w-s036-a016-w003
f-36_16-001	36:16	1	strong	3	1	36:16:6	root_000563	B002	w-s036-a016-w006
f-36_16-002	36:16	2	weak	1	1	36:16:2	root_000532	B002	w-s036-a016-w002
f-36_16-002	36:16	2	weak	2	1	36:16:6	root_000563	B005	w-s036-a016-w006
f-36_17-001	36:17	1	strong	1	1	36:17:4	root_000151	B001	w-s036-a017-w004
f-36_17-001	36:17	1	strong	1	2	36:17:4	root_000151	B002	w-s036-a017-w004
f-36_17-001	36:17	1	strong	2	1	36:17:5	root_000170	B005	w-s036-a017-w005
f-36_17-002	36:17	2	strong	1	1	36:17:5	root_000170	B001	w-s036-a017-w005
f-36_18-001	36:18	1	strong	1	1	36:18:3	root_000962	B005	w-s036-a018-w003
f-36_18-001	36:18	1	strong	2	1	36:18:7	root_001560	B003	w-s036-a018-w007
f-36_18-002	36:18	2	strong	1	1	36:18:8	root_000547	B002	w-s036-a018-w008
f-36_18-002	36:18	2	strong	2	1	36:18:9	root_001423	B004	w-s036-a018-w009
f-36_18-002	36:18	2	strong	3	1	36:18:11	root_000994	B005	w-s036-a018-w011
f-36_18-002	36:18	2	strong	4	1	36:18:12	root_000046	B002	w-s036-a018-w012
f-36_18-003	36:18	3	weak	1	1	36:18:11	root_000994	B005	w-s036-a018-w011
f-36_18-003	36:18	3	weak	2	1	36:18:12	root_000046	B002	w-s036-a018-w012
