attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	52:0	1:1	1	w-s052-a000-w001	1:1:1	m-w-s052-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	52:0	1:1	2	w-s052-a000-w001	1:1:1	m-w-s052-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	52:0	1:1	3	w-s052-a000-w002	1:1:2	m-w-s052-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	52:0	1:1	4	w-s052-a000-w003	1:1:3	m-w-s052-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	52:0	1:1	5	w-s052-a000-w003	1:1:3	m-w-s052-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:52:1:1	52:1	52:1	1	w-s052-a001-w001	52:1:1	m-w-s052-a001-w001-01	وَالطُّورِ	أ و ي		position_crosswalk	morpheme_aligned
q:52:1:2	52:1	52:1	2	w-s052-a001-w001	52:1:1	m-w-s052-a001-w001-03	وَالطُّورِ	ط و ر		position_crosswalk	morpheme_aligned
q:52:2:1	52:2	52:2	1	w-s052-a002-w001	52:2:1	m-w-s052-a002-w001-01	وَكِتَابٍ	أ و ي		position_crosswalk	morpheme_aligned
q:52:2:2	52:2	52:2	2	w-s052-a002-w001	52:2:1	m-w-s052-a002-w001-02	وَكِتَابٍ	ك ت ب		position_crosswalk	morpheme_aligned
q:52:2:3	52:2	52:2	3	w-s052-a002-w002	52:2:2	m-w-s052-a002-w002-01	مَسْطُورٍ	س ط ر		position_crosswalk	morpheme_aligned
q:52:3:2	52:3	52:3	2	w-s052-a003-w002	52:3:2	m-w-s052-a003-w002-01	رَقٍّ	ر ق ق		position_crosswalk	morpheme_aligned
q:52:3:3	52:3	52:3	3	w-s052-a003-w003	52:3:3	m-w-s052-a003-w003-01	مَنْشُورٍ	ن ش ر		position_crosswalk	morpheme_aligned
q:52:4:1	52:4	52:4	1	w-s052-a004-w001	52:4:1	m-w-s052-a004-w001-01	وَالْبَيْتِ	أ و ي		position_crosswalk	morpheme_aligned
q:52:4:2	52:4	52:4	2	w-s052-a004-w001	52:4:1	m-w-s052-a004-w001-03	وَالْبَيْتِ	ب ي ت		position_crosswalk	morpheme_aligned
q:52:4:3	52:4	52:4	3	w-s052-a004-w002	52:4:2	m-w-s052-a004-w002-02	الْمَعْمُورِ	ع م ر		position_crosswalk	morpheme_aligned
q:52:5:1	52:5	52:5	1	w-s052-a005-w001	52:5:1	m-w-s052-a005-w001-03	وَالسَّقْفِ	أ و ي		position_crosswalk	morpheme_aligned
q:52:5:2	52:5	52:5	2	w-s052-a005-w001	52:5:1	m-w-s052-a005-w001-03	وَالسَّقْفِ	س ق ف		position_crosswalk	morpheme_aligned
q:52:5:3	52:5	52:5	3	w-s052-a005-w002	52:5:2	m-w-s052-a005-w002-02	الْمَرْفُوعِ	ر ف ع		position_crosswalk	morpheme_aligned
q:52:6:1	52:6	52:6	1	w-s052-a006-w001	52:6:1	m-w-s052-a006-w001-01	وَالْبَحْرِ	أ و ي		position_crosswalk	morpheme_aligned
q:52:6:2	52:6	52:6	2	w-s052-a006-w001	52:6:1	m-w-s052-a006-w001-03	وَالْبَحْرِ	ب ح ر		position_crosswalk	morpheme_aligned
q:52:6:3	52:6	52:6	3	w-s052-a006-w002	52:6:2	m-w-s052-a006-w002-02	الْمَسْجُورِ	س ج ر		position_crosswalk	morpheme_aligned
q:52:7:1	52:7	52:7	1	w-s052-a007-w001	52:7:1	m-w-s052-a007-w001-01	إِنَّ			position_crosswalk	morpheme_aligned
q:52:7:2	52:7	52:7	2	w-s052-a007-w002	52:7:2	m-w-s052-a007-w002-01	عَذَابَ	ع ذ ب		position_crosswalk	morpheme_aligned
q:52:7:3	52:7	52:7	3	w-s052-a007-w003	52:7:3	m-w-s052-a007-w003-01	رَبِّكَ	ر ب ب		position_crosswalk	morpheme_aligned
q:52:7:5	52:7	52:7	5	w-s052-a007-w004	52:7:4	m-w-s052-a007-w004-02	لَوَاقِعٌ	و ق ع		position_crosswalk	morpheme_aligned
q:52:8:2	52:8	52:8	2	w-s052-a008-w002	52:8:2	m-w-s052-a008-w002-02;m-w-s052-a008-w002-01	لَهُ	و ل ي	لـ;مِن	position_crosswalk	morpheme_aligned
q:52:8:3	52:8	52:8	3	w-s052-a008-w003	52:8:3	m-w-s052-a008-w003-01			مِن	surface_root_sequence_fallback	morpheme_aligned
q:52:8:4	52:8	52:8	4	w-s052-a008-w004	52:8:4	m-w-s052-a008-w004-01	دَافِعٍ	د ف ع	لـ;مِن	surface_root_sequence_fallback	morpheme_aligned
q:52:9:1	52:9	52:9	1	w-s052-a009-w001	52:9:1	m-w-s052-a009-w001-01	يَوْمَ	ي و م		position_crosswalk	morpheme_aligned
q:52:9:2	52:9	52:9	2	w-s052-a009-w002	52:9:2	m-w-s052-a009-w002-01	تَمُورُ	م و ر		position_crosswalk	morpheme_aligned
q:52:9:3	52:9	52:9	3	w-s052-a009-w003	52:9:3	m-w-s052-a009-w003-02	السَّمَاءُ	س م و		position_crosswalk	morpheme_aligned
q:52:9:4	52:9	52:9	4	w-s052-a009-w004	52:9:4	m-w-s052-a009-w004-01	مَوْرَاً	م و ر		position_crosswalk	morpheme_aligned
q:52:10:2	52:10	52:10	2	w-s052-a010-w001	52:10:1	m-w-s052-a010-w001-02	وَتَسِيرُ	س ي ر		position_crosswalk	morpheme_aligned
q:52:10:3	52:10	52:10	3	w-s052-a010-w002	52:10:2	m-w-s052-a010-w002-02	الْجِبَالُ	ج ب ل		position_crosswalk	morpheme_aligned
q:52:10:4	52:10	52:10	4	w-s052-a010-w003	52:10:3	m-w-s052-a010-w003-01	سَيْرَاً	س ي ر		position_crosswalk	morpheme_aligned
q:52:11:2	52:11	52:11	2	w-s052-a011-w001	52:11:1	m-w-s052-a011-w001-02	فَوَيْلٌ	و ي ل	لـ	position_crosswalk	morpheme_aligned
q:52:11:3	52:11	52:11	3	w-s052-a011-w002	52:11:2	m-w-s052-a011-w002-01	يَوْمَئِذٍ	ي و م		position_crosswalk	morpheme_aligned
q:52:11:4	52:11	52:11	4	w-s052-a011-w003	52:11:3	m-w-s052-a011-w003-01			لـ	position_crosswalk	morpheme_aligned
q:52:11:5	52:11	52:11	5	w-s052-a011-w003	52:11:3	m-w-s052-a011-w003-03	لِلْمُكَذِّبِينَ	ك ذ ب	لـ	position_crosswalk	morpheme_aligned
q:52:12:2	52:12	52:12	2	w-s052-a012-w002	52:12:2	m-w-s052-a012-w002-01	هُمْ		فِي	position_crosswalk	morpheme_aligned
q:52:12:3	52:12	52:12	3	w-s052-a012-w003	52:12:3	m-w-s052-a012-w003-01			فِي	position_crosswalk	morpheme_aligned
q:52:12:4	52:12	52:12	4	w-s052-a012-w004	52:12:4	m-w-s052-a012-w004-01	خَوْضٍ	خ و ض	فِي	position_crosswalk	morpheme_aligned
q:52:12:5	52:12	52:12	5	w-s052-a012-w005	52:12:5	m-w-s052-a012-w005-01	يَلْعَبُونَ	ل ع ب		position_crosswalk	morpheme_aligned
q:52:13:1	52:13	52:13	1	w-s052-a013-w001	52:13:1	m-w-s052-a013-w001-01	يَوْمَ	ي و م		position_crosswalk	morpheme_aligned
q:52:13:2	52:13	52:13	2	w-s052-a013-w002	52:13:2	m-w-s052-a013-w002-01	يُدَعُّونَ	د ع ع	إِلَى	position_crosswalk	morpheme_aligned
q:52:13:3	52:13	52:13	3	w-s052-a013-w003	52:13:3	m-w-s052-a013-w003-01			إِلَى	position_crosswalk	morpheme_aligned
q:52:13:4	52:13	52:13	4	w-s052-a013-w004	52:13:4	m-w-s052-a013-w004-01	نَارِ	ن و ر	إِلَى	position_crosswalk	morpheme_aligned
