cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-52_0-00001	52:0	w-s052-a000-w002	w-s052-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-52_0-00002	52:0	w-s052-a000-w002	w-s052-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-52_0-00003	52:0	w-s052-a000-w002	w-s052-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-52_0-00004	52:0	w-s052-a000-w003	w-s052-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-52_0-00005	52:0	w-s052-a000-w004	w-s052-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-52_2-00006	52:2	w-s052-a002-w002	w-s052-a002-w001	س ط ر	ك ت ب	1	1	1	1	4	5	intra_ayah:52:2:root:1
co-52_3-00007	52:3	w-s052-a003-w002	w-s052-a003-w003	ر ق ق	ن ش ر	1	1	1	1	1	1	intra_ayah:52:3:root:1
co-52_4-00008	52:4	w-s052-a004-w001	w-s052-a004-w002	ب ي ت	ع م ر	1	1	1	1	2	2	intra_ayah:52:4:root:1
co-52_5-00009	52:5	w-s052-a005-w002	w-s052-a005-w001	ر ف ع	س ق ف	1	1	1	1	1	1	intra_ayah:52:5:root:1
co-52_6-00010	52:6	w-s052-a006-w001	w-s052-a006-w002	ب ح ر	س ج ر	1	1	1	1	2	2	intra_ayah:52:6:root:1
co-52_7-00011	52:7	w-s052-a007-w003	w-s052-a007-w002	ر ب ب	ع ذ ب	1	1	1	1	57	72	intra_ayah:52:7:root:1
co-52_7-00012	52:7	w-s052-a007-w003	w-s052-a007-w004	ر ب ب	و ق ع	1	1	1	1	4	4	intra_ayah:52:7:root:2
co-52_7-00013	52:7	w-s052-a007-w002	w-s052-a007-w004	ع ذ ب	و ق ع	2	2	2	1	2	2	intra_ayah:52:7:root:3
co-52_9-00014	52:9	w-s052-a009-w003	w-s052-a009-w002	س م و	م و ر	1	1	1	2	2	3	intra_ayah:52:9:root:1
co-52_9-00015	52:9	w-s052-a009-w003	w-s052-a009-w004	س م و	م و ر	1	1	1	2	2	3	intra_ayah:52:9:root:1
co-52_9-00016	52:9	w-s052-a009-w003	w-s052-a009-w001	س م و	ي و م	2	2	2	1	27	31	intra_ayah:52:9:root:2
co-52_9-00017	52:9	w-s052-a009-w002	w-s052-a009-w001	م و ر	ي و م	1	1	3	2	1	2	intra_ayah:52:9:root:3
co-52_9-00018	52:9	w-s052-a009-w004	w-s052-a009-w001	م و ر	ي و م	3	1	3	2	1	2	intra_ayah:52:9:root:3
co-52_10-00019	52:10	w-s052-a010-w002	w-s052-a010-w001	ج ب ل	س ي ر	1	1	1	2	5	6	intra_ayah:52:10:root:1
co-52_10-00020	52:10	w-s052-a010-w002	w-s052-a010-w003	ج ب ل	س ي ر	1	1	1	2	5	6	intra_ayah:52:10:root:1
co-52_12-00021	52:12	w-s052-a012-w004	w-s052-a012-w005	خ و ض	ل ع ب	1	1	1	1	5	5	intra_ayah:52:12:root:1
co-52_13-00022	52:13	w-s052-a013-w002	w-s052-a013-w004	د ع ع	ن و ر	2	1	1	2	1	2	intra_ayah:52:13:root:1
co-52_13-00023	52:13	w-s052-a013-w006	w-s052-a013-w004	د ع ع	ن و ر	2	1	1	2	1	2	intra_ayah:52:13:root:1
co-52_13-00024	52:13	w-s052-a013-w002	w-s052-a013-w001	د ع ع	ي و م	1	1	3	2	1	2	intra_ayah:52:13:root:2
co-52_13-00025	52:13	w-s052-a013-w006	w-s052-a013-w001	د ع ع	ي و م	5	1	3	2	1	2	intra_ayah:52:13:root:2
co-52_13-00026	52:13	w-s052-a013-w004	w-s052-a013-w001	ن و ر	ي و م	3	2	2	1	28	33	intra_ayah:52:13:root:3
co-52_14-00027	52:14	w-s052-a014-w006	w-s052-a014-w004	ك ذ ب	ك و ن	2	1	1	1	64	82	intra_ayah:52:14:root:1
