finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-93_0-001	93:0	1	strong	1	1	1:1:1	root_000745	B005	w-s093-a000-w001
f-93_0-001	93:0	1	strong	2	1	1:1:2	root_000047	B002	w-s093-a000-w002
f-93_0-001	93:0	1	strong	3	1	1:1:3	root_000552	B001	w-s093-a000-w003
f-93_0-001	93:0	1	strong	4	1	1:1:4	root_000552	B001	w-s093-a000-w004
f-93_0-002	93:0	2	strong	1	1	1:1:1	root_000745	B005	w-s093-a000-w001
f-93_0-002	93:0	2	strong	1	2	1:1:1	root_000745	B008	w-s093-a000-w001
f-93_0-003	93:0	3	strong	1	1	1:1:3	root_000552	B002	w-s093-a000-w003
f-93_0-003	93:0	3	strong	2	1	1:1:4	root_000552	B002	w-s093-a000-w004
f-93_0-004	93:0	4	strong	1	1	1:1:3	root_000552	B003	w-s093-a000-w003
f-93_0-004	93:0	4	strong	2	1	1:1:4	root_000552	B003	w-s093-a000-w004
f-93_0-005	93:0	5	weak	1	1	1:1:2	root_000047	B002	w-s093-a000-w002
f-93_1-001	93:1	1	strong	1	1	93:1:1	root_000904	B001	w-s093-a001-w001
f-93_1-002	93:1	2	strong	1	1	93:1:1	root_000904	B002	w-s093-a001-w001
f-93_1-003	93:1	3	weak	1	1	93:1:1	root_000904	B002	w-s093-a001-w001
f-93_1-003	93:1	3	weak	1	2	93:1:1	root_000904	B005	w-s093-a001-w001
f-93_1-004	93:1	4	weak	1	1	93:1:1	root_000904	B003	w-s093-a001-w001
f-93_1-005	93:1	5	reject	1	1	93:1:1	root_000904	B004	w-s093-a001-w001
f-93_2-001	93:2	1	strong	1	1	93:2:1	root_001392	B001	w-s093-a002-w001
f-93_2-001	93:2	1	strong	2	1	93:2:3	root_000679	B001	w-s093-a002-w003
f-93_2-002	93:2	2	strong	1	1	93:2:3	root_000679	B002	w-s093-a002-w003
f-93_2-003	93:2	3	weak	1	1	93:2:1	root_001392	B002	w-s093-a002-w001
f-93_2-004	93:2	4	reject	1	1	93:2:3	root_000679	B004	w-s093-a002-w003
f-93_2-005	93:2	5	reject	1	1	93:2:3	root_000679	B003	w-s093-a002-w003
f-93_3-001	93:3	1	strong	1	1	93:3:2	root_001635	B001	w-s093-a003-w002
f-93_3-001	93:3	1	strong	2	1	93:3:3	root_000532	B002	w-s093-a003-w003
f-93_3-002	93:3	2	strong	1	1	93:3:2	root_001635	B003	w-s093-a003-w002
f-93_3-002	93:3	2	strong	2	1	93:3:5	root_001253	B002	w-s093-a003-w005
