syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-72_0-00001	ae:v3:s001:001:pass1:attach:a1	72:0	w-s072-a000-w001	w-s072-a000-w001	w-s072-a000-w001	m-w-s072-a000-w001-01	m-w-s072-a000-w001-02	m-w-s072-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-72_0-00002	ae:v3:s001:001:pass1:attach:a2	72:0	w-s072-a000-w001	w-s072-a000-w002		m-w-s072-a000-w001-02	m-w-s072-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-72_0-00003	ae:v3:s001:001:pass1:attach:a3	72:0	w-s072-a000-w002	w-s072-a000-w003		m-w-s072-a000-w002-01	m-w-s072-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-72_0-00004	ae:v3:s001:001:pass1:attach:a4	72:0	w-s072-a000-w002	w-s072-a000-w003		m-w-s072-a000-w002-01	m-w-s072-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-72_1-00005	ae:v3:s072:001:pass1:attach:a1	72:1	w-s072-a001-w001	w-s072-a001-w002		m-w-s072-a001-w001-01	m-w-s072-a001-w002-01		72:1:1:1	72:1:2:1		q:72:1:1	q:72:1:2		1	2		quoted_complement	syntactically_forced	high			CV	PV_PASS			position_morpheme_aligned	local_syntax	The full report أُوحِىَ ... عَجَبًا is the quoted content commanded by قُلْ.	resources/attachments.tsv:55589
sx-72_1-00006	ae:v3:s072:001:pass1:attach:a2	72:1	w-s072-a001-w002	w-s072-a001-w003	w-s072-a001-w003	m-w-s072-a001-w002-01	m-w-s072-a001-w003-02	m-w-s072-a001-w003-01	72:1:2:1	72:1:3:2	72:1:3:1	q:72:1:2	q:72:1:3	q:72:1:3	2	3	3	prep_complement	syntactically_forced	high		pronoun_suffix	PV_PASS			إِلَى	position_morpheme_aligned	case_government;local_syntax	The pronoun in إِلَىَّ is governed by إِلَى as the recipient complement of أُوحِىَ.	resources/attachments.tsv:55590
sx-72_1-00007	ae:v3:s072:001:pass1:attach:a3	72:1	w-s072-a001-w002	w-s072-a001-w004		m-w-s072-a001-w002-01	m-w-s072-a001-w004-01		72:1:2:1	72:1:4:1		q:72:1:2	q:72:1:4		2	4		clausal_complement	strongly_licensed	high			PV_PASS	INF_ANNUL_PART			position_morpheme_aligned	local_syntax	أَنَّهُ introduces the revealed content after أُوحِىَ.	resources/attachments.tsv:55591
sx-72_1-00008	ae:v3:s072:001:pass1:attach:a4	72:1	w-s072-a001-w004	w-s072-a001-w004		m-w-s072-a001-w004-01	m-w-s072-a001-w004-02		72:1:4:1	72:1:4:2		q:72:1:4	q:72:1:4		4	4		particle_complement	syntactically_forced	high	particle_segment	pronoun_suffix					position_morpheme_aligned	morphology;local_syntax	The pronoun in أَنَّهُ is the governed noun of أَنَّ.	resources/attachments.tsv:55592
sx-72_1-00009	ae:v3:s072:001:pass1:attach:a5	72:1	w-s072-a001-w004	w-s072-a001-w005		m-w-s072-a001-w004-01	m-w-s072-a001-w005-01		72:1:4:1	72:1:5:1		q:72:1:4	q:72:1:5		4	5		predication	strongly_licensed	high			INF_ANNUL_PART	PV			position_morpheme_aligned	local_syntax	ٱسْتَمَعَ نَفَرٌ supplies the predicate content for أَنَّهُ.	resources/attachments.tsv:55593
sx-72_1-00010	ae:v3:s072:001:pass1:attach:a6	72:1	w-s072-a001-w005	w-s072-a001-w006		m-w-s072-a001-w005-01	m-w-s072-a001-w006-01		72:1:5:1	72:1:6:1		q:72:1:5	q:72:1:6		5	6		subject	syntactically_forced	high			PV	NOUN_CONCRETE			position_morpheme_aligned	word_order;agreement	نَفَرٌ is the explicit delayed subject of ٱسْتَمَعَ.	resources/attachments.tsv:55594
