word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s054-a000-w001	54:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s054-a000-w002	54:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s054-a000-w003	54:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s054-a000-w004	54:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s054-a001-w001	54:1	54:1	1	54:1:1	ٱقْتَرَبَتِ	ٱقْتَرَبَ	ق ر ب	V	PERF			VIII	STEM|POS:V|PERF|(VIII)|LEM:{qotaraba|ROOT:qrb|3FS
w-s054-a001-w002	54:1	54:1	2	54:1:2	ٱلسَّاعَةُ	سَاعَة	س و ع	N					PREFIX|Al+ | STEM|POS:N|LEM:saAEap|ROOT:swE|F|NOM
w-s054-a001-w003	54:1	54:1	3	54:1:3	وَٱنشَقَّ	ٱنشَقَّ	ش ق ق	V	PERF			VII	PREFIX|w:CONJ+ | STEM|POS:V|PERF|(VII)|LEM:{n$aq~a|ROOT:$qq|3MS
w-s054-a001-w004	54:1	54:1	4	54:1:4	ٱلْقَمَرُ	قَمَر	ق م ر	N					PREFIX|Al+ | STEM|POS:N|LEM:qamar|ROOT:qmr|M|NOM
w-s054-a002-w001	54:2	54:2	1	54:2:1	وَإِن	إِن		COND					PREFIX|w:CONJ+ | STEM|POS:COND|LEM:<in
w-s054-a002-w002	54:2	54:2	2	54:2:2	يَرَوْا۟	رَءَا	ر ء ي	V	IMPF	SUBJ			STEM|POS:V|IMPF|LEM:ra'aA|ROOT:rAy|3MP|MOOD:SUBJ | SUFFIX|PRON:3MP
w-s054-a002-w003	54:2	54:2	3	54:2:3	ءَايَةً	ءَايَة	ء ي ي	N					STEM|POS:N|LEM:'aAyap|ROOT:Ayy|FS|INDEF|ACC
w-s054-a002-w004	54:2	54:2	4	54:2:4	يُعْرِضُوا۟	أَعْرَضَ	ع ر ض	V	IMPF	SUBJ		IV	STEM|POS:V|IMPF|(IV)|LEM:>aEoraDa|ROOT:ErD|3MP|MOOD:SUBJ | SUFFIX|PRON:3MP
w-s054-a002-w005	54:2	54:2	5	54:2:5	وَيَقُولُوا۟	قَالَ	ق و ل	V	IMPF	SUBJ			PREFIX|w:CONJ+ | STEM|POS:V|IMPF|LEM:qaAla|ROOT:qwl|3MP|MOOD:SUBJ | SUFFIX|PRON:3MP
w-s054-a002-w006	54:2	54:2	6	54:2:6	سِحْرٌ	سِحْر	س ح ر	N					STEM|POS:N|LEM:siHor|ROOT:sHr|M|INDEF|NOM
w-s054-a002-w007	54:2	54:2	7	54:2:7	مُّسْتَمِرٌّ	مُّسْتَمِرّ	م ر ر	N			ACT	X	STEM|POS:N|ACT|PCPL|(X)|LEM:m~usotamir~|ROOT:mrr|M|INDEF|NOM
w-s054-a003-w001	54:3	54:3	1	54:3:1	وَكَذَّبُوا۟	كَذَّبَ	ك ذ ب	V	PERF			II	PREFIX|w:CONJ+ | STEM|POS:V|PERF|(II)|LEM:ka*~aba|ROOT:k*b|3MP | SUFFIX|PRON:3MP
w-s054-a003-w002	54:3	54:3	2	54:3:2	وَٱتَّبَعُوٓا۟	ٱتَّبَعَ	ت ب ع	V	PERF			VIII	PREFIX|w:CONJ+ | STEM|POS:V|PERF|(VIII)|LEM:{t~abaEa|ROOT:tbE|3MP | SUFFIX|PRON:3MP
w-s054-a003-w003	54:3	54:3	3	54:3:3	أَهْوَآءَهُمْ	أَهْوَآء	ه و ي	N					STEM|POS:N|LEM:>ahowaA^'|ROOT:hwy|MP|ACC | SUFFIX|PRON:3MP
w-s054-a003-w004	54:3	54:3	4	54:3:4	وَكُلُّ	كُلّ	ك ل ل	N					PREFIX|w:CONJ+ | STEM|POS:N|LEM:kul~|ROOT:kll|M|NOM
w-s054-a003-w005	54:3	54:3	5	54:3:5	أَمْرٍ	أَمْر	ء م ر	N					STEM|POS:N|LEM:>amor|ROOT:Amr|M|INDEF|GEN
w-s054-a003-w006	54:3	54:3	6	54:3:6	مُّسْتَقِرٌّ	مُّسْتَقِرّ	ق ر ر	N			ACT	X	STEM|POS:N|ACT|PCPL|(X)|LEM:m~usotaqir~|ROOT:qrr|M|INDEF|NOM
w-s054-a004-w001	54:4	54:4	1	54:4:1	وَلَقَدْ	قَد		CERT					PREFIX|w:CONJ+ | PREFIX|l:EMPH+ | STEM|POS:CERT|LEM:qad
w-s054-a004-w002	54:4	54:4	2	54:4:2	جَآءَهُم	جَآءَ	ج ي ء	V	PERF				STEM|POS:V|PERF|LEM:jaA^'a|ROOT:jyA|3MS | SUFFIX|PRON:3MP
w-s054-a004-w003	54:4	54:4	3	54:4:3	مِّنَ	مِن		P					STEM|POS:P|LEM:min
w-s054-a004-w004	54:4	54:4	4	54:4:4	ٱلْأَنۢبَآءِ	نَبَأ	ن ب ء	N					PREFIX|Al+ | STEM|POS:N|LEM:naba>|ROOT:nbA|MP|GEN
w-s054-a004-w005	54:4	54:4	5	54:4:5	مَا	مَا		REL					STEM|POS:REL|LEM:maA
w-s054-a004-w006	54:4	54:4	6	54:4:6	فِيهِ	فِى		P					STEM|POS:P|LEM:fiY | SUFFIX|PRON:3MS
w-s054-a004-w007	54:4	54:4	7	54:4:7	مُزْدَجَرٌ	مُزْدَجَر	ز ج ر	N			PASS	VIII	STEM|POS:N|PASS|PCPL|(VIII)|LEM:muzodajar|ROOT:zjr|M|INDEF|NOM
w-s054-a005-w001	54:5	54:5	1	54:5:1	حِكْمَةٌۢ	حِكْمَة	ح ك م	N					STEM|POS:N|LEM:Hikomap|ROOT:Hkm|F|INDEF|NOM
w-s054-a005-w002	54:5	54:5	2	54:5:2	بَٰلِغَةٌ	بَٰلِغَة	ب ل غ	N			ACT		STEM|POS:N|ACT|PCPL|LEM:ba`ligap|ROOT:blg|F|INDEF|NOM
w-s054-a005-w003	54:5	54:5	3	54:5:3	فَمَا	مَا		NEG					PREFIX|f:REM+ | STEM|POS:NEG|LEM:maA
w-s054-a005-w004	54:5	54:5	4	54:5:4	تُغْنِ	أَغْنَتْ	غ ن ي	V	IMPF			IV	STEM|POS:V|IMPF|(IV)|LEM:>agonato|ROOT:gny|3FS
w-s054-a005-w005	54:5	54:5	5	54:5:5	ٱلنُّذُرُ	نَذِير	ن ذ ر	N					PREFIX|Al+ | STEM|POS:N|LEM:na*iyr|ROOT:n*r|MP|NOM
w-s054-a006-w001	54:6	54:6	1	54:6:1	فَتَوَلَّ	تَوَلَّىٰ	و ل ي	V	IMPV			V	PREFIX|f:REM+ | STEM|POS:V|IMPV|(V)|LEM:tawal~aY`|ROOT:wly|2MS
w-s054-a006-w002	54:6	54:6	2	54:6:2	عَنْهُمْ	عَن		P					STEM|POS:P|LEM:Ean | SUFFIX|PRON:3MP
w-s054-a006-w003	54:6	54:6	3	54:6:3	يَوْمَ	يَوْم	ي و م	T					STEM|POS:T|LEM:yawom|ROOT:ywm|M|ACC
w-s054-a006-w004	54:6	54:6	4	54:6:4	يَدْعُ	دَعَا	د ع و	V	IMPF				STEM|POS:V|IMPF|LEM:daEaA|ROOT:dEw|3MS
w-s054-a006-w005	54:6	54:6	5	54:6:5	ٱلدَّاعِ	دَّاع	د ع و	N			ACT		PREFIX|Al+ | STEM|POS:N|ACT|PCPL|LEM:d~aAE|ROOT:dEw|M|NOM
w-s054-a006-w006	54:6	54:6	6	54:6:6	إِلَىٰ	إِلَىٰ		P					STEM|POS:P|LEM:<ilaY`
w-s054-a006-w007	54:6	54:6	7	54:6:7	شَىْءٍ	شَىْء	ش ي ء	N					STEM|POS:N|LEM:$aYo'|ROOT:$yA|M|INDEF|GEN
w-s054-a006-w008	54:6	54:6	8	54:6:8	نُّكُرٍ	نُّكُر	ن ك ر	ADJ					STEM|POS:ADJ|LEM:n~ukur|ROOT:nkr|MS|INDEF|GEN
w-s054-a007-w001	54:7	54:7	1	54:7:1	خُشَّعًا	خَاشِع	خ ش ع	N			ACT		STEM|POS:N|ACT|PCPL|LEM:xaA$iE|ROOT:x$E|MP|INDEF|ACC
w-s054-a007-w002	54:7	54:7	2	54:7:2	أَبْصَٰرُهُمْ	بَصَر	ب ص ر	N					STEM|POS:N|LEM:baSar|ROOT:bSr|MP|NOM | SUFFIX|PRON:3MP
