source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s054-a000-w001	54:0	1	بِسْمِ	w-s054-a000-w001	1:1:1	one_to_one
t-s054-a000-w002	54:0	2	ٱللَّهِ	w-s054-a000-w002	1:1:2	one_to_one
t-s054-a000-w003	54:0	3	ٱلرَّحْمَٰنِ	w-s054-a000-w003	1:1:3	one_to_one
t-s054-a000-w004	54:0	4	ٱلرَّحِيمِ	w-s054-a000-w004	1:1:4	one_to_one
t-s054-a001-w001	54:1	1	ٱقْتَرَبَتِ	w-s054-a001-w001	54:1:1	one_to_one
t-s054-a001-w002	54:1	2	ٱلسَّاعَةُ	w-s054-a001-w002	54:1:2	one_to_one
t-s054-a001-w003	54:1	3	وَٱنشَقَّ	w-s054-a001-w003	54:1:3	one_to_one
t-s054-a001-w004	54:1	4	ٱلْقَمَرُ	w-s054-a001-w004	54:1:4	one_to_one
t-s054-a002-w001	54:2	1	وَإِن	w-s054-a002-w001	54:2:1	one_to_one
t-s054-a002-w002	54:2	2	يَرَوْا۟	w-s054-a002-w002	54:2:2	one_to_one
t-s054-a002-w003	54:2	3	ءَايَةًۭ	w-s054-a002-w003	54:2:3	one_to_one
t-s054-a002-w004	54:2	4	يُعْرِضُوا۟	w-s054-a002-w004	54:2:4	one_to_one
t-s054-a002-w005	54:2	5	وَيَقُولُوا۟	w-s054-a002-w005	54:2:5	one_to_one
t-s054-a002-w006	54:2	6	سِحْرٌۭ	w-s054-a002-w006	54:2:6	one_to_one
t-s054-a002-w007	54:2	7	مُّسْتَمِرٌّۭ	w-s054-a002-w007	54:2:7	one_to_one
t-s054-a003-w001	54:3	1	وَكَذَّبُوا۟	w-s054-a003-w001	54:3:1	one_to_one
t-s054-a003-w002	54:3	2	وَٱتَّبَعُوٓا۟	w-s054-a003-w002	54:3:2	one_to_one
t-s054-a003-w003	54:3	3	أَهْوَآءَهُمْ	w-s054-a003-w003	54:3:3	one_to_one
