syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-104_0-00001	ae:v3:s001:001:pass1:attach:a1	104:0	w-s104-a000-w001	w-s104-a000-w001	w-s104-a000-w001	m-w-s104-a000-w001-01	m-w-s104-a000-w001-02	m-w-s104-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-104_0-00002	ae:v3:s001:001:pass1:attach:a2	104:0	w-s104-a000-w001	w-s104-a000-w002		m-w-s104-a000-w001-02	m-w-s104-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-104_0-00003	ae:v3:s001:001:pass1:attach:a3	104:0	w-s104-a000-w002	w-s104-a000-w003		m-w-s104-a000-w002-01	m-w-s104-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-104_0-00004	ae:v3:s001:001:pass1:attach:a4	104:0	w-s104-a000-w002	w-s104-a000-w003		m-w-s104-a000-w002-01	m-w-s104-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-104_1-00005	ae:v3:s104:001:pass1:attach:a1	104:1	w-s104-a001-w001	w-s104-a001-w001		m-w-s104-a001-w001-01	m-w-s104-a001-w001-01		104:1:1:1	104:1:1:1		q:104:1:1	q:104:1:2		1	2		predication	strongly_licensed	high			NOUN_ABSTRACT	NOUN_ABSTRACT			fallback_morpheme_aligned	local_syntax;case_government	لِكُلِّ supplies the khabar-like PP for وَيْلٌ.	resources/attachments.tsv:58252
sx-104_1-00006	ae:v3:s104:001:pass1:attach:a2	104:1	w-s104-a001-w001	w-s104-a001-w001	w-s104-a001-w001	m-w-s104-a001-w001-01	m-w-s104-a001-w001-01	m-w-s104-a001-w001-01	104:1:1:1	104:1:1:1	104:1:1:1	q:104:1:1	q:104:1:2	q:104:1:2	1	2	2	prep_complement	syntactically_forced	high			NOUN_ABSTRACT	NOUN_ABSTRACT		لـ	fallback_morpheme_aligned	case_government;local_syntax	كُلِّ is governed by the prefixed لِ in the PP attached to وَيْلٌ.	resources/attachments.tsv:58253
sx-104_1-00007	ae:v3:s104:001:pass1:attach:a3	104:1	w-s104-a001-w001	w-s104-a001-w003		m-w-s104-a001-w001-01	m-w-s104-a001-w003-01		104:1:1:1	104:1:3:1		q:104:1:2	q:104:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	ADJ_INTENS			fallback_morpheme_aligned	case_government;local_syntax	هُمَزَةٍ is the genitive complement of كُلِّ in the idafa.	resources/attachments.tsv:58254
sx-104_1-00008	ae:v3:s104:001:pass1:attach:a4	104:1	w-s104-a001-w003	w-s104-a001-w004		m-w-s104-a001-w003-01	m-w-s104-a001-w004-01		104:1:3:1	104:1:4:1		q:104:1:3	q:104:1:4		3	4		apposition	strongly_licensed	high			ADJ_INTENS	ADJ_INTENS			fallback_morpheme_aligned	case_government;parallelism	لُمَزَةٍ matches هُمَزَةٍ in form and case as a second descriptive apposition.	resources/attachments.tsv:58255
sx-104_2-00009	ae:v3:s104:002:pass1:attach:a1	104:2	w-s104-a002-w002	w-s104-a002-w001		m-w-s104-a002-w002-01	m-w-s104-a002-w001-01		104:2:2:1	104:2:1:1		q:104:2:2	q:104:2:1		2	1		subject	strongly_licensed	high			PV	REL_PRON			position_morpheme_aligned	local_syntax;agreement	ٱلَّذِى supplies the subject role for جَمَعَ in the relative construction.	resources/attachments.tsv:58256
sx-104_2-00010	ae:v3:s104:002:pass1:attach:a2	104:2	w-s104-a002-w002	w-s104-a002-w003		m-w-s104-a002-w002-01	m-w-s104-a002-w003-01		104:2:2:1	104:2:3:1		q:104:2:2	q:104:2:3		2	3		direct_object	syntactically_forced	high			PV	NOUN_CONCRETE	explicit		position_morpheme_aligned	case_government;word_order	مَالًا is the accusative object of جَمَعَ.	resources/attachments.tsv:58257
