word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s104-a000-w001	104:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s104-a000-w002	104:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s104-a000-w003	104:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s104-a000-w004	104:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s104-a001-w001	104:1	104:1	1	104:1:1	وَيْلٌ	وَيْل		N					STEM|POS:N|LEM:wayol|M|INDEF|NOM
w-s104-a001-w002	104:1	104:1	2	104:1:2	لِّكُلِّ	كُلّ	ك ل ل	N					PREFIX|l:P+ | STEM|POS:N|LEM:kul~|ROOT:kll|M|GEN
w-s104-a001-w003	104:1	104:1	3	104:1:3	هُمَزَةٍ	هُمَزَة	ه م ز	N					STEM|POS:N|LEM:humazap|ROOT:hmz|M|INDEF|GEN
w-s104-a001-w004	104:1	104:1	4	104:1:4	لُّمَزَةٍ	لُّمَزَة	ل م ز	N					STEM|POS:N|LEM:l~umazap|ROOT:lmz|F|INDEF|GEN
w-s104-a002-w001	104:2	104:2	1	104:2:1	ٱلَّذِى	ٱلَّذِى		REL					STEM|POS:REL|LEM:{l~a*iY|MS
w-s104-a002-w002	104:2	104:2	2	104:2:2	جَمَعَ	جَمَعَ	ج م ع	V	PERF				STEM|POS:V|PERF|LEM:jamaEa|ROOT:jmE|3MS
w-s104-a002-w003	104:2	104:2	3	104:2:3	مَالًا	مَال	م و ل	N					STEM|POS:N|LEM:maAl|ROOT:mwl|M|INDEF|ACC
w-s104-a002-w004	104:2	104:2	4	104:2:4	وَعَدَّدَهُۥ	عَدَّدَ	ع د د	V	PERF			II	PREFIX|w:CONJ+ | STEM|POS:V|PERF|(II)|LEM:Ead~ada|ROOT:Edd|3MS | SUFFIX|PRON:3MS
w-s104-a003-w001	104:3	104:3	1	104:3:1	يَحْسَبُ	حَسِبَ	ح س ب	V	IMPF				STEM|POS:V|IMPF|LEM:Hasiba|ROOT:Hsb|3MS
w-s104-a003-w002	104:3	104:3	2	104:3:2	أَنَّ	أَنّ		ACC					STEM|POS:ACC|LEM:>an~|SP:<in~
w-s104-a003-w003	104:3	104:3	3	104:3:3	مَالَهُۥٓ	مَال	م و ل	N					STEM|POS:N|LEM:maAl|ROOT:mwl|M|ACC | SUFFIX|PRON:3MS
w-s104-a003-w004	104:3	104:3	4	104:3:4	أَخْلَدَهُۥ	أَخْلَدَ	خ ل د	V	PERF			IV	STEM|POS:V|PERF|(IV)|LEM:>axolada|ROOT:xld|3MS | SUFFIX|PRON:3MS
w-s104-a004-w001	104:4	104:4	1	104:4:1	كَلَّا	كَلَّا		AVR					STEM|POS:AVR|LEM:kal~aA
w-s104-a004-w002	104:4	104:4	2	104:4:2	لَيُنۢبَذَنَّ	نَبَذَ	ن ب ذ	V	IMPF		PASS		PREFIX|l:EMPH+ | STEM|POS:V|IMPF|PASS|LEM:naba*a|ROOT:nb*|3MS | SUFFIX|+n:EMPH
w-s104-a004-w003	104:4	104:4	3	104:4:3	فِى	فِى		P					STEM|POS:P|LEM:fiY
w-s104-a004-w004	104:4	104:4	4	104:4:4	ٱلْحُطَمَةِ	حُطَمَة	ح ط م	N					PREFIX|Al+ | STEM|POS:N|LEM:HuTamap|ROOT:HTm|F|GEN
w-s104-a005-w001	104:5	104:5	1	104:5:1	وَمَآ	مَا		INTG					PREFIX|w:CONJ+ | STEM|POS:INTG|LEM:maA
w-s104-a005-w002	104:5	104:5	2	104:5:2	أَدْرَىٰكَ	أَدْرَىٰ	د ر ي	V	PERF			IV	STEM|POS:V|PERF|(IV)|LEM:>adoraY`|ROOT:dry|3MS | SUFFIX|PRON:2MS
w-s104-a005-w003	104:5	104:5	3	104:5:3	مَا	مَا		INTG					STEM|POS:INTG|LEM:maA
w-s104-a005-w004	104:5	104:5	4	104:5:4	ٱلْحُطَمَةُ	حُطَمَة	ح ط م	N					PREFIX|Al+ | STEM|POS:N|LEM:HuTamap|ROOT:HTm|F|NOM
w-s104-a006-w001	104:6	104:6	1	104:6:1	نَارُ	نَار	ن و ر	N					STEM|POS:N|LEM:naAr|ROOT:nwr|F|NOM
w-s104-a006-w002	104:6	104:6	2	104:6:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s104-a006-w003	104:6	104:6	3	104:6:3	ٱلْمُوقَدَةُ	مُوقَدَة	و ق د	ADJ			PASS	IV	PREFIX|Al+ | STEM|POS:ADJ|PASS|PCPL|(IV)|LEM:muwqadap|ROOT:wqd|F|NOM
w-s104-a007-w001	104:7	104:7	1	104:7:1	ٱلَّتِى	ٱلَّذِى		REL					STEM|POS:REL|LEM:{l~a*iY|FS
w-s104-a007-w002	104:7	104:7	2	104:7:2	تَطَّلِعُ	طَّلَعَ	ط ل ع	V	IMPF			VIII	STEM|POS:V|IMPF|(VIII)|LEM:T~alaEa|ROOT:TlE|3FS
w-s104-a007-w003	104:7	104:7	3	104:7:3	عَلَى	عَلَىٰ		P					STEM|POS:P|LEM:EalaY`
w-s104-a007-w004	104:7	104:7	4	104:7:4	ٱلْأَفْـِٔدَةِ	فُؤَاد	ف ء د	N					PREFIX|Al+ | STEM|POS:N|LEM:fu&aAd|ROOT:fAd|MP|GEN
w-s104-a008-w001	104:8	104:8	1	104:8:1	إِنَّهَا	إِنّ		ACC					STEM|POS:ACC|LEM:<in~|SP:<in~ | SUFFIX|PRON:3FS
w-s104-a008-w002	104:8	104:8	2	104:8:2	عَلَيْهِم	عَلَىٰ		P					STEM|POS:P|LEM:EalaY` | SUFFIX|PRON:3MP
w-s104-a008-w003	104:8	104:8	3	104:8:3	مُّؤْصَدَةٌ	مُّؤْصَدَة	و ص د	N					STEM|POS:N|LEM:m~u&oSadap|ROOT:wSd|F|INDEF|NOM
w-s104-a009-w001	104:9	104:9	1	104:9:1	فِى	فِى		P					STEM|POS:P|LEM:fiY
w-s104-a009-w002	104:9	104:9	2	104:9:2	عَمَدٍ	عَمَد	ع م د	N					STEM|POS:N|LEM:Eamad|ROOT:Emd|MP|INDEF|GEN
w-s104-a009-w003	104:9	104:9	3	104:9:3	مُّمَدَّدَةٍۭ	مُّمَدَّدَة	م د د	ADJ			PASS	II	STEM|POS:ADJ|PASS|PCPL|(II)|LEM:m~umad~adap|ROOT:mdd|F|INDEF|GEN
