word_id	morpheme_ids	root_id	binding_status
w-s007-a000-w001	m-w-s007-a000-w001-02	root_000745	resolved_source_exact
w-s007-a000-w002	m-w-s007-a000-w002-01	root_000047	resolved_normalized_exact
w-s007-a000-w003	m-w-s007-a000-w003-02	root_000552	resolved_source_exact
w-s007-a000-w004	m-w-s007-a000-w004-02	root_000552	resolved_source_exact
w-s007-a002-w001	m-w-s007-a002-w001-01	root_001283	resolved_source_exact
w-s007-a002-w002	m-w-s007-a002-w002-01	root_001492	resolved_source_exact
w-s007-a002-w005	m-w-s007-a002-w005-01	root_001332	resolved_source_exact
w-s007-a002-w007	m-w-s007-a002-w007-01	root_000849	resolved_source_exact
w-s007-a002-w008	m-w-s007-a002-w008-01	root_000304	resolved_source_exact
w-s007-a002-w010	m-w-s007-a002-w010-02	root_001488	resolved_source_exact
w-s007-a002-w012	m-w-s007-a002-w012-02	root_000516	resolved_source_exact
w-s007-a002-w013	m-w-s007-a002-w013-03	root_000054	resolved_normalized_exact
w-s007-a003-w001	m-w-s007-a003-w001-01	root_000175	resolved_source_exact
w-s007-a003-w003	m-w-s007-a003-w003-01	root_001492	resolved_source_exact
w-s007-a003-w006	m-w-s007-a003-w006-01	root_000532	resolved_source_exact
w-s007-a003-w008	m-w-s007-a003-w008-01	root_000175	resolved_source_exact
w-s007-a003-w010	m-w-s007-a003-w010-01	root_000502	resolved_source_exact
w-s007-a003-w011	m-w-s007-a003-w011-01	root_001684	resolved_source_exact
w-s007-a003-w012	m-w-s007-a003-w012-01	root_001251	resolved_source_exact
w-s007-a003-w014	m-w-s007-a003-w014-01	root_000516	resolved_source_exact
w-s007-a004-w003	m-w-s007-a004-w003-01	root_001222	resolved_source_exact
w-s007-a004-w004	m-w-s007-a004-w004-01	root_001596	resolved_source_exact
w-s007-a004-w005	m-w-s007-a004-w005-02	root_000281	resolved_source_exact
w-s007-a004-w006	m-w-s007-a004-w006-01	root_000079	resolved_normalized_exact
w-s007-a004-w007	m-w-s007-a004-w007-01	root_000166	resolved_source_exact
w-s007-a004-w010	m-w-s007-a004-w010-01	root_001276	resolved_source_exact
w-s007-a005-w002	m-w-s007-a005-w002-01	root_001332	resolved_source_exact
w-s007-a005-w003	m-w-s007-a005-w003-01	root_000478	resolved_source_exact
w-s007-a005-w005	m-w-s007-a005-w005-01	root_000281	resolved_source_exact
w-s007-a005-w006	m-w-s007-a005-w006-01	root_000079	resolved_normalized_exact
w-s007-a005-w009	m-w-s007-a005-w009-01	root_001272	resolved_source_exact
w-s007-a005-w011	m-w-s007-a005-w011-01	root_001332	resolved_source_exact
w-s007-a005-w012	m-w-s007-a005-w012-01	root_000967	resolved_source_exact
w-s007-a006-w001	m-w-s007-a006-w001-03	root_000661	resolved_normalized_exact
w-s007-a006-w003	m-w-s007-a006-w003-01	root_000563	resolved_source_exact
w-s007-a006-w005	m-w-s007-a006-w005-03	root_000661	resolved_normalized_exact
w-s007-a006-w006	m-w-s007-a006-w006-02	root_000563	resolved_source_exact
w-s007-a007-w001	m-w-s007-a007-w001-03	root_001232	resolved_source_exact
w-s007-a007-w003	m-w-s007-a007-w003-02	root_001040	resolved_source_exact
w-s007-a007-w005	m-w-s007-a007-w005-01	root_001332	resolved_source_exact
w-s007-a007-w006	m-w-s007-a007-w006-01	root_001117	resolved_source_exact
w-s007-a008-w001	m-w-s007-a008-w001-03	root_001645	resolved_source_exact
w-s007-a008-w003	m-w-s007-a008-w003-02	root_000347	resolved_source_exact
w-s007-a008-w005	m-w-s007-a008-w005-01	root_000202	resolved_source_exact
w-s007-a008-w006	m-w-s007-a008-w006-01	root_001645	resolved_source_exact
w-s007-a008-w009	m-w-s007-a008-w009-02	root_001175	resolved_source_exact
w-s007-a009-w002	m-w-s007-a009-w002-01	root_000427	resolved_source_exact
w-s007-a009-w003	m-w-s007-a009-w003-01	root_001645	resolved_source_exact
w-s007-a009-w006	m-w-s007-a009-w006-01	root_000409	resolved_source_exact
w-s007-a009-w007	m-w-s007-a009-w007-01	root_001533	resolved_source_exact
w-s007-a009-w009	m-w-s007-a009-w009-01	root_001332	resolved_source_exact
w-s007-a009-w010	m-w-s007-a009-w010-02	root_000074	resolved_normalized_exact
w-s007-a009-w011	m-w-s007-a009-w011-01	root_000967	resolved_source_exact
w-s007-a010-w002	m-w-s007-a010-w002-01	root_001439	resolved_source_exact
w-s007-a010-w004	m-w-s007-a010-w004-02	root_000025	resolved_normalized_exact
w-s007-a010-w005	m-w-s007-a010-w005-02	root_000248	resolved_source_exact
w-s007-a010-w008	m-w-s007-a010-w008-01	root_001067	resolved_source_exact
w-s007-a010-w009	m-w-s007-a010-w009-01	root_001251	resolved_source_exact
w-s007-a010-w011	m-w-s007-a010-w011-01	root_000810	resolved_source_exact
w-s007-a011-w002	m-w-s007-a011-w002-01	root_000434	resolved_source_exact
w-s007-a011-w004	m-w-s007-a011-w004-01	root_000891	resolved_source_exact
w-s007-a011-w006	m-w-s007-a011-w006-01	root_001272	resolved_source_exact
w-s007-a011-w007	m-w-s007-a011-w007-03	root_001444	resolved_source_exact
w-s007-a011-w008	m-w-s007-a011-w008-01	root_000675	resolved_source_exact
w-s007-a011-w010	m-w-s007-a011-w010-02	root_000675	resolved_source_exact
w-s007-a011-w014	m-w-s007-a011-w014-01	root_001332	resolved_source_exact
w-s007-a011-w016	m-w-s007-a011-w016-02	root_000675	resolved_source_exact
w-s007-a012-w001	m-w-s007-a012-w001-01	root_001272	resolved_source_exact
w-s007-a012-w003	m-w-s007-a012-w003-01	root_001448	resolved_source_exact
w-s007-a012-w005	m-w-s007-a012-w005-01	root_000675	resolved_source_exact
w-s007-a012-w007	m-w-s007-a012-w007-01	root_000051	resolved_normalized_exact
w-s007-a012-w008	m-w-s007-a012-w008-01	root_001272	resolved_source_exact
w-s007-a012-w010	m-w-s007-a012-w010-01	root_000452	resolved_source_exact
w-s007-a012-w012	m-w-s007-a012-w012-01	root_000434	resolved_source_exact
w-s007-a012-w014	m-w-s007-a012-w014-01	root_001564	resolved_source_exact
w-s007-a012-w015	m-w-s007-a012-w015-02	root_000434	resolved_source_exact
w-s007-a012-w017	m-w-s007-a012-w017-01	root_000963	resolved_source_exact
w-s007-a013-w001	m-w-s007-a013-w001-01	root_001272	resolved_source_exact
w-s007-a013-w002	m-w-s007-a013-w002-02	root_001575	resolved_source_exact
w-s007-a013-w005	m-w-s007-a013-w005-01	root_001332	resolved_source_exact
w-s007-a013-w008	m-w-s007-a013-w008-01	root_001281	resolved_source_exact
w-s007-a013-w010	m-w-s007-a013-w010-02	root_000400	resolved_source_exact
w-s007-a013-w013	m-w-s007-a013-w013-02	root_000865	resolved_source_exact
w-s007-a014-w001	m-w-s007-a014-w001-01	root_001272	resolved_source_exact
w-s007-a014-w002	m-w-s007-a014-w002-01	root_001520	resolved_source_exact
w-s007-a014-w004	m-w-s007-a014-w004-01	root_001700	resolved_source_exact
w-s007-a014-w005	m-w-s007-a014-w005-01	root_000129	resolved_source_exact
w-s007-a015-w001	m-w-s007-a015-w001-01	root_001272	resolved_source_exact
