source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s007-a000-w001	7:0	1	بِسْمِ	w-s007-a000-w001	1:1:1	one_to_one
t-s007-a000-w002	7:0	2	ٱللَّهِ	w-s007-a000-w002	1:1:2	one_to_one
t-s007-a000-w003	7:0	3	ٱلرَّحْمَٰنِ	w-s007-a000-w003	1:1:3	one_to_one
t-s007-a000-w004	7:0	4	ٱلرَّحِيمِ	w-s007-a000-w004	1:1:4	one_to_one
t-s007-a002-w001	7:2	1	كِتَٰبٌ	w-s007-a002-w001	7:2:1	one_to_one
t-s007-a002-w002	7:2	2	أُنزِلَ	w-s007-a002-w002	7:2:2	one_to_one
t-s007-a002-w003	7:2	3	إِلَيْكَ	w-s007-a002-w003	7:2:3	one_to_one
t-s007-a002-w004	7:2	4	فَلَا	w-s007-a002-w004	7:2:4	one_to_one
t-s007-a002-w005	7:2	5	يَكُن	w-s007-a002-w005	7:2:5	one_to_one
t-s007-a002-w006	7:2	6	فِى	w-s007-a002-w006	7:2:6	one_to_one
t-s007-a002-w007	7:2	7	صَدْرِكَ	w-s007-a002-w007	7:2:7	one_to_one
t-s007-a002-w008	7:2	8	حَرَجٌۭ	w-s007-a002-w008	7:2:8	one_to_one
t-s007-a002-w009	7:2	9	مِّنْهُ	w-s007-a002-w009	7:2:9	one_to_one
t-s007-a002-w010	7:2	10	لِتُنذِرَ	w-s007-a002-w010	7:2:10	one_to_one
t-s007-a002-w011	7:2	11	بِهِۦ	w-s007-a002-w011	7:2:11	one_to_one
t-s007-a002-w012	7:2	12	وَذِكْرَىٰ	w-s007-a002-w012	7:2:12	one_to_one
t-s007-a002-w013	7:2	13	لِلْمُؤْمِنِينَ	w-s007-a002-w013	7:2:13	one_to_one
t-s007-a003-w001	7:3	1	ٱتَّبِعُوا۟	w-s007-a003-w001	7:3:1	one_to_one
t-s007-a003-w002	7:3	2	مَآ	w-s007-a003-w002	7:3:2	one_to_one
t-s007-a003-w003	7:3	3	أُنزِلَ	w-s007-a003-w003	7:3:3	one_to_one
t-s007-a003-w004	7:3	4	إِلَيْكُم	w-s007-a003-w004	7:3:4	one_to_one
t-s007-a003-w005	7:3	5	مِّن	w-s007-a003-w005	7:3:5	one_to_one
t-s007-a003-w006	7:3	6	رَّبِّكُمْ	w-s007-a003-w006	7:3:6	one_to_one
t-s007-a003-w007	7:3	7	وَلَا	w-s007-a003-w007	7:3:7	one_to_one
t-s007-a003-w008	7:3	8	تَتَّبِعُوا۟	w-s007-a003-w008	7:3:8	one_to_one
t-s007-a003-w009	7:3	9	مِن	w-s007-a003-w009	7:3:9	one_to_one
t-s007-a003-w010	7:3	10	دُونِهِۦٓ	w-s007-a003-w010	7:3:10	one_to_one
t-s007-a003-w011	7:3	11	أَوْلِيَآءَ	w-s007-a003-w011	7:3:11	one_to_one
t-s007-a003-w012	7:3	12	قَلِيلًۭا	w-s007-a003-w012	7:3:12	one_to_one
t-s007-a003-w013	7:3	13	مَّا	w-s007-a003-w013	7:3:13	one_to_one
t-s007-a003-w014	7:3	14	تَذَكَّرُونَ	w-s007-a003-w014	7:3:14	one_to_one
t-s007-a004-w001	7:4	1	وَكَم	w-s007-a004-w001	7:4:1	one_to_one
t-s007-a004-w002	7:4	2	مِّن	w-s007-a004-w002	7:4:2	one_to_one
t-s007-a004-w003	7:4	3	قَرْيَةٍ	w-s007-a004-w003	7:4:3	one_to_one
t-s007-a004-w004	7:4	4	أَهْلَكْنَٰهَا	w-s007-a004-w004	7:4:4	one_to_one
t-s007-a004-w005	7:4	5	فَجَآءَهَا	w-s007-a004-w005	7:4:5	one_to_one
t-s007-a004-w006	7:4	6	بَأْسُنَا	w-s007-a004-w006	7:4:6	one_to_one
t-s007-a004-w007	7:4	7	بَيَٰتًا	w-s007-a004-w007	7:4:7	one_to_one
t-s007-a004-w008	7:4	8	أَوْ	w-s007-a004-w008	7:4:8	one_to_one
t-s007-a004-w009	7:4	9	هُمْ	w-s007-a004-w009	7:4:9	one_to_one
t-s007-a004-w010	7:4	10	قَآئِلُونَ	w-s007-a004-w010	7:4:10	one_to_one
t-s007-a005-w001	7:5	1	فَمَا	w-s007-a005-w001	7:5:1	one_to_one
t-s007-a005-w002	7:5	2	كَانَ	w-s007-a005-w002	7:5:2	one_to_one
t-s007-a005-w003	7:5	3	دَعْوَىٰهُمْ	w-s007-a005-w003	7:5:3	one_to_one
t-s007-a005-w004	7:5	4	إِذْ	w-s007-a005-w004	7:5:4	one_to_one
t-s007-a005-w005	7:5	5	جَآءَهُم	w-s007-a005-w005	7:5:5	one_to_one
t-s007-a005-w006	7:5	6	بَأْسُنَآ	w-s007-a005-w006	7:5:6	one_to_one
t-s007-a005-w007	7:5	7	إِلَّآ	w-s007-a005-w007	7:5:7	one_to_one
t-s007-a005-w008	7:5	8	أَن	w-s007-a005-w008	7:5:8	one_to_one
t-s007-a005-w009	7:5	9	قَالُوٓا۟	w-s007-a005-w009	7:5:9	one_to_one
t-s007-a005-w010	7:5	10	إِنَّا	w-s007-a005-w010	7:5:10	one_to_one
t-s007-a005-w011	7:5	11	كُنَّا	w-s007-a005-w011	7:5:11	one_to_one
t-s007-a005-w012	7:5	12	ظَٰلِمِينَ	w-s007-a005-w012	7:5:12	one_to_one
t-s007-a006-w001	7:6	1	فَلَنَسْـَٔلَنَّ	w-s007-a006-w001	7:6:1	one_to_one
t-s007-a006-w002	7:6	2	ٱلَّذِينَ	w-s007-a006-w002	7:6:2	one_to_one
t-s007-a006-w003	7:6	3	أُرْسِلَ	w-s007-a006-w003	7:6:3	one_to_one
t-s007-a006-w004	7:6	4	إِلَيْهِمْ	w-s007-a006-w004	7:6:4	one_to_one
t-s007-a006-w005	7:6	5	وَلَنَسْـَٔلَنَّ	w-s007-a006-w005	7:6:5	one_to_one
t-s007-a006-w006	7:6	6	ٱلْمُرْسَلِينَ	w-s007-a006-w006	7:6:6	one_to_one
t-s007-a007-w001	7:7	1	فَلَنَقُصَّنَّ	w-s007-a007-w001	7:7:1	one_to_one
t-s007-a007-w002	7:7	2	عَلَيْهِم	w-s007-a007-w002	7:7:2	one_to_one
t-s007-a007-w003	7:7	3	بِعِلْمٍۢ	w-s007-a007-w003	7:7:3	one_to_one
t-s007-a007-w004	7:7	4	وَمَا	w-s007-a007-w004	7:7:4	one_to_one
t-s007-a007-w005	7:7	5	كُنَّا	w-s007-a007-w005	7:7:5	one_to_one
t-s007-a007-w006	7:7	6	غَآئِبِينَ	w-s007-a007-w006	7:7:6	one_to_one
t-s007-a008-w001	7:8	1	وَٱلْوَزْنُ	w-s007-a008-w001	7:8:1	one_to_one
t-s007-a008-w002	7:8	2	يَوْمَئِذٍ	w-s007-a008-w002	7:8:2	one_to_one
t-s007-a008-w003	7:8	3	ٱلْحَقُّ	w-s007-a008-w003	7:8:3	one_to_one
t-s007-a008-w004	7:8	4	فَمَن	w-s007-a008-w004	7:8:4	one_to_one
t-s007-a008-w005	7:8	5	ثَقُلَتْ	w-s007-a008-w005	7:8:5	one_to_one
t-s007-a008-w006	7:8	6	مَوَٰزِينُهُۥ	w-s007-a008-w006	7:8:6	one_to_one
t-s007-a008-w007	7:8	7	فَأُو۟لَٰٓئِكَ	w-s007-a008-w007	7:8:7	one_to_one
t-s007-a008-w008	7:8	8	هُمُ	w-s007-a008-w008	7:8:8	one_to_one
t-s007-a008-w009	7:8	9	ٱلْمُفْلِحُونَ	w-s007-a008-w009	7:8:9	one_to_one
t-s007-a009-w001	7:9	1	وَمَنْ	w-s007-a009-w001	7:9:1	one_to_one
t-s007-a009-w002	7:9	2	خَفَّتْ	w-s007-a009-w002	7:9:2	one_to_one
t-s007-a009-w003	7:9	3	مَوَٰزِينُهُۥ	w-s007-a009-w003	7:9:3	one_to_one
t-s007-a009-w004	7:9	4	فَأُو۟لَٰٓئِكَ	w-s007-a009-w004	7:9:4	one_to_one
t-s007-a009-w005	7:9	5	ٱلَّذِينَ	w-s007-a009-w005	7:9:5	one_to_one
t-s007-a009-w006	7:9	6	خَسِرُوٓا۟	w-s007-a009-w006	7:9:6	one_to_one
t-s007-a009-w007	7:9	7	أَنفُسَهُم	w-s007-a009-w007	7:9:7	one_to_one
t-s007-a009-w008	7:9	8	بِمَا	w-s007-a009-w008	7:9:8	one_to_one
t-s007-a009-w009	7:9	9	كَانُوا۟	w-s007-a009-w009	7:9:9	one_to_one
t-s007-a009-w010	7:9	10	بِـَٔايَٰتِنَا	w-s007-a009-w010	7:9:10	one_to_one
t-s007-a009-w011	7:9	11	يَظْلِمُونَ	w-s007-a009-w011	7:9:11	one_to_one
t-s007-a010-w001	7:10	1	وَلَقَدْ	w-s007-a010-w001	7:10:1	one_to_one
t-s007-a010-w002	7:10	2	مَكَّنَّٰكُمْ	w-s007-a010-w002	7:10:2	one_to_one
t-s007-a010-w003	7:10	3	فِى	w-s007-a010-w003	7:10:3	one_to_one
t-s007-a010-w004	7:10	4	ٱلْأَرْضِ	w-s007-a010-w004	7:10:4	one_to_one
t-s007-a010-w005	7:10	5	وَجَعَلْنَا	w-s007-a010-w005	7:10:5	one_to_one
t-s007-a010-w006	7:10	6	لَكُمْ	w-s007-a010-w006	7:10:6	one_to_one
t-s007-a010-w007	7:10	7	فِيهَا	w-s007-a010-w007	7:10:7	one_to_one
t-s007-a010-w008	7:10	8	مَعَٰيِشَ	w-s007-a010-w008	7:10:8	one_to_one
t-s007-a010-w009	7:10	9	قَلِيلًۭا	w-s007-a010-w009	7:10:9	one_to_one
t-s007-a010-w010	7:10	10	مَّا	w-s007-a010-w010	7:10:10	one_to_one
t-s007-a010-w011	7:10	11	تَشْكُرُونَ	w-s007-a010-w011	7:10:11	one_to_one
t-s007-a011-w001	7:11	1	وَلَقَدْ	w-s007-a011-w001	7:11:1	one_to_one
t-s007-a011-w002	7:11	2	خَلَقْنَٰكُمْ	w-s007-a011-w002	7:11:2	one_to_one
t-s007-a011-w003	7:11	3	ثُمَّ	w-s007-a011-w003	7:11:3	one_to_one
t-s007-a011-w004	7:11	4	صَوَّرْنَٰكُمْ	w-s007-a011-w004	7:11:4	one_to_one
t-s007-a011-w005	7:11	5	ثُمَّ	w-s007-a011-w005	7:11:5	one_to_one
t-s007-a011-w006	7:11	6	قُلْنَا	w-s007-a011-w006	7:11:6	one_to_one
t-s007-a011-w007	7:11	7	لِلْمَلَٰٓئِكَةِ	w-s007-a011-w007	7:11:7	one_to_one
