syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-7_0-00001	ae:v3:s001:001:pass1:attach:a1	7:0	w-s007-a000-w001	w-s007-a000-w001	w-s007-a000-w001	m-w-s007-a000-w001-01	m-w-s007-a000-w001-02	m-w-s007-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-7_0-00002	ae:v3:s001:001:pass1:attach:a2	7:0	w-s007-a000-w001	w-s007-a000-w002		m-w-s007-a000-w001-02	m-w-s007-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-7_0-00003	ae:v3:s001:001:pass1:attach:a3	7:0	w-s007-a000-w002	w-s007-a000-w003		m-w-s007-a000-w002-01	m-w-s007-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-7_0-00004	ae:v3:s001:001:pass1:attach:a4	7:0	w-s007-a000-w002	w-s007-a000-w003		m-w-s007-a000-w002-01	m-w-s007-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-7_2-00005	ae:v3:s007:002:pass1:attach:a1	7:2	w-s007-a002-w001	w-s007-a002-w002		m-w-s007-a002-w001-01	m-w-s007-a002-w002-01		7:2:1:1	7:2:2:1		q:7:2:1	q:7:2:2		1	2		adjective	strongly_licensed	medium			NOUN_CONCRETE	PV_PASS			position_morpheme_aligned	local_syntax	أُنزِلَ qualifies كِتَابٌ as the book sent down.	resources/attachments.tsv:13859
sx-7_2-00006	ae:v3:s007:002:pass1:attach:a2	7:2	w-s007-a002-w002	w-s007-a002-w003	w-s007-a002-w003	m-w-s007-a002-w002-01	m-w-s007-a002-w003-02	m-w-s007-a002-w003-01	7:2:2:1	7:2:3:2	7:2:3:1	q:7:2:2	q:7:2:3	q:7:2:3	2	3	3	prep_complement	syntactically_forced	high		pronoun_suffix	PV_PASS			إِلَى	position_morpheme_aligned	case_government;local_syntax	The كَ in إِلَيْكَ is governed by إِلَى as the directional complement of أُنزِلَ.	resources/attachments.tsv:13860
sx-7_2-00007	ae:v3:s007:002:pass1:attach:a3	7:2	w-s007-a002-w004	w-s007-a002-w005		m-w-s007-a002-w004-02	m-w-s007-a002-w005-01		7:2:4:2	7:2:5:1		q:7:2:5	q:7:2:6		5	6		particle_complement	syntactically_forced	high			NEG_PART	IV			position_morpheme_aligned	local_syntax	لَا governs the jussive copular verb يَكُنْ.	resources/attachments.tsv:13861
sx-7_2-00008	ae:v3:s007:002:pass1:attach:a4	7:2	w-s007-a002-w005	w-s007-a002-w007	w-s007-a002-w006	m-w-s007-a002-w005-01	m-w-s007-a002-w007-01	m-w-s007-a002-w006-01	7:2:5:1	7:2:7:1	7:2:6:1	q:7:2:6	q:7:2:8	q:7:2:7	6	8	7	prep_complement	syntactically_forced	high			IV	NOUN_ABSTRACT		فِي	position_morpheme_aligned	case_government;local_syntax	صَدْرِكَ is governed by فِي in the predicate phrase of يَكُنْ.	resources/attachments.tsv:13862
sx-7_2-00009	ae:v3:s007:002:pass1:attach:a5	7:2	w-s007-a002-w005	w-s007-a002-w008		m-w-s007-a002-w005-01	m-w-s007-a002-w008-01		7:2:5:1	7:2:8:1		q:7:2:6	q:7:2:9		6	9		subject	strongly_licensed	high			IV	GERUND			position_morpheme_aligned	case_government;word_order	حَرَجٌ is nominative as the subject of يَكُنْ.	resources/attachments.tsv:13863
sx-7_2-00010	ae:v3:s007:002:pass1:attach:a6	7:2	w-s007-a002-w008	w-s007-a002-w009	w-s007-a002-w009	m-w-s007-a002-w008-01	m-w-s007-a002-w009-02	m-w-s007-a002-w009-01	7:2:8:1	7:2:9:2	7:2:9:1	q:7:2:9	q:7:2:10	q:7:2:10	9	10	10	prep_complement	syntactically_forced	high		pronoun_suffix	GERUND			مِن	position_morpheme_aligned	case_government;local_syntax	The هُ in مِنْهُ is governed by مِنْ and specifies the حَرَجٌ as being from it.	resources/attachments.tsv:13864
