cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-7_0-00001	7:0	w-s007-a000-w002	w-s007-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-7_0-00002	7:0	w-s007-a000-w002	w-s007-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-7_0-00003	7:0	w-s007-a000-w002	w-s007-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-7_0-00004	7:0	w-s007-a000-w003	w-s007-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-7_0-00005	7:0	w-s007-a000-w004	w-s007-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-7_2-00006	7:2	w-s007-a002-w013	w-s007-a002-w008	ء م ن	ح ر ج	5	3	3	1	6	7	intra_ayah:7:2:root:1
co-7_2-00007	7:2	w-s007-a002-w008	w-s007-a002-w001	ح ر ج	ك ت ب	7	4	4	1	1	1	intra_ayah:7:2:root:10
co-7_2-00008	7:2	w-s007-a002-w008	w-s007-a002-w005	ح ر ج	ك و ن	3	2	2	1	6	11	intra_ayah:7:2:root:11
co-7_2-00009	7:2	w-s007-a002-w008	w-s007-a002-w010	ح ر ج	ن ذ ر	2	1	1	1	1	1	intra_ayah:7:2:root:12
co-7_2-00010	7:2	w-s007-a002-w008	w-s007-a002-w002	ح ر ج	ن ز ل	6	3	3	1	1	1	intra_ayah:7:2:root:13
co-7_2-00011	7:2	w-s007-a002-w012	w-s007-a002-w007	ذ ك ر	ص د ر	5	3	3	1	3	3	intra_ayah:7:2:root:14
co-7_2-00012	7:2	w-s007-a002-w012	w-s007-a002-w001	ذ ك ر	ك ت ب	11	6	6	1	22	32	intra_ayah:7:2:root:15
co-7_2-00013	7:2	w-s007-a002-w012	w-s007-a002-w005	ذ ك ر	ك و ن	7	4	4	1	50	70	intra_ayah:7:2:root:16
co-7_2-00014	7:2	w-s007-a002-w012	w-s007-a002-w010	ذ ك ر	ن ذ ر	2	1	1	1	8	13	intra_ayah:7:2:root:17
co-7_2-00015	7:2	w-s007-a002-w012	w-s007-a002-w002	ذ ك ر	ن ز ل	10	5	5	1	23	27	intra_ayah:7:2:root:18
co-7_2-00016	7:2	w-s007-a002-w007	w-s007-a002-w001	ص د ر	ك ت ب	6	3	3	1	3	4	intra_ayah:7:2:root:19
co-7_2-00017	7:2	w-s007-a002-w013	w-s007-a002-w012	ء م ن	ذ ك ر	1	1	1	1	32	46	intra_ayah:7:2:root:2
co-7_2-00018	7:2	w-s007-a002-w007	w-s007-a002-w005	ص د ر	ك و ن	2	1	1	1	9	13	intra_ayah:7:2:root:20
co-7_2-00019	7:2	w-s007-a002-w007	w-s007-a002-w010	ص د ر	ن ذ ر	3	2	2	1	2	2	intra_ayah:7:2:root:21
co-7_2-00020	7:2	w-s007-a002-w007	w-s007-a002-w002	ص د ر	ن ز ل	5	2	2	1	3	4	intra_ayah:7:2:root:22
co-7_2-00021	7:2	w-s007-a002-w001	w-s007-a002-w005	ك ت ب	ك و ن	4	2	2	1	65	119	intra_ayah:7:2:root:23
co-7_2-00022	7:2	w-s007-a002-w001	w-s007-a002-w010	ك ت ب	ن ذ ر	9	5	5	1	6	8	intra_ayah:7:2:root:24
co-7_2-00023	7:2	w-s007-a002-w001	w-s007-a002-w002	ك ت ب	ن ز ل	1	1	1	1	63	86	intra_ayah:7:2:root:25
co-7_2-00024	7:2	w-s007-a002-w005	w-s007-a002-w010	ك و ن	ن ذ ر	5	3	3	1	26	29	intra_ayah:7:2:root:26
co-7_2-00025	7:2	w-s007-a002-w005	w-s007-a002-w002	ك و ن	ن ز ل	3	1	1	1	58	74	intra_ayah:7:2:root:27
co-7_2-00026	7:2	w-s007-a002-w010	w-s007-a002-w002	ن ذ ر	ن ز ل	8	4	4	1	13	14	intra_ayah:7:2:root:28
co-7_2-00027	7:2	w-s007-a002-w013	w-s007-a002-w007	ء م ن	ص د ر	6	4	4	1	10	14	intra_ayah:7:2:root:3
co-7_2-00028	7:2	w-s007-a002-w013	w-s007-a002-w001	ء م ن	ك ت ب	12	7	7	1	63	108	intra_ayah:7:2:root:4
co-7_2-00029	7:2	w-s007-a002-w013	w-s007-a002-w005	ء م ن	ك و ن	8	5	5	1	197	320	intra_ayah:7:2:root:5
co-7_2-00030	7:2	w-s007-a002-w013	w-s007-a002-w010	ء م ن	ن ذ ر	3	2	2	1	13	16	intra_ayah:7:2:root:6
co-7_2-00031	7:2	w-s007-a002-w013	w-s007-a002-w002	ء م ن	ن ز ل	11	6	6	1	54	86	intra_ayah:7:2:root:7
co-7_2-00032	7:2	w-s007-a002-w008	w-s007-a002-w012	ح ر ج	ذ ك ر	4	2	2	1	1	1	intra_ayah:7:2:root:8
co-7_2-00033	7:2	w-s007-a002-w008	w-s007-a002-w007	ح ر ج	ص د ر	1	1	1	1	2	3	intra_ayah:7:2:root:9
co-7_3-00034	7:3	w-s007-a003-w001	w-s007-a003-w010	ت ب ع	د و ن	9	1	4	2	3	5	intra_ayah:7:3:root:1
co-7_3-00035	7:3	w-s007-a003-w008	w-s007-a003-w010	ت ب ع	د و ن	2	1	4	2	3	5	intra_ayah:7:3:root:1
co-7_3-00036	7:3	w-s007-a003-w010	w-s007-a003-w003	د و ن	ن ز ل	7	3	3	1	5	5	intra_ayah:7:3:root:10
co-7_3-00037	7:3	w-s007-a003-w010	w-s007-a003-w011	د و ن	و ل ي	1	1	1	1	35	36	intra_ayah:7:3:root:11
co-7_3-00038	7:3	w-s007-a003-w014	w-s007-a003-w006	ذ ك ر	ر ب ب	8	5	5	1	48	61	intra_ayah:7:3:root:12
co-7_3-00039	7:3	w-s007-a003-w014	w-s007-a003-w012	ذ ك ر	ق ل ل	2	1	1	1	9	9	intra_ayah:7:3:root:13
co-7_3-00040	7:3	w-s007-a003-w014	w-s007-a003-w003	ذ ك ر	ن ز ل	11	6	6	1	23	27	intra_ayah:7:3:root:14
co-7_3-00041	7:3	w-s007-a003-w014	w-s007-a003-w011	ذ ك ر	و ل ي	3	2	2	1	9	9	intra_ayah:7:3:root:15
co-7_3-00042	7:3	w-s007-a003-w006	w-s007-a003-w012	ر ب ب	ق ل ل	6	4	4	1	9	9	intra_ayah:7:3:root:16
co-7_3-00043	7:3	w-s007-a003-w006	w-s007-a003-w003	ر ب ب	ن ز ل	3	1	1	1	56	70	intra_ayah:7:3:root:17
co-7_3-00044	7:3	w-s007-a003-w006	w-s007-a003-w011	ر ب ب	و ل ي	5	3	3	1	23	29	intra_ayah:7:3:root:18
co-7_3-00045	7:3	w-s007-a003-w012	w-s007-a003-w003	ق ل ل	ن ز ل	9	5	5	1	6	8	intra_ayah:7:3:root:19
co-7_3-00046	7:3	w-s007-a003-w001	w-s007-a003-w014	ت ب ع	ذ ك ر	13	4	7	2	6	8	intra_ayah:7:3:root:2
co-7_3-00047	7:3	w-s007-a003-w008	w-s007-a003-w014	ت ب ع	ذ ك ر	6	4	7	2	6	8	intra_ayah:7:3:root:2
