attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	65:0	1:1	1	w-s065-a000-w001	1:1:1	m-w-s065-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	65:0	1:1	2	w-s065-a000-w001	1:1:1	m-w-s065-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	65:0	1:1	3	w-s065-a000-w002	1:1:2	m-w-s065-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	65:0	1:1	4	w-s065-a000-w003	1:1:3	m-w-s065-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	65:0	1:1	5	w-s065-a000-w003	1:1:3	m-w-s065-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:65:1:1	65:1	65:1	1	w-s065-a001-w001	65:1:1	m-w-s065-a001-w001-02	يَاأَيُّهَا			position_crosswalk	morpheme_aligned
q:65:1:2	65:1	65:1	2	w-s065-a001-w001	65:1:1	m-w-s065-a001-w001-02	يَاأَيُّهَا	أ ي ي		position_crosswalk	morpheme_aligned
q:65:1:3	65:1	65:1	3	w-s065-a001-w002	65:1:2	m-w-s065-a001-w002-02	النَّبِيُّ	ن ب أ		position_crosswalk	morpheme_aligned
q:65:1:4	65:1	65:1	4	w-s065-a001-w003	65:1:3	m-w-s065-a001-w003-01	إِذَا	أ ذ ي		position_crosswalk	morpheme_aligned
q:65:1:5	65:1	65:1	5	w-s065-a001-w004	65:1:4	m-w-s065-a001-w004-01	طَلَّقْتُمُ	ط ل ق		position_crosswalk	morpheme_aligned
q:65:1:6	65:1	65:1	6	w-s065-a001-w005	65:1:5	m-w-s065-a001-w005-02	النِّسَاءَ	ن س و		position_crosswalk	morpheme_aligned
q:65:1:8	65:1	65:1	8	w-s065-a001-w006	65:1:6	m-w-s065-a001-w006-02	فَطَلِّقُوهُنَّ	ط ل ق	لـ	position_crosswalk	morpheme_aligned
q:65:1:9	65:1	65:1	9	w-s065-a001-w006	65:1:6	m-w-s065-a001-w006-02			لـ	surface_root_sequence_fallback	morpheme_aligned
q:65:1:10	65:1	65:1	10	w-s065-a001-w007	65:1:7	m-w-s065-a001-w007-02	لِعِدَّتِهِنَّ	ع د د	لـ	position_crosswalk	morpheme_aligned
q:65:1:12	65:1	65:1	12	w-s065-a001-w008	65:1:8	m-w-s065-a001-w008-02	وَأَحْصُوا	ح ص ي		position_crosswalk	morpheme_aligned
q:65:1:13	65:1	65:1	13	w-s065-a001-w009	65:1:9	m-w-s065-a001-w009-02	الْعِدَّةَ	ع د د		position_crosswalk	morpheme_aligned
q:65:1:15	65:1	65:1	15	w-s065-a001-w010	65:1:10	m-w-s065-a001-w010-02	وَاتَّقُوا	و ق ي		position_crosswalk	morpheme_aligned
q:65:1:16	65:1	65:1	16	w-s065-a001-w011	65:1:11	m-w-s065-a001-w011-01	اللَّهَ	أ ل ه		position_crosswalk	morpheme_aligned
q:65:1:17	65:1	65:1	17	w-s065-a001-w012	65:1:12	m-w-s065-a001-w012-01	رَبَّكُمْ	ر ب ب		position_crosswalk	morpheme_aligned
q:65:1:18	65:1	65:1	18	w-s065-a001-w013	65:1:13	m-w-s065-a001-w013-01	لَا			position_crosswalk	morpheme_aligned
q:65:1:19	65:1	65:1	19	w-s065-a001-w014	65:1:14	m-w-s065-a001-w014-01	تُخْرِجُوهُنَّ	خ ر ج	مِن	position_crosswalk	morpheme_aligned
q:65:1:20	65:1	65:1	20	w-s065-a001-w015	65:1:15	m-w-s065-a001-w015-01			مِن	position_crosswalk	morpheme_aligned
q:65:1:21	65:1	65:1	21	w-s065-a001-w016	65:1:16	m-w-s065-a001-w016-01	بُيُوتِهِنَّ	ب ي ت	مِن	position_crosswalk	morpheme_aligned
q:65:1:23	65:1	65:1	23	w-s065-a001-w017	65:1:17	m-w-s065-a001-w017-02	وَلَا			position_crosswalk	morpheme_aligned
q:65:1:24	65:1	65:1	24	w-s065-a001-w018	65:1:18	m-w-s065-a001-w018-01	يَخْرُجْنَ	خ ر ج		position_crosswalk	morpheme_aligned
q:65:1:26	65:1	65:1	26	w-s065-a001-w020	65:1:20	m-w-s065-a001-w020-01	أَنْ			position_crosswalk	morpheme_aligned
q:65:1:27	65:1	65:1	27	w-s065-a001-w021	65:1:21	m-w-s065-a001-w021-01	يَأْتِينَ	أ ت ي	بـ	position_crosswalk	morpheme_aligned
q:65:1:28	65:1	65:1	28	w-s065-a001-w022	65:1:22	m-w-s065-a001-w022-01			بـ	position_crosswalk	morpheme_aligned
q:65:1:29	65:1	65:1	29	w-s065-a001-w022	65:1:22	m-w-s065-a001-w022-02	بِفَاحِشَةٍ	ف ح ش	بـ	position_crosswalk	morpheme_aligned
q:65:1:30	65:1	65:1	30	w-s065-a001-w023	65:1:23	m-w-s065-a001-w023-01	مُبَيِّنَةٍ	ب ي ن		position_crosswalk	morpheme_aligned
q:65:1:32	65:1	65:1	32	w-s065-a001-w024	65:1:24	m-w-s065-a001-w024-02	وَتِلْكَ	ت ل ك		position_crosswalk	morpheme_aligned
q:65:1:33	65:1	65:1	33	w-s065-a001-w025	65:1:25	m-w-s065-a001-w025-01	حُدُودُ	ح د د		position_crosswalk	morpheme_aligned
q:65:1:34	65:1	65:1	34	w-s065-a001-w026	65:1:26	m-w-s065-a001-w026-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:65:1:36	65:1	65:1	36	w-s065-a001-w027	65:1:27	m-w-s065-a001-w027-02	وَمَنْ	م ن ن		position_crosswalk	morpheme_aligned
q:65:1:37	65:1	65:1	37	w-s065-a001-w028	65:1:28	m-w-s065-a001-w028-01	يَتَعَدَّ	ع د د		position_crosswalk	morpheme_aligned
