syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-65_0-00001	ae:v3:s001:001:pass1:attach:a1	65:0	w-s065-a000-w001	w-s065-a000-w001	w-s065-a000-w001	m-w-s065-a000-w001-01	m-w-s065-a000-w001-02	m-w-s065-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-65_0-00002	ae:v3:s001:001:pass1:attach:a2	65:0	w-s065-a000-w001	w-s065-a000-w002		m-w-s065-a000-w001-02	m-w-s065-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-65_0-00003	ae:v3:s001:001:pass1:attach:a3	65:0	w-s065-a000-w002	w-s065-a000-w003		m-w-s065-a000-w002-01	m-w-s065-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-65_0-00004	ae:v3:s001:001:pass1:attach:a4	65:0	w-s065-a000-w002	w-s065-a000-w003		m-w-s065-a000-w002-01	m-w-s065-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-65_1-00005	ae:v3:s065:001:pass1:attach:a1	65:1	w-s065-a001-w001	w-s065-a001-w001		m-w-s065-a001-w001-02	m-w-s065-a001-w001-02		65:1:1:2	65:1:1:2		q:65:1:1	q:65:1:2		1	2		vocative	syntactically_forced	high			VOC_PART	REL_PRON			position_morpheme_aligned	formulaic_construction;local_syntax	أَيُّهَا is the vocative complement introduced by يَا.	resources/attachments.tsv:54062
sx-65_1-00006	ae:v3:s065:001:pass1:attach:a2	65:1	w-s065-a001-w001	w-s065-a001-w002		m-w-s065-a001-w001-02	m-w-s065-a001-w002-02		65:1:1:2	65:1:2:2		q:65:1:2	q:65:1:3		2	3		apposition	strongly_licensed	high			REL_PRON	NOUN_CONCRETE			position_morpheme_aligned	agreement;local_syntax	ٱلنَّبِىُّ names the addressee in apposition to أَيُّهَا.	resources/attachments.tsv:54063
sx-65_1-00007	ae:v3:s065:001:pass1:attach:a3	65:1	w-s065-a001-w003	w-s065-a001-w004		m-w-s065-a001-w003-01	m-w-s065-a001-w004-01		65:1:3:1	65:1:4:1		q:65:1:4	q:65:1:5		4	5		particle_complement	syntactically_forced	high			ADV	PV			position_morpheme_aligned	local_syntax	إِذَا takes طَلَّقْتُمُ ٱلنِّسَآءَ as its conditional clause.	resources/attachments.tsv:54064
sx-65_1-00008	ae:v3:s065:001:pass1:attach:a4	65:1	w-s065-a001-w004	w-s065-a001-w005		m-w-s065-a001-w004-01	m-w-s065-a001-w005-02		65:1:4:1	65:1:5:2		q:65:1:5	q:65:1:6		5	6		direct_object	syntactically_forced	high			PV	NOUN_CONCRETE	explicit		position_morpheme_aligned	case_government;local_syntax	ٱلنِّسَآءَ is the accusative object of طَلَّقْتُمُ.	resources/attachments.tsv:54065
sx-65_1-00009	ae:v3:s065:001:pass1:attach:a5	65:1	w-s065-a001-w006	w-s065-a001-w006		m-w-s065-a001-w006-02	m-w-s065-a001-w006-02		65:1:6:2	65:1:6:2		q:65:1:8	q:65:1:8		8	8		direct_object	syntactically_forced	high		object_suffix	CV		clitic		position_morpheme_aligned	morphology;local_syntax	The هُنَّ suffix in طَلِّقُوهُنَّ is the object of the imperative طَلِّقُوا.	resources/attachments.tsv:54066
sx-65_1-00010	ae:v3:s065:001:pass1:attach:a6	65:1	w-s065-a001-w006	w-s065-a001-w007	w-s065-a001-w006	m-w-s065-a001-w006-02	m-w-s065-a001-w007-02	m-w-s065-a001-w006-02	65:1:6:2	65:1:7:2	65:1:6:2	q:65:1:8	q:65:1:10	q:65:1:9	8	10	9	prep_complement	syntactically_forced	high			CV	NOUN_ABSTRACT		لـ	fallback_morpheme_aligned	case_government;local_syntax	عِدَّتِهِنَّ is governed by لِ as the prepositional complement of طَلِّقُوهُنَّ.	resources/attachments.tsv:54067
