cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-65_0-00001	65:0	w-s065-a000-w002	w-s065-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-65_0-00002	65:0	w-s065-a000-w002	w-s065-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-65_0-00003	65:0	w-s065-a000-w002	w-s065-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-65_0-00004	65:0	w-s065-a000-w003	w-s065-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-65_0-00005	65:0	w-s065-a000-w004	w-s065-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-65_1-00006	65:1	w-s065-a001-w021	w-s065-a001-w011	ء ت ي	ء ل ه	10	4	11	4	198	411	intra_ayah:65:1:root:1
co-65_1-00007	65:1	w-s065-a001-w021	w-s065-a001-w026	ء ت ي	ء ل ه	5	4	11	4	198	411	intra_ayah:65:1:root:1
co-65_1-00008	65:1	w-s065-a001-w021	w-s065-a001-w030	ء ت ي	ء ل ه	9	4	11	4	198	411	intra_ayah:65:1:root:1
co-65_1-00009	65:1	w-s065-a001-w021	w-s065-a001-w037	ء ت ي	ء ل ه	16	4	11	4	198	411	intra_ayah:65:1:root:1
co-65_1-00010	65:1	w-s065-a001-w021	w-s065-a001-w035	ء ت ي	د ر ي	14	10	10	1	1	1	intra_ayah:65:1:root:10
co-65_1-00011	65:1	w-s065-a001-w023	w-s065-a001-w028	ب ي ن	ع د و	5	3	3	1	24	36	intra_ayah:65:1:root:100
co-65_1-00012	65:1	w-s065-a001-w023	w-s065-a001-w022	ب ي ن	ف ح ش	1	1	1	1	3	3	intra_ayah:65:1:root:101
co-65_1-00013	65:1	w-s065-a001-w023	w-s065-a001-w002	ب ي ن	ن ب ء	21	15	15	1	18	22	intra_ayah:65:1:root:102
co-65_1-00014	65:1	w-s065-a001-w023	w-s065-a001-w005	ب ي ن	ن س و	18	13	13	1	9	11	intra_ayah:65:1:root:103
co-65_1-00015	65:1	w-s065-a001-w023	w-s065-a001-w033	ب ي ن	ن ف س	10	7	7	1	29	37	intra_ayah:65:1:root:104
co-65_1-00016	65:1	w-s065-a001-w023	w-s065-a001-w010	ب ي ن	و ق ي	13	8	8	1	19	25	intra_ayah:65:1:root:105
co-65_1-00017	65:1	w-s065-a001-w038	w-s065-a001-w025	ح د ث	ح د د	13	6	9	2	1	2	intra_ayah:65:1:root:106
