attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	21:0	1:1	1	w-s021-a000-w001	1:1:1	m-w-s021-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	21:0	1:1	2	w-s021-a000-w001	1:1:1	m-w-s021-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	21:0	1:1	3	w-s021-a000-w002	1:1:2	m-w-s021-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	21:0	1:1	4	w-s021-a000-w003	1:1:3	m-w-s021-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	21:0	1:1	5	w-s021-a000-w003	1:1:3	m-w-s021-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:21:1:1	21:1	21:1	1	w-s021-a001-w001	21:1:1	m-w-s021-a001-w001-01	اقْتَرَبَ	ق ر ب	لـ	position_crosswalk	morpheme_aligned
q:21:1:2	21:1	21:1	2	w-s021-a001-w002	21:1:2	m-w-s021-a001-w002-01			لـ	position_crosswalk	morpheme_aligned
q:21:1:3	21:1	21:1	3	w-s021-a001-w002	21:1:2	m-w-s021-a001-w002-03	لِلنَّاسِ	أ ن س	لـ	position_crosswalk	morpheme_aligned
q:21:1:4	21:1	21:1	4	w-s021-a001-w003	21:1:3	m-w-s021-a001-w003-01	حِسَابُهُمْ	ح س ب		position_crosswalk	morpheme_aligned
q:21:1:6	21:1	21:1	6	w-s021-a001-w004	21:1:4	m-w-s021-a001-w004-02	وَهُمْ		فِي	position_crosswalk	morpheme_aligned
q:21:1:7	21:1	21:1	7	w-s021-a001-w005	21:1:5	m-w-s021-a001-w005-01			فِي	position_crosswalk	morpheme_aligned
q:21:1:8	21:1	21:1	8	w-s021-a001-w006	21:1:6	m-w-s021-a001-w006-01	غَفْلَةٍ	غ ف ل	فِي	position_crosswalk	morpheme_aligned
q:21:1:9	21:1	21:1	9	w-s021-a001-w007	21:1:7	m-w-s021-a001-w007-01	مُعْرِضُونَ	ع ر ض		position_crosswalk	morpheme_aligned
q:21:2:2	21:2	21:2	2	w-s021-a002-w002	21:2:2	m-w-s021-a002-w002-01;m-w-s021-a002-w002-02	يَأْتِيهِمْ	أ ت ي	مِن	position_crosswalk	morpheme_aligned
q:21:2:3	21:2	21:2	3	w-s021-a002-w003	21:2:3	m-w-s021-a002-w003-01			مِن	position_crosswalk	morpheme_aligned
q:21:2:4	21:2	21:2	4	w-s021-a002-w004	21:2:4	m-w-s021-a002-w004-01	ذِكْرٍ	ذ ك ر	مِن	position_crosswalk	morpheme_aligned
q:21:2:5	21:2	21:2	5	w-s021-a002-w005	21:2:5	m-w-s021-a002-w005-01			مِن	position_crosswalk	morpheme_aligned
q:21:2:6	21:2	21:2	6	w-s021-a002-w006	21:2:6	m-w-s021-a002-w006-01	رَبِّهِمْ	ر ب ب	مِن	position_crosswalk	morpheme_aligned
