finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-64_0-001	64:0	1	weak	1	1	1:1:1	root_000745	B005	w-s064-a000-w001
f-64_0-002	64:0	2	strong	1	1	1:1:3	root_000552	B003	w-s064-a000-w003
f-64_0-002	64:0	2	strong	2	1	1:1:4	root_000552	B003	w-s064-a000-w004
f-64_0-003	64:0	3	strong	1	1	1:1:3	root_000552	B002	w-s064-a000-w003
f-64_0-003	64:0	3	strong	2	1	1:1:4	root_000552	B002	w-s064-a000-w004
f-64_1-001	64:1	1	strong	1	1	64:1:1	root_000666	B004	w-s064-a001-w001
f-64_1-001	64:1	1	strong	2	1	64:1:5	root_000745	B004	w-s064-a001-w005
f-64_1-002	64:1	2	strong	1	1	64:1:1	root_000666	B002	w-s064-a001-w001
f-64_1-003	64:1	3	weak	1	1	64:1:10	root_001444	B001	w-s064-a001-w010
f-64_1-003	64:1	3	weak	2	1	64:1:17	root_001205	B005	w-s064-a001-w017
f-64_1-004	64:1	4	strong	1	1	64:1:12	root_000355	B002	w-s064-a001-w012
f-64_2-001	64:2	1	strong	1	1	64:2:5	root_001307	B001	w-s064-a002-w005
f-64_2-001	64:2	1	strong	1	2	64:2:5	root_001307	B003	w-s064-a002-w005
f-64_2-001	64:2	1	strong	2	1	64:2:7	root_000054	B001	w-s064-a002-w007
f-64_2-001	64:2	1	strong	2	2	64:2:7	root_000054	B002	w-s064-a002-w007
f-64_2-001	64:2	1	strong	3	1	64:2:10	root_001046	B001	w-s064-a002-w010
f-64_2-002	64:2	2	strong	1	1	64:2:3	root_000434	B004	w-s064-a002-w003
f-64_2-002	64:2	2	strong	2	1	64:2:11	root_000121	B002	w-s064-a002-w011
f-64_3-001	64:3	1	strong	1	1	64:3:1	root_000434	B001	w-s064-a003-w001
f-64_3-001	64:3	1	strong	2	1	64:3:5	root_000891	B003	w-s064-a003-w005
f-64_3-001	64:3	1	strong	3	1	64:3:6	root_000323	B002	w-s064-a003-w006
f-64_3-001	64:3	1	strong	4	1	64:3:7	root_000891	B003	w-s064-a003-w007
f-64_3-002	64:3	2	strong	1	1	64:3:5	root_000891	B001	w-s064-a003-w005
f-64_3-002	64:3	2	strong	2	1	64:3:7	root_000891	B001	w-s064-a003-w007
f-64_3-002	64:3	2	strong	3	1	64:3:9	root_000897	B001	w-s064-a003-w009
f-64_3-003	64:3	3	weak	1	1	64:3:4	root_000347	B002	w-s064-a003-w004
f-64_4-001	64:4	1	weak	1	1	64:4:1	root_001040	B002	w-s064-a004-w001
f-64_4-001	64:4	1	weak	2	1	64:4:6	root_001040	B002	w-s064-a004-w006
f-64_4-001	64:4	1	weak	3	1	64:4:12	root_001040	B002	w-s064-a004-w012
f-64_4-002	64:4	2	strong	1	1	64:4:8	root_000697	B005	w-s064-a004-w008
f-64_4-002	64:4	2	strong	2	1	64:4:14	root_000849	B003	w-s064-a004-w014
f-64_4-002	64:4	2	strong	2	2	64:4:14	root_000849	B004	w-s064-a004-w014
f-64_5-001	64:5	1	strong	1	1	64:5:3	root_001464	B002	w-s064-a005-w003
f-64_5-001	64:5	1	strong	1	2	64:5:3	root_001464	B007	w-s064-a005-w003
f-64_5-002	64:5	2	strong	1	1	64:5:8	root_000526	B001	w-s064-a005-w008
f-64_5-002	64:5	2	strong	1	2	64:5:8	root_000526	B002	w-s064-a005-w008
f-64_5-002	64:5	2	strong	2	1	64:5:9	root_001619	B003	w-s064-a005-w009
f-64_5-003	64:5	3	weak	1	1	64:5:9	root_001619	B002	w-s064-a005-w009
f-64_6-001	64:6	1	strong	1	1	64:6:6	root_000170	B004	w-s064-a006-w006
