source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s062-a000-w001	62:0	1	بِسْمِ	w-s062-a000-w001	1:1:1	one_to_one
t-s062-a000-w002	62:0	2	ٱللَّهِ	w-s062-a000-w002	1:1:2	one_to_one
t-s062-a000-w003	62:0	3	ٱلرَّحْمَٰنِ	w-s062-a000-w003	1:1:3	one_to_one
t-s062-a000-w004	62:0	4	ٱلرَّحِيمِ	w-s062-a000-w004	1:1:4	one_to_one
t-s062-a001-w001	62:1	1	يُسَبِّحُ	w-s062-a001-w001	62:1:1	one_to_one
t-s062-a001-w002	62:1	2	لِلَّهِ	w-s062-a001-w002	62:1:2	one_to_one
t-s062-a001-w003	62:1	3	مَا	w-s062-a001-w003	62:1:3	one_to_one
t-s062-a001-w004	62:1	4	فِى	w-s062-a001-w004	62:1:4	one_to_one
t-s062-a001-w005	62:1	5	ٱلسَّمَٰوَٰتِ	w-s062-a001-w005	62:1:5	one_to_one
t-s062-a001-w006	62:1	6	وَمَا	w-s062-a001-w006	62:1:6	one_to_one
t-s062-a001-w007	62:1	7	فِى	w-s062-a001-w007	62:1:7	one_to_one
t-s062-a001-w008	62:1	8	ٱلْأَرْضِ	w-s062-a001-w008	62:1:8	one_to_one
t-s062-a001-w009	62:1	9	ٱلْمَلِكِ	w-s062-a001-w009	62:1:9	one_to_one
t-s062-a001-w010	62:1	10	ٱلْقُدُّوسِ	w-s062-a001-w010	62:1:10	one_to_one
t-s062-a001-w011	62:1	11	ٱلْعَزِيزِ	w-s062-a001-w011	62:1:11	one_to_one
t-s062-a001-w012	62:1	12	ٱلْحَكِيمِ	w-s062-a001-w012	62:1:12	one_to_one
t-s062-a002-w001	62:2	1	هُوَ	w-s062-a002-w001	62:2:1	one_to_one
t-s062-a002-w002	62:2	2	ٱلَّذِى	w-s062-a002-w002	62:2:2	one_to_one
t-s062-a002-w003	62:2	3	بَعَثَ	w-s062-a002-w003	62:2:3	one_to_one
t-s062-a002-w004	62:2	4	فِى	w-s062-a002-w004	62:2:4	one_to_one
t-s062-a002-w005	62:2	5	ٱلْأُمِّيِّۦنَ	w-s062-a002-w005	62:2:5	one_to_one
t-s062-a002-w006	62:2	6	رَسُولًۭا	w-s062-a002-w006	62:2:6	one_to_one
t-s062-a002-w007	62:2	7	مِّنْهُمْ	w-s062-a002-w007	62:2:7	one_to_one
t-s062-a002-w008	62:2	8	يَتْلُوا۟	w-s062-a002-w008	62:2:8	one_to_one
t-s062-a002-w009	62:2	9	عَلَيْهِمْ	w-s062-a002-w009	62:2:9	one_to_one
t-s062-a002-w010	62:2	10	ءَايَٰتِهِۦ	w-s062-a002-w010	62:2:10	one_to_one
