finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-10_0-001	10:0	1	strong	1	1	1:1:3	root_000552	B001	w-s010-a000-w003
f-10_0-001	10:0	1	strong	2	1	1:1:4	root_000552	B001	w-s010-a000-w004
f-10_0-002	10:0	2	weak	1	1	1:1:3	root_000552	B003	w-s010-a000-w003
f-10_0-002	10:0	2	weak	2	1	1:1:4	root_000552	B003	w-s010-a000-w004
f-10_1-001	10:1	1	strong	1	1	10:1:3	root_000074	B003	w-s010-a001-w003
f-10_1-001	10:1	1	strong	2	1	10:1:4	root_001283	B001	w-s010-a001-w004
f-10_1-001	10:1	1	strong	3	1	10:1:5	root_000348	B004	w-s010-a001-w005
f-10_2-001	10:2	1	strong	1	1	10:2:14	root_000054	B001	w-s010-a002-w014
f-10_2-001	10:2	1	strong	2	1	10:2:17	root_001207	B002	w-s010-a002-w017
f-10_2-001	10:2	1	strong	3	1	10:2:18	root_000852	B002	w-s010-a002-w018
f-10_2-002	10:2	2	strong	1	1	10:2:5	root_001633	B001	w-s010-a002-w005
f-10_2-002	10:2	2	strong	2	1	10:2:12	root_000120	B007	w-s010-a002-w012
f-10_2-002	10:2	2	strong	3	1	10:2:25	root_000682	B002	w-s010-a002-w025
f-10_3-001	10:3	1	strong	1	1	10:3:5	root_000434	B001	w-s010-a003-w005
f-10_3-001	10:3	1	strong	2	1	10:3:14	root_001000	B001	w-s010-a003-w014
f-10_3-001	10:3	1	strong	3	1	10:3:15	root_000458	B006	w-s010-a003-w015
f-10_3-001	10:3	1	strong	4	1	10:3:19	root_000802	B002	w-s010-a003-w019
f-10_3-002	10:3	2	weak	1	1	10:3:2	root_000532	B017	w-s010-a003-w002
f-10_3-002	10:3	2	weak	2	1	10:3:26	root_000532	B017	w-s010-a003-w026
f-10_4-001	10:4	1	strong	1	1	10:4:2	root_000544	B001	w-s010-a004-w002
f-10_4-001	10:4	1	strong	2	1	10:4:3	root_000259	B001	w-s010-a004-w003
f-10_4-001	10:4	1	strong	3	1	10:4:12	root_000244	B001	w-s010-a004-w012
f-10_4-001	10:4	1	strong	4	1	10:4:17	root_001224	B004	w-s010-a004-w017
f-10_4-002	10:4	2	weak	1	1	10:4:8	root_000090	B002	w-s010-a004-w008
f-10_4-002	10:4	2	weak	2	1	10:4:11	root_001058	B004	w-s010-a004-w011
f-10_5-001	10:5	1	strong	1	1	10:5:8	root_001205	B005	w-s010-a005-w008
f-10_5-001	10:5	1	strong	2	1	10:5:9	root_001492	B003	w-s010-a005-w009
f-10_5-001	10:5	1	strong	3	1	10:5:13	root_000318	B001	w-s010-a005-w013
f-10_5-002	10:5	2	weak	1	1	10:5:20	root_001159	B013	w-s010-a005-w020
f-10_5-002	10:5	2	weak	2	1	10:5:21	root_000074	B003	w-s010-a005-w021
f-10_6-001	10:6	1	strong	1	1	10:6:3	root_000433	B006	w-s010-a006-w003
f-10_6-001	10:6	1	strong	2	1	10:6:12	root_000074	B003	w-s010-a006-w012
f-10_6-001	10:6	1	strong	3	1	10:6:14	root_001677	B002	w-s010-a006-w014
f-10_6-002	10:6	2	weak	1	1	10:6:3	root_000433	B001	w-s010-a006-w003
f-10_7-001	10:7	1	strong	1	1	10:7:4	root_000548	B001	w-s010-a007-w004
f-10_7-001	10:7	1	strong	2	1	10:7:5	root_001372	B004	w-s010-a007-w005
f-10_7-001	10:7	1	strong	3	1	10:7:8	root_000493	B002	w-s010-a007-w008
f-10_7-001	10:7	1	strong	4	1	10:7:14	root_000074	B001	w-s010-a007-w014
f-10_7-001	10:7	1	strong	5	1	10:7:15	root_001097	B001	w-s010-a007-w015
f-10_8-001	10:8	1	strong	1	1	10:8:2	root_000070	B001	w-s010-a008-w002
f-10_8-001	10:8	1	strong	2	1	10:8:5	root_001332	B006	w-s010-a008-w005
f-10_8-001	10:8	1	strong	3	1	10:8:6	root_001296	B001	w-s010-a008-w006
f-10_9-001	10:9	1	strong	1	1	10:9:3	root_000054	B002	w-s010-a009-w003
f-10_9-001	10:9	1	strong	2	1	10:9:4	root_001046	B001	w-s010-a009-w004
f-10_9-001	10:9	1	strong	3	1	10:9:5	root_000876	B001	w-s010-a009-w005
f-10_9-001	10:9	1	strong	4	1	10:9:6	root_001583	B001	w-s010-a009-w006
f-10_9-001	10:9	1	strong	5	1	10:9:8	root_000054	B002	w-s010-a009-w008
f-10_9-002	10:9	2	strong	1	1	10:9:9	root_000240	B006	w-s010-a009-w009
f-10_9-002	10:9	2	strong	2	1	10:9:14	root_000266	B003	w-s010-a009-w014
f-10_9-002	10:9	2	strong	3	1	10:9:15	root_001525	B001	w-s010-a009-w015
f-10_10-001	10:10	1	strong	1	1	10:10:1	root_000478	B001	w-s010-a010-w001
f-10_10-001	10:10	1	strong	2	1	10:10:3	root_000666	B002	w-s010-a010-w003
f-10_10-001	10:10	1	strong	3	1	10:10:5	root_000383	B007	w-s010-a010-w005
f-10_10-001	10:10	1	strong	4	1	10:10:7	root_000737	B001	w-s010-a010-w007
f-10_10-001	10:10	1	strong	5	1	10:10:9	root_000478	B001	w-s010-a010-w009
f-10_10-002	10:10	2	weak	1	1	10:10:13	root_000532	B002	w-s010-a010-w013
f-10_11-001	10:11	1	strong	1	1	10:11:2	root_000987	B001	w-s010-a011-w002
f-10_11-001	10:11	1	strong	2	1	10:11:6	root_000987	B001	w-s010-a011-w006
f-10_11-001	10:11	1	strong	3	1	10:11:8	root_001237	B004	w-s010-a011-w008
f-10_11-001	10:11	1	strong	4	1	10:11:14	root_000548	B001	w-s010-a011-w014
f-10_11-001	10:11	1	strong	5	1	10:11:15	root_001372	B004	w-s010-a011-w015
f-10_11-002	10:11	2	weak	1	1	10:11:2	root_000987	B001	w-s010-a011-w002
f-10_11-002	10:11	2	weak	2	1	10:11:6	root_000987	B001	w-s010-a011-w006
f-10_11-002	10:11	2	weak	3	1	10:11:7	root_000452	B003	w-s010-a011-w007
f-10_12-001	10:12	1	strong	1	1	10:12:4	root_000907	B005	w-s010-a012-w004
f-10_12-001	10:12	1	strong	2	1	10:12:5	root_000478	B001	w-s010-a012-w005
f-10_12-001	10:12	1	strong	3	1	10:12:6	root_000262	B001	w-s010-a012-w006
f-10_12-001	10:12	1	strong	4	1	10:12:14	root_000907	B005	w-s010-a012-w014
f-10_12-001	10:12	1	strong	5	1	10:12:18	root_000478	B001	w-s010-a012-w018
f-10_12-001	10:12	1	strong	6	1	10:12:20	root_000907	B005	w-s010-a012-w020
f-10_12-001	10:12	1	strong	7	1	10:12:27	root_001046	B001	w-s010-a012-w027
f-10_13-001	10:13	1	strong	1	1	10:13:10	root_000170	B004	w-s010-a013-w010
f-10_13-001	10:13	1	strong	2	1	10:13:13	root_000054	B002	w-s010-a013-w013
f-10_13-001	10:13	1	strong	3	1	10:13:15	root_000244	B001	w-s010-a013-w015
f-10_14-001	10:14	1	strong	1	1	10:14:2	root_000248	B002	w-s010-a014-w002
f-10_14-001	10:14	1	strong	2	1	10:14:3	root_000433	B001	w-s010-a014-w003
f-10_14-001	10:14	1	strong	3	1	10:14:10	root_001046	B001	w-s010-a014-w010
f-10_14-002	10:14	2	weak	1	1	10:14:3	root_000433	B010	w-s010-a014-w003
f-10_14-002	10:14	2	weak	2	1	10:14:10	root_001046	B001	w-s010-a014-w010
f-10_15-001	10:15	1	strong	1	1	10:15:2	root_000186	B001	w-s010-a015-w002
f-10_15-001	10:15	1	strong	2	1	10:15:16	root_000095	B001	w-s010-a015-w016
f-10_15-001	10:15	1	strong	3	1	10:15:22	root_000095	B001	w-s010-a015-w022
f-10_15-001	10:15	1	strong	4	1	10:15:27	root_000175	B004	w-s010-a015-w027
f-10_15-001	10:15	1	strong	5	1	10:15:30	root_001633	B001	w-s010-a015-w030
f-10_15-002	10:15	2	weak	1	1	10:15:13	root_001119	B003	w-s010-a015-w013
f-10_15-002	10:15	2	weak	2	1	10:15:25	root_001533	B013	w-s010-a015-w025
f-10_15-002	10:15	2	weak	3	1	10:15:30	root_001633	B001	w-s010-a015-w030
f-10_16-001	10:16	1	strong	1	1	10:16:12	root_001339	B001	w-s010-a016-w012
f-10_16-001	10:16	1	strong	2	1	10:16:14	root_001044	B001	w-s010-a016-w014
f-10_16-001	10:16	1	strong	3	1	10:16:18	root_001036	B001	w-s010-a016-w018
f-10_17-001	10:17	1	strong	1	1	10:17:4	root_001150	B003	w-s010-a017-w004
f-10_17-001	10:17	1	strong	2	1	10:17:7	root_001290	B001	w-s010-a017-w007
f-10_17-001	10:17	1	strong	2	2	10:17:7	root_001290	B002	w-s010-a017-w007
