word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s111-a000-w001	111:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s111-a000-w002	111:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s111-a000-w003	111:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s111-a000-w004	111:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s111-a001-w001	111:1	111:1	1	111:1:1	تَبَّتْ	تَبَّ	ت ب ب	V	PERF				STEM|POS:V|PERF|LEM:tab~a|ROOT:tbb|3FS
w-s111-a001-w002	111:1	111:1	2	111:1:2	يَدَآ	يَد	ي د ي	N					STEM|POS:N|LEM:yad|ROOT:ydy|FD|NOM
w-s111-a001-w003	111:1	111:1	3	111:1:3	أَبِى	أَبٌ	ء ب و	N					STEM|POS:N|LEM:>abN|ROOT:Abw|MS|GEN
w-s111-a001-w004	111:1	111:1	4	111:1:4	لَهَبٍ	لَهَب	ل ه ب	N					STEM|POS:N|LEM:lahab|ROOT:lhb|M|INDEF|GEN
w-s111-a001-w005	111:1	111:1	5	111:1:5	وَتَبَّ	تَبَّ	ت ب ب	V	PERF				PREFIX|w:CONJ+ | STEM|POS:V|PERF|LEM:tab~a|ROOT:tbb|3MS
w-s111-a002-w001	111:2	111:2	1	111:2:1	مَآ	مَا		NEG					STEM|POS:NEG|LEM:maA
w-s111-a002-w002	111:2	111:2	2	111:2:2	أَغْنَىٰ	أَغْنَىٰ	غ ن ي	V	PERF				STEM|POS:V|PERF|LEM:>agonaY`|ROOT:gny|3MS
w-s111-a002-w003	111:2	111:2	3	111:2:3	عَنْهُ	عَن		P					STEM|POS:P|LEM:Ean | SUFFIX|PRON:3MS
w-s111-a002-w004	111:2	111:2	4	111:2:4	مَالُهُۥ	مَال	م و ل	N					STEM|POS:N|LEM:maAl|ROOT:mwl|M|NOM | SUFFIX|PRON:3MS
w-s111-a002-w005	111:2	111:2	5	111:2:5	وَمَا	مَا		REL					PREFIX|w:CONJ+ | STEM|POS:REL|LEM:maA
w-s111-a002-w006	111:2	111:2	6	111:2:6	كَسَبَ	كَسَبَ	ك س ب	V	PERF				STEM|POS:V|PERF|LEM:kasaba|ROOT:ksb|3MS
w-s111-a003-w001	111:3	111:3	1	111:3:1	سَيَصْلَىٰ	يَصْلَى	ص ل ي	V	IMPF				PREFIX|sa+ | STEM|POS:V|IMPF|LEM:yaSolaY|ROOT:Sly|3MS
w-s111-a003-w002	111:3	111:3	2	111:3:2	نَارًا	نَار	ن و ر	N					STEM|POS:N|LEM:naAr|ROOT:nwr|F|INDEF|ACC
w-s111-a003-w003	111:3	111:3	3	111:3:3	ذَاتَ	ذُو		N					STEM|POS:N|LEM:*uw|FS|ACC
w-s111-a003-w004	111:3	111:3	4	111:3:4	لَهَبٍ	لَهَب	ل ه ب	N					STEM|POS:N|LEM:lahab|ROOT:lhb|M|INDEF|GEN
w-s111-a004-w001	111:4	111:4	1	111:4:1	وَٱمْرَأَتُهُۥ	ٱمْرَأَت	م ر ء	N					PREFIX|w:CONJ+ | STEM|POS:N|LEM:{mora>at|ROOT:mrA|F|NOM | SUFFIX|PRON:3MS
w-s111-a004-w002	111:4	111:4	2	111:4:2	حَمَّالَةَ	حَمَّالَة	ح م ل	N			ACT		STEM|POS:N|ACT|PCPL|LEM:Ham~aAlap|ROOT:Hml|FS|ACC
w-s111-a004-w003	111:4	111:4	3	111:4:3	ٱلْحَطَبِ	حَطَب	ح ط ب	N					PREFIX|Al+ | STEM|POS:N|LEM:HaTab|ROOT:HTb|M|GEN
w-s111-a005-w001	111:5	111:5	1	111:5:1	فِى	فِى		P					STEM|POS:P|LEM:fiY
w-s111-a005-w002	111:5	111:5	2	111:5:2	جِيدِهَا	جِيد	ج ي د	N					STEM|POS:N|LEM:jiyd|ROOT:jyd|M|GEN | SUFFIX|PRON:3FS
w-s111-a005-w003	111:5	111:5	3	111:5:3	حَبْلٌ	حَبْل	ح ب ل	N					STEM|POS:N|LEM:Habol|ROOT:Hbl|M|INDEF|NOM
w-s111-a005-w004	111:5	111:5	4	111:5:4	مِّن	مِن		P					STEM|POS:P|LEM:min
w-s111-a005-w005	111:5	111:5	5	111:5:5	مَّسَدٍۭ	مَّسَد	م س د	N					STEM|POS:N|LEM:m~asad|ROOT:msd|M|INDEF|GEN
