word_id	morpheme_ids	root_id	binding_status
w-s111-a000-w001	m-w-s111-a000-w001-02	root_000745	resolved_source_exact
w-s111-a000-w002	m-w-s111-a000-w002-01	root_000047	resolved_normalized_exact
w-s111-a000-w003	m-w-s111-a000-w003-02	root_000552	resolved_source_exact
w-s111-a000-w004	m-w-s111-a000-w004-02	root_000552	resolved_source_exact
w-s111-a001-w001	m-w-s111-a001-w001-01	root_000172	resolved_source_exact
w-s111-a001-w002	m-w-s111-a001-w002-01	root_001693	resolved_source_exact
w-s111-a001-w003	m-w-s111-a001-w003-01	root_000007	resolved_normalized_exact
w-s111-a001-w004	m-w-s111-a001-w004-01	root_001379	resolved_source_exact
w-s111-a001-w005	m-w-s111-a001-w005-02	root_000172	resolved_source_exact
w-s111-a002-w002	m-w-s111-a002-w002-01	root_001110	resolved_source_exact
w-s111-a002-w004	m-w-s111-a002-w004-01	root_001457	resolved_source_exact
w-s111-a002-w006	m-w-s111-a002-w006-01	root_001296	resolved_source_exact
w-s111-a003-w001	m-w-s111-a003-w001-02	root_000880	resolved_source_exact
w-s111-a003-w002	m-w-s111-a003-w002-01	root_001564	resolved_source_exact
w-s111-a003-w004	m-w-s111-a003-w004-01	root_001379	resolved_source_exact
w-s111-a004-w001	m-w-s111-a004-w001-02	root_001409	resolved_source_exact
w-s111-a004-w002	m-w-s111-a004-w002-01	root_000357	resolved_source_exact
w-s111-a004-w003	m-w-s111-a004-w003-02	root_000335	resolved_source_exact
w-s111-a005-w002	m-w-s111-a005-w002-01	root_000284	resolved_source_exact
w-s111-a005-w003	m-w-s111-a005-w003-01	root_000291	resolved_source_exact
w-s111-a005-w005	m-w-s111-a005-w005-01	root_001422	resolved_source_exact
