attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:9:1:1	9:1	9:1	1	w-s009-a001-w001	9:1:1	m-w-s009-a001-w001-01	بَرَاءَةٌ	ب ر أ	مِن;إِلَى	position_crosswalk	morpheme_aligned
q:9:1:2	9:1	9:1	2	w-s009-a001-w002	9:1:2	m-w-s009-a001-w002-01			مِن	position_crosswalk	morpheme_aligned
q:9:1:3	9:1	9:1	3	w-s009-a001-w003	9:1:3	m-w-s009-a001-w003-01	اللَّهِ	أ ل ه	مِن	position_crosswalk	morpheme_aligned
q:9:1:5	9:1	9:1	5	w-s009-a001-w004	9:1:4	m-w-s009-a001-w004-02	وَرَسُولِهِ	ر س ل		position_crosswalk	morpheme_aligned
q:9:1:6	9:1	9:1	6	w-s009-a001-w005	9:1:5	m-w-s009-a001-w005-01			إِلَى	position_crosswalk	morpheme_aligned
q:9:1:7	9:1	9:1	7	w-s009-a001-w006	9:1:6	m-w-s009-a001-w006-01	الَّذِينَ	ل ل ذ	إِلَى;مِن	position_crosswalk	morpheme_aligned
q:9:1:8	9:1	9:1	8	w-s009-a001-w007	9:1:7	m-w-s009-a001-w007-01	عَاهَدْتُمْ	ع ه د		position_crosswalk	morpheme_aligned
q:9:1:9	9:1	9:1	9	w-s009-a001-w008	9:1:8	m-w-s009-a001-w008-01			مِن	position_crosswalk	morpheme_aligned
q:9:1:10	9:1	9:1	10	w-s009-a001-w009	9:1:9	m-w-s009-a001-w009-02	الْمُشْرِكِينَ	ش ر ك	مِن	position_crosswalk	morpheme_aligned
q:9:2:2	9:2	9:2	2	w-s009-a002-w001	9:2:1	m-w-s009-a002-w001-02	فَسِيحُوا	س ي ح	فِي	position_crosswalk	morpheme_aligned
q:9:2:3	9:2	9:2	3	w-s009-a002-w002	9:2:2	m-w-s009-a002-w002-01			فِي	position_crosswalk	morpheme_aligned
q:9:2:4	9:2	9:2	4	w-s009-a002-w003	9:2:3	m-w-s009-a002-w003-02	الْأَرْضِ	أ ر ض	فِي	position_crosswalk	morpheme_aligned
