word_id	morpheme_ids	root_id	binding_status
w-s009-a001-w001	m-w-s009-a001-w001-01	root_000099	resolved_source_exact
w-s009-a001-w003	m-w-s009-a001-w003-01	root_000047	resolved_normalized_exact
w-s009-a001-w004	m-w-s009-a001-w004-02	root_000563	resolved_source_exact
w-s009-a001-w007	m-w-s009-a001-w007-01	root_001055	resolved_source_exact
w-s009-a001-w009	m-w-s009-a001-w009-02	root_000791	resolved_source_exact
w-s009-a002-w001	m-w-s009-a002-w001-02	root_000768	resolved_source_exact
w-s009-a002-w003	m-w-s009-a002-w003-02	root_000025	resolved_normalized_exact
w-s009-a002-w004	m-w-s009-a002-w004-01	root_000536	resolved_source_exact
w-s009-a002-w005	m-w-s009-a002-w005-01	root_000823	resolved_source_exact
w-s009-a002-w006	m-w-s009-a002-w006-02	root_001040	resolved_source_exact
w-s009-a002-w008	m-w-s009-a002-w008-01	root_001119	resolved_source_exact
w-s009-a002-w009	m-w-s009-a002-w009-01	root_000985	resolved_source_exact
w-s009-a002-w010	m-w-s009-a002-w010-01	root_000047	resolved_normalized_exact
w-s009-a002-w012	m-w-s009-a002-w012-01	root_000047	resolved_normalized_exact
w-s009-a002-w013	m-w-s009-a002-w013-01	root_000407	resolved_source_exact
w-s009-a002-w014	m-w-s009-a002-w014-02	root_001307	resolved_source_exact
w-s009-a003-w001	m-w-s009-a003-w001-02	root_000022	resolved_normalized_exact
w-s009-a003-w003	m-w-s009-a003-w003-01	root_000047	resolved_normalized_exact
w-s009-a003-w004	m-w-s009-a003-w004-02	root_000563	resolved_source_exact
w-s009-a003-w006	m-w-s009-a003-w006-02	root_004965	resolved_source_exact
w-s009-a003-w007	m-w-s009-a003-w007-01	root_001700	resolved_source_exact
w-s009-a003-w008	m-w-s009-a003-w008-02	root_000295	resolved_source_exact
w-s009-a003-w009	m-w-s009-a003-w009-02	root_001281	resolved_source_exact
w-s009-a003-w011	m-w-s009-a003-w011-01	root_000047	resolved_normalized_exact
w-s009-a003-w012	m-w-s009-a003-w012-01	root_000099	resolved_source_exact
w-s009-a003-w014	m-w-s009-a003-w014-02	root_000791	resolved_source_exact
w-s009-a003-w015	m-w-s009-a003-w015-02	root_000563	resolved_source_exact
w-s009-a003-w017	m-w-s009-a003-w017-01	root_000189	resolved_source_exact
w-s009-a003-w019	m-w-s009-a003-w019-01	root_000452	resolved_source_exact
w-s009-a003-w022	m-w-s009-a003-w022-01	root_001684	resolved_source_exact
w-s009-a003-w023	m-w-s009-a003-w023-02	root_001040	resolved_source_exact
w-s009-a003-w025	m-w-s009-a003-w025-01	root_001119	resolved_source_exact
w-s009-a003-w026	m-w-s009-a003-w026-01	root_000985	resolved_source_exact
w-s009-a003-w027	m-w-s009-a003-w027-01	root_000047	resolved_normalized_exact
w-s009-a003-w028	m-w-s009-a003-w028-02	root_000120	resolved_source_exact
w-s009-a003-w030	m-w-s009-a003-w030-01	root_001307	resolved_source_exact
w-s009-a003-w031	m-w-s009-a003-w031-02	root_000994	resolved_source_exact
w-s009-a003-w032	m-w-s009-a003-w032-01	root_000046	resolved_normalized_exact
w-s009-a004-w003	m-w-s009-a004-w003-01	root_001055	resolved_source_exact
w-s009-a004-w005	m-w-s009-a004-w005-02	root_000791	resolved_source_exact
w-s009-a004-w008	m-w-s009-a004-w008-01	root_001542	resolved_source_exact
w-s009-a004-w009	m-w-s009-a004-w009-01	root_000831	resolved_source_exact
w-s009-a004-w011	m-w-s009-a004-w011-01	root_000970	resolved_source_exact
w-s009-a004-w013	m-w-s009-a004-w013-01	root_000017	resolved_normalized_exact
w-s009-a004-w014	m-w-s009-a004-w014-02	root_000188	resolved_source_exact
w-s009-a004-w016	m-w-s009-a004-w016-01	root_001055	resolved_source_exact
w-s009-a004-w018	m-w-s009-a004-w018-01	root_001407	resolved_source_exact
w-s009-a004-w020	m-w-s009-a004-w020-01	root_000047	resolved_normalized_exact
w-s009-a004-w021	m-w-s009-a004-w021-01	root_000286	resolved_source_exact
w-s009-a004-w022	m-w-s009-a004-w022-02	root_001677	resolved_source_exact
w-s009-a005-w002	m-w-s009-a005-w002-01	root_000729	resolved_source_exact
w-s009-a005-w003	m-w-s009-a005-w003-02	root_000823	resolved_source_exact
w-s009-a005-w004	m-w-s009-a005-w004-02	root_000313	resolved_source_exact
w-s009-a005-w005	m-w-s009-a005-w005-02	root_001200	resolved_source_exact
w-s009-a005-w006	m-w-s009-a005-w006-02	root_000791	resolved_source_exact
w-s009-a005-w007	m-w-s009-a005-w007-01	root_000375	resolved_source_exact
w-s009-a005-w008	m-w-s009-a005-w008-01	root_001626	resolved_source_exact
w-s009-a005-w009	m-w-s009-a005-w009-02	root_000018	resolved_normalized_exact
w-s009-a005-w010	m-w-s009-a005-w010-02	root_000328	resolved_source_exact
w-s009-a005-w011	m-w-s009-a005-w011-02	root_001244	resolved_source_exact
w-s009-a005-w013	m-w-s009-a005-w013-01	root_001315	resolved_source_exact
w-s009-a005-w014	m-w-s009-a005-w014-01	root_000566	resolved_source_exact
w-s009-a005-w016	m-w-s009-a005-w016-01	root_000189	resolved_source_exact
w-s009-a005-w017	m-w-s009-a005-w017-02	root_001273	resolved_source_exact
w-s009-a005-w018	m-w-s009-a005-w018-02	root_000879	resolved_source_exact
