attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	18:0	1:1	1	w-s018-a000-w001	1:1:1	m-w-s018-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	18:0	1:1	2	w-s018-a000-w001	1:1:1	m-w-s018-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	18:0	1:1	3	w-s018-a000-w002	1:1:2	m-w-s018-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	18:0	1:1	4	w-s018-a000-w003	1:1:3	m-w-s018-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	18:0	1:1	5	w-s018-a000-w003	1:1:3	m-w-s018-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:18:1:1	18:1	18:1	1	w-s018-a001-w001	18:1:1	m-w-s018-a001-w001-02	الْحَمْدُ	ح م د	لـ	position_crosswalk	morpheme_aligned
q:18:1:2	18:1	18:1	2	w-s018-a001-w001	18:1:1	m-w-s018-a001-w001-02			لـ	surface_root_sequence_fallback	morpheme_aligned
q:18:1:3	18:1	18:1	3	w-s018-a001-w002	18:1:2	m-w-s018-a001-w002-02	لِلَّهِ	أ ل ه	لـ	position_crosswalk	morpheme_aligned
q:18:1:4	18:1	18:1	4	w-s018-a001-w003	18:1:3	m-w-s018-a001-w003-01	الَّذِي	ل ل ذ		position_crosswalk	morpheme_aligned
q:18:1:5	18:1	18:1	5	w-s018-a001-w004	18:1:4	m-w-s018-a001-w004-01	أَنْزَلَ	ن ز ل	عَلَى	position_crosswalk	morpheme_aligned
q:18:1:6	18:1	18:1	6	w-s018-a001-w005	18:1:5	m-w-s018-a001-w005-01			عَلَى	position_crosswalk	morpheme_aligned
q:18:1:7	18:1	18:1	7	w-s018-a001-w006	18:1:6	m-w-s018-a001-w006-01	عَبْدِهِ	ع ب د	عَلَى	position_crosswalk	morpheme_aligned
q:18:1:8	18:1	18:1	8	w-s018-a001-w007	18:1:7	m-w-s018-a001-w007-02	الْكِتَابَ	ك ت ب		position_crosswalk	morpheme_aligned
q:18:1:10	18:1	18:1	10	w-s018-a001-w008	18:1:8	m-w-s018-a001-w008-02	وَلَمْ	ل م م		position_crosswalk	morpheme_aligned
q:18:1:11	18:1	18:1	11	w-s018-a001-w009	18:1:9	m-w-s018-a001-w009-01	يَجْعَلْ	ج ع ل	لـ	position_crosswalk	morpheme_aligned
q:18:1:12	18:1	18:1	12	w-s018-a001-w010	18:1:10	m-w-s018-a001-w010-02;m-w-s018-a001-w010-01			لـ	position_crosswalk	morpheme_aligned
q:18:1:13	18:1	18:1	13	w-s018-a001-w011	18:1:11	m-w-s018-a001-w011-01	عِوَجَاً	ع و ج		surface_root_sequence_fallback	morpheme_aligned
q:18:2:2	18:2	18:2	2	w-s018-a002-w002	18:2:2	m-w-s018-a002-w002-02	لِيُنْذِرَ	و ل ي		position_crosswalk	morpheme_aligned
q:18:2:3	18:2	18:2	3	w-s018-a002-w002	18:2:2	m-w-s018-a002-w002-02	لِيُنْذِرَ	ن ذ ر		position_crosswalk	morpheme_aligned
q:18:2:4	18:2	18:2	4	w-s018-a002-w003	18:2:3	m-w-s018-a002-w003-01	بَأْسَاً	ب أ س	مِن	position_crosswalk	morpheme_aligned
q:18:2:5	18:2	18:2	5	w-s018-a002-w004	18:2:4	m-w-s018-a002-w004-01	شَدِيدَاً	ش د د		position_crosswalk	morpheme_aligned
q:18:2:6	18:2	18:2	6	w-s018-a002-w005	18:2:5	m-w-s018-a002-w005-01			مِن	position_crosswalk	morpheme_aligned
q:18:2:7	18:2	18:2	7	w-s018-a002-w006	18:2:6	m-w-s018-a002-w006-01	لَدُنْهُ	ل د ن	مِن	position_crosswalk	morpheme_aligned
q:18:2:9	18:2	18:2	9	w-s018-a002-w007	18:2:7	m-w-s018-a002-w007-02	وَيُبَشِّرَ	ب ش ر		position_crosswalk	morpheme_aligned
q:18:2:10	18:2	18:2	10	w-s018-a002-w008	18:2:8	m-w-s018-a002-w008-02	الْمُؤْمِنِينَ	أ م ن		position_crosswalk	morpheme_aligned
q:18:2:11	18:2	18:2	11	w-s018-a002-w009	18:2:9	m-w-s018-a002-w009-01	الَّذِينَ	ل ل ذ		position_crosswalk	morpheme_aligned
q:18:2:12	18:2	18:2	12	w-s018-a002-w010	18:2:10	m-w-s018-a002-w010-01	يَعْمَلُونَ	ع م ل		position_crosswalk	morpheme_aligned
q:18:2:13	18:2	18:2	13	w-s018-a002-w011	18:2:11	m-w-s018-a002-w011-02	الصَّالِحَاتِ	ص ل ح		position_crosswalk	morpheme_aligned
q:18:2:14	18:2	18:2	14	w-s018-a002-w012	18:2:12	m-w-s018-a002-w012-01	أَنَّ			position_crosswalk	morpheme_aligned
q:18:2:15	18:2	18:2	15	w-s018-a002-w013	18:2:13	m-w-s018-a002-w013-01			لـ	position_crosswalk	morpheme_aligned
q:18:2:16	18:2	18:2	16	w-s018-a002-w013	18:2:13	m-w-s018-a002-w013-02	لَهُمْ		لـ	position_crosswalk	morpheme_aligned
q:18:2:17	18:2	18:2	17	w-s018-a002-w014	18:2:14	m-w-s018-a002-w014-01	أَجْرَاً	أ ج ر	لـ	position_crosswalk	morpheme_aligned
q:18:2:18	18:2	18:2	18	w-s018-a002-w015	18:2:15	m-w-s018-a002-w015-01	حَسَنَاً	ح س ن		position_crosswalk	morpheme_aligned
q:18:3:1	18:3	18:3	1	w-s018-a003-w001	18:3:1	m-w-s018-a003-w001-01	مَاكِثِينَ	م ك ث	فِي	position_crosswalk	morpheme_aligned
q:18:3:2	18:3	18:3	2	w-s018-a003-w002	18:3:2	m-w-s018-a003-w002-02;m-w-s018-a003-w002-01			فِي	position_crosswalk	morpheme_aligned
q:18:3:3	18:3	18:3	3	w-s018-a003-w003	18:3:3	m-w-s018-a003-w003-01	أَبَدَاً	أ ب د		position_crosswalk	morpheme_aligned
q:18:4:2	18:4	18:4	2	w-s018-a004-w001	18:4:1	m-w-s018-a004-w001-02	وَيُنْذِرَ	ن ذ ر		position_crosswalk	morpheme_aligned
q:18:4:3	18:4	18:4	3	w-s018-a004-w002	18:4:2	m-w-s018-a004-w002-01	الَّذِينَ	ل ل ذ		position_crosswalk	morpheme_aligned
q:18:4:4	18:4	18:4	4	w-s018-a004-w003	18:4:3	m-w-s018-a004-w003-01	قَالُوا	ق و ل		position_crosswalk	morpheme_aligned
