source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s018-a000-w001	18:0	1	بِسْمِ	w-s018-a000-w001	1:1:1	one_to_one
t-s018-a000-w002	18:0	2	ٱللَّهِ	w-s018-a000-w002	1:1:2	one_to_one
t-s018-a000-w003	18:0	3	ٱلرَّحْمَٰنِ	w-s018-a000-w003	1:1:3	one_to_one
t-s018-a000-w004	18:0	4	ٱلرَّحِيمِ	w-s018-a000-w004	1:1:4	one_to_one
t-s018-a001-w001	18:1	1	ٱلْحَمْدُ	w-s018-a001-w001	18:1:1	one_to_one
t-s018-a001-w002	18:1	2	لِلَّهِ	w-s018-a001-w002	18:1:2	one_to_one
t-s018-a001-w003	18:1	3	ٱلَّذِىٓ	w-s018-a001-w003	18:1:3	one_to_one
t-s018-a001-w004	18:1	4	أَنزَلَ	w-s018-a001-w004	18:1:4	one_to_one
t-s018-a001-w005	18:1	5	عَلَىٰ	w-s018-a001-w005	18:1:5	one_to_one
t-s018-a001-w006	18:1	6	عَبْدِهِ	w-s018-a001-w006	18:1:6	one_to_one
t-s018-a001-w007	18:1	7	ٱلْكِتَٰبَ	w-s018-a001-w007	18:1:7	one_to_one
t-s018-a001-w008	18:1	8	وَلَمْ	w-s018-a001-w008	18:1:8	one_to_one
t-s018-a001-w009	18:1	9	يَجْعَل	w-s018-a001-w009	18:1:9	one_to_one
t-s018-a001-w010	18:1	10	لَّهُۥ	w-s018-a001-w010	18:1:10	one_to_one
t-s018-a001-w011	18:1	11	عِوَجَا	w-s018-a001-w011	18:1:11	one_to_one
t-s018-a002-w001	18:2	1	قَيِّمًۭا	w-s018-a002-w001	18:2:1	one_to_one
t-s018-a002-w002	18:2	2	لِّيُنذِرَ	w-s018-a002-w002	18:2:2	one_to_one
t-s018-a002-w003	18:2	3	بَأْسًۭا	w-s018-a002-w003	18:2:3	one_to_one
t-s018-a002-w004	18:2	4	شَدِيدًۭا	w-s018-a002-w004	18:2:4	one_to_one
t-s018-a002-w005	18:2	5	مِّن	w-s018-a002-w005	18:2:5	one_to_one
t-s018-a002-w006	18:2	6	لَّدُنْهُ	w-s018-a002-w006	18:2:6	one_to_one
t-s018-a002-w007	18:2	7	وَيُبَشِّرَ	w-s018-a002-w007	18:2:7	one_to_one
t-s018-a002-w008	18:2	8	ٱلْمُؤْمِنِينَ	w-s018-a002-w008	18:2:8	one_to_one
t-s018-a002-w009	18:2	9	ٱلَّذِينَ	w-s018-a002-w009	18:2:9	one_to_one
t-s018-a002-w010	18:2	10	يَعْمَلُونَ	w-s018-a002-w010	18:2:10	one_to_one
t-s018-a002-w011	18:2	11	ٱلصَّٰلِحَٰتِ	w-s018-a002-w011	18:2:11	one_to_one
t-s018-a002-w012	18:2	12	أَنَّ	w-s018-a002-w012	18:2:12	one_to_one
t-s018-a002-w013	18:2	13	لَهُمْ	w-s018-a002-w013	18:2:13	one_to_one
t-s018-a002-w014	18:2	14	أَجْرًا	w-s018-a002-w014	18:2:14	one_to_one
t-s018-a002-w015	18:2	15	حَسَنًۭا	w-s018-a002-w015	18:2:15	one_to_one
t-s018-a003-w001	18:3	1	مَّٰكِثِينَ	w-s018-a003-w001	18:3:1	one_to_one
t-s018-a003-w002	18:3	2	فِيهِ	w-s018-a003-w002	18:3:2	one_to_one
t-s018-a003-w003	18:3	3	أَبَدًۭا	w-s018-a003-w003	18:3:3	one_to_one
t-s018-a004-w001	18:4	1	وَيُنذِرَ	w-s018-a004-w001	18:4:1	one_to_one
t-s018-a004-w002	18:4	2	ٱلَّذِينَ	w-s018-a004-w002	18:4:2	one_to_one
t-s018-a004-w003	18:4	3	قَالُوا۟	w-s018-a004-w003	18:4:3	one_to_one
