cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-81_0-00001	81:0	w-s081-a000-w002	w-s081-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-81_0-00002	81:0	w-s081-a000-w002	w-s081-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-81_0-00003	81:0	w-s081-a000-w002	w-s081-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-81_0-00004	81:0	w-s081-a000-w003	w-s081-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-81_0-00005	81:0	w-s081-a000-w004	w-s081-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-81_1-00006	81:1	w-s081-a001-w002	w-s081-a001-w003	ش م س	ك و ر	1	1	1	1	2	3	intra_ayah:81:1:root:1
co-81_2-00007	81:2	w-s081-a002-w003	w-s081-a002-w002	ك د ر	ن ج م	1	1	1	1	1	1	intra_ayah:81:2:root:1
co-81_3-00008	81:3	w-s081-a003-w002	w-s081-a003-w003	ج ب ل	س ي ر	1	1	1	1	5	6	intra_ayah:81:3:root:1
co-81_4-00009	81:4	w-s081-a004-w002	w-s081-a004-w003	ع ش ر	ع ط ل	1	1	1	1	1	1	intra_ayah:81:4:root:1
co-81_5-00010	81:5	w-s081-a005-w003	w-s081-a005-w002	ح ش ر	و ح ش	1	1	1	1	1	1	intra_ayah:81:5:root:1
co-81_6-00011	81:6	w-s081-a006-w002	w-s081-a006-w003	ب ح ر	س ج ر	1	1	1	1	2	2	intra_ayah:81:6:root:1
co-81_7-00012	81:7	w-s081-a007-w003	w-s081-a007-w002	ز و ج	ن ف س	1	1	1	1	15	23	intra_ayah:81:7:root:1
co-81_8-00013	81:8	w-s081-a008-w003	w-s081-a008-w002	س ء ل	و ء د	1	1	1	1	1	1	intra_ayah:81:8:root:1
co-81_9-00014	81:9	w-s081-a009-w002	w-s081-a009-w003	ذ ن ب	ق ت ل	1	1	1	1	2	2	intra_ayah:81:9:root:1
co-81_10-00015	81:10	w-s081-a010-w002	w-s081-a010-w003	ص ح ف	ن ش ر	1	1	1	1	2	2	intra_ayah:81:10:root:1
co-81_11-00016	81:11	w-s081-a011-w002	w-s081-a011-w003	س م و	ك ش ط	1	1	1	1	1	1	intra_ayah:81:11:root:1
co-81_12-00017	81:12	w-s081-a012-w002	w-s081-a012-w003	ج ح م	س ع ر	1	1	1	1	1	1	intra_ayah:81:12:root:1
co-81_13-00018	81:13	w-s081-a013-w002	w-s081-a013-w003	ج ن ن	ز ل ف	1	1	1	1	3	3	intra_ayah:81:13:root:1
co-81_14-00019	81:14	w-s081-a014-w004	w-s081-a014-w001	ح ض ر	ع ل م	3	2	2	1	4	6	intra_ayah:81:14:root:1
co-81_14-00020	81:14	w-s081-a014-w004	w-s081-a014-w002	ح ض ر	ن ف س	2	1	1	1	3	4	intra_ayah:81:14:root:2
co-81_14-00021	81:14	w-s081-a014-w001	w-s081-a014-w002	ع ل م	ن ف س	1	1	1	1	45	81	intra_ayah:81:14:root:3
co-81_15-00022	81:15	w-s081-a015-w003	w-s081-a015-w002	خ ن س	ق س م	1	1	1	1	1	1	intra_ayah:81:15:root:1
co-81_16-00023	81:16	w-s081-a016-w001	w-s081-a016-w002	ج ر ي	ك ن س	1	1	1	1	1	1	intra_ayah:81:16:root:1
co-81_17-00024	81:17	w-s081-a017-w003	w-s081-a017-w001	ع س ع س	ل ي ل	2	1	1	1	1	1	intra_ayah:81:17:root:1
co-81_18-00025	81:18	w-s081-a018-w001	w-s081-a018-w003	ص ب ح	ن ف س	2	1	1	1	3	3	intra_ayah:81:18:root:1
co-81_19-00026	81:19	w-s081-a019-w003	w-s081-a019-w002	ر س ل	ق و ل	1	1	1	1	120	181	intra_ayah:81:19:root:1
co-81_19-00027	81:19	w-s081-a019-w003	w-s081-a019-w004	ر س ل	ك ر م	1	1	1	1	5	5	intra_ayah:81:19:root:2
co-81_19-00028	81:19	w-s081-a019-w002	w-s081-a019-w004	ق و ل	ك ر م	2	2	2	1	11	16	intra_ayah:81:19:root:3
co-81_20-00029	81:20	w-s081-a020-w005	w-s081-a020-w003	ع ر ش	ع ن د	2	1	1	1	1	1	intra_ayah:81:20:root:1
co-81_20-00030	81:20	w-s081-a020-w005	w-s081-a020-w002	ع ر ش	ق و ي	3	2	2	1	1	1	intra_ayah:81:20:root:2
co-81_20-00031	81:20	w-s081-a020-w005	w-s081-a020-w006	ع ر ش	م ك ن	1	1	1	1	1	1	intra_ayah:81:20:root:3
co-81_20-00032	81:20	w-s081-a020-w003	w-s081-a020-w002	ع ن د	ق و ي	1	1	1	1	2	2	intra_ayah:81:20:root:4
co-81_20-00033	81:20	w-s081-a020-w003	w-s081-a020-w006	ع ن د	م ك ن	3	2	2	1	1	1	intra_ayah:81:20:root:5
co-81_20-00034	81:20	w-s081-a020-w002	w-s081-a020-w006	ق و ي	م ك ن	4	3	3	1	2	2	intra_ayah:81:20:root:6
co-81_21-00035	81:21	w-s081-a021-w003	w-s081-a021-w001	ء م ن	ط و ع	2	1	1	1	20	33	intra_ayah:81:21:root:1
co-81_22-00036	81:22	w-s081-a022-w003	w-s081-a022-w002	ج ن ن	ص ح ب	1	1	1	1	16	23	intra_ayah:81:22:root:1
co-81_23-00037	81:23	w-s081-a023-w003	w-s081-a023-w004	ء ف ق	ب ي ن	1	1	1	1	2	2	intra_ayah:81:23:root:1
