source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s096-a000-w001	96:0	1	بِسْمِ	w-s096-a000-w001	1:1:1	one_to_one
t-s096-a000-w002	96:0	2	ٱللَّهِ	w-s096-a000-w002	1:1:2	one_to_one
t-s096-a000-w003	96:0	3	ٱلرَّحْمَٰنِ	w-s096-a000-w003	1:1:3	one_to_one
t-s096-a000-w004	96:0	4	ٱلرَّحِيمِ	w-s096-a000-w004	1:1:4	one_to_one
t-s096-a001-w001	96:1	1	ٱقْرَأْ	w-s096-a001-w001	96:1:1	one_to_one
t-s096-a001-w002	96:1	2	بِٱسْمِ	w-s096-a001-w002	96:1:2	one_to_one
t-s096-a001-w003	96:1	3	رَبِّكَ	w-s096-a001-w003	96:1:3	one_to_one
t-s096-a001-w004	96:1	4	ٱلَّذِى	w-s096-a001-w004	96:1:4	one_to_one
t-s096-a001-w005	96:1	5	خَلَقَ	w-s096-a001-w005	96:1:5	one_to_one
t-s096-a002-w001	96:2	1	خَلَقَ	w-s096-a002-w001	96:2:1	one_to_one
t-s096-a002-w002	96:2	2	ٱلْإِنسَٰنَ	w-s096-a002-w002	96:2:2	one_to_one
t-s096-a002-w003	96:2	3	مِنْ	w-s096-a002-w003	96:2:3	one_to_one
t-s096-a002-w004	96:2	4	عَلَقٍ	w-s096-a002-w004	96:2:4	one_to_one
t-s096-a003-w001	96:3	1	ٱقْرَأْ	w-s096-a003-w001	96:3:1	one_to_one
t-s096-a003-w002	96:3	2	وَرَبُّكَ	w-s096-a003-w002	96:3:2	one_to_one
t-s096-a003-w003	96:3	3	ٱلْأَكْرَمُ	w-s096-a003-w003	96:3:3	one_to_one
t-s096-a004-w001	96:4	1	ٱلَّذِى	w-s096-a004-w001	96:4:1	one_to_one
t-s096-a004-w002	96:4	2	عَلَّمَ	w-s096-a004-w002	96:4:2	one_to_one
t-s096-a004-w003	96:4	3	بِٱلْقَلَمِ	w-s096-a004-w003	96:4:3	one_to_one
t-s096-a005-w001	96:5	1	عَلَّمَ	w-s096-a005-w001	96:5:1	one_to_one
t-s096-a005-w002	96:5	2	ٱلْإِنسَٰنَ	w-s096-a005-w002	96:5:2	one_to_one
t-s096-a005-w003	96:5	3	مَا	w-s096-a005-w003	96:5:3	one_to_one
t-s096-a005-w004	96:5	4	لَمْ	w-s096-a005-w004	96:5:4	one_to_one
t-s096-a005-w005	96:5	5	يَعْلَمْ	w-s096-a005-w005	96:5:5	one_to_one
t-s096-a006-w001	96:6	1	كَلَّآ	w-s096-a006-w001	96:6:1	one_to_one
