word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s096-a000-w001	96:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s096-a000-w002	96:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s096-a000-w003	96:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s096-a000-w004	96:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s096-a001-w001	96:1	96:1	1	96:1:1	ٱقْرَأْ	قَرَأَ	ق ر ء	V	IMPV				STEM|POS:V|IMPV|LEM:qara>a|ROOT:qrA|2MS
w-s096-a001-w002	96:1	96:1	2	96:1:2	بِٱسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s096-a001-w003	96:1	96:1	3	96:1:3	رَبِّكَ	رَبّ	ر ب ب	N					STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN | SUFFIX|PRON:2MS
w-s096-a001-w004	96:1	96:1	4	96:1:4	ٱلَّذِى	ٱلَّذِى		REL					STEM|POS:REL|LEM:{l~a*iY|MS
w-s096-a001-w005	96:1	96:1	5	96:1:5	خَلَقَ	خَلَقَ	خ ل ق	V	PERF				STEM|POS:V|PERF|LEM:xalaqa|ROOT:xlq|3MS
w-s096-a002-w001	96:2	96:2	1	96:2:1	خَلَقَ	خَلَقَ	خ ل ق	V	PERF				STEM|POS:V|PERF|LEM:xalaqa|ROOT:xlq|3MS
w-s096-a002-w002	96:2	96:2	2	96:2:2	ٱلْإِنسَٰنَ	إِنسَٰن	ء ن س	N					PREFIX|Al+ | STEM|POS:N|LEM:<insa`n|ROOT:Ans|M|ACC
w-s096-a002-w003	96:2	96:2	3	96:2:3	مِنْ	مِن		P					STEM|POS:P|LEM:min
w-s096-a002-w004	96:2	96:2	4	96:2:4	عَلَقٍ	عَلَق	ع ل ق	N					STEM|POS:N|LEM:Ealaq|ROOT:Elq|M|INDEF|GEN
w-s096-a003-w001	96:3	96:3	1	96:3:1	ٱقْرَأْ	قَرَأَ	ق ر ء	V	IMPV				STEM|POS:V|IMPV|LEM:qara>a|ROOT:qrA|2MS
w-s096-a003-w002	96:3	96:3	2	96:3:2	وَرَبُّكَ	رَبّ	ر ب ب	N					PREFIX|w:REM+ | STEM|POS:N|LEM:rab~|ROOT:rbb|M|NOM | SUFFIX|PRON:2MS
w-s096-a003-w003	96:3	96:3	3	96:3:3	ٱلْأَكْرَمُ	أَكْرَم	ك ر م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:>akoram|ROOT:krm|MS|NOM
w-s096-a004-w001	96:4	96:4	1	96:4:1	ٱلَّذِى	ٱلَّذِى		REL					STEM|POS:REL|LEM:{l~a*iY|MS
w-s096-a004-w002	96:4	96:4	2	96:4:2	عَلَّمَ	عَلَّمَ	ع ل م	V	PERF			II	STEM|POS:V|PERF|(II)|LEM:Eal~ama|ROOT:Elm|3MS
w-s096-a004-w003	96:4	96:4	3	96:4:3	بِٱلْقَلَمِ	قَلَم	ق ل م	N					PREFIX|bi+ | PREFIX|Al+ | STEM|POS:N|LEM:qalam|ROOT:qlm|M|GEN
w-s096-a005-w001	96:5	96:5	1	96:5:1	عَلَّمَ	عَلَّمَ	ع ل م	V	PERF			II	STEM|POS:V|PERF|(II)|LEM:Eal~ama|ROOT:Elm|3MS
w-s096-a005-w002	96:5	96:5	2	96:5:2	ٱلْإِنسَٰنَ	إِنسَٰن	ء ن س	N					PREFIX|Al+ | STEM|POS:N|LEM:<insa`n|ROOT:Ans|M|ACC
w-s096-a005-w003	96:5	96:5	3	96:5:3	مَا	مَا		REL					STEM|POS:REL|LEM:maA
w-s096-a005-w004	96:5	96:5	4	96:5:4	لَمْ	لَم		NEG					STEM|POS:NEG|LEM:lam
w-s096-a005-w005	96:5	96:5	5	96:5:5	يَعْلَمْ	عَلِمَ	ع ل م	V	IMPF	JUS			STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MS|MOOD:JUS
w-s096-a006-w001	96:6	96:6	1	96:6:1	كَلَّآ	كَلَّا		AVR					STEM|POS:AVR|LEM:kal~aA
w-s096-a006-w002	96:6	96:6	2	96:6:2	إِنَّ	إِنّ		ACC					STEM|POS:ACC|LEM:<in~|SP:<in~
w-s096-a006-w003	96:6	96:6	3	96:6:3	ٱلْإِنسَٰنَ	إِنسَٰن	ء ن س	N					PREFIX|Al+ | STEM|POS:N|LEM:<insa`n|ROOT:Ans|M|ACC
w-s096-a006-w004	96:6	96:6	4	96:6:4	لَيَطْغَىٰٓ	طَغَىٰ	ط غ ي	V	IMPF				PREFIX|l:EMPH+ | STEM|POS:V|IMPF|LEM:TagaY`|ROOT:Tgy|3MS
w-s096-a007-w001	96:7	96:7	1	96:7:1	أَن	أَن		SUB					STEM|POS:SUB|LEM:>an
w-s096-a007-w002	96:7	96:7	2	96:7:2	رَّءَاهُ	رَءَا	ر ء ي	V	PERF				STEM|POS:V|PERF|LEM:ra'aA|ROOT:rAy|3MS | SUFFIX|PRON:3MS
w-s096-a007-w003	96:7	96:7	3	96:7:3	ٱسْتَغْنَىٰٓ	ٱسْتَغْنَىٰ	غ ن ي	V	PERF			X	STEM|POS:V|PERF|(X)|LEM:{sotagonaY`|ROOT:gny|3MS
w-s096-a008-w001	96:8	96:8	1	96:8:1	إِنَّ	إِنّ		ACC					STEM|POS:ACC|LEM:<in~|SP:<in~
w-s096-a008-w002	96:8	96:8	2	96:8:2	إِلَىٰ	إِلَىٰ		P					STEM|POS:P|LEM:<ilaY`
w-s096-a008-w003	96:8	96:8	3	96:8:3	رَبِّكَ	رَبّ	ر ب ب	N					STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN | SUFFIX|PRON:2MS
w-s096-a008-w004	96:8	96:8	4	96:8:4	ٱلرُّجْعَىٰٓ	رُّجْعَىٰٓ	ر ج ع	N					PREFIX|Al+ | STEM|POS:N|LEM:r~ujoEaY`^|ROOT:rjE|F|ACC
w-s096-a009-w001	96:9	96:9	1	96:9:1	أَرَءَيْتَ	رَءَا	ر ء ي	V	PERF				PREFIX|A:INTG+ | STEM|POS:V|PERF|LEM:ra'aA|ROOT:rAy|2MS | SUFFIX|PRON:2MS
w-s096-a009-w002	96:9	96:9	2	96:9:2	ٱلَّذِى	ٱلَّذِى		REL					STEM|POS:REL|LEM:{l~a*iY|MS
