cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-96_0-00001	96:0	w-s096-a000-w002	w-s096-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-96_0-00002	96:0	w-s096-a000-w002	w-s096-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-96_0-00003	96:0	w-s096-a000-w002	w-s096-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-96_0-00004	96:0	w-s096-a000-w003	w-s096-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-96_0-00005	96:0	w-s096-a000-w004	w-s096-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-96_1-00006	96:1	w-s096-a001-w005	w-s096-a001-w003	خ ل ق	ر ب ب	2	1	1	1	30	43	intra_ayah:96:1:root:1
co-96_1-00007	96:1	w-s096-a001-w005	w-s096-a001-w002	خ ل ق	س م و	3	2	2	1	66	93	intra_ayah:96:1:root:2
co-96_1-00008	96:1	w-s096-a001-w005	w-s096-a001-w001	خ ل ق	ق ر ء	4	3	3	1	2	2	intra_ayah:96:1:root:3
co-96_1-00009	96:1	w-s096-a001-w003	w-s096-a001-w002	ر ب ب	س م و	1	1	1	1	61	77	intra_ayah:96:1:root:4
co-96_1-00010	96:1	w-s096-a001-w003	w-s096-a001-w001	ر ب ب	ق ر ء	2	2	2	1	14	16	intra_ayah:96:1:root:5
co-96_1-00011	96:1	w-s096-a001-w002	w-s096-a001-w001	س م و	ق ر ء	1	1	1	1	3	3	intra_ayah:96:1:root:6
co-96_2-00012	96:2	w-s096-a002-w002	w-s096-a002-w001	ء ن س	خ ل ق	1	1	1	1	19	20	intra_ayah:96:2:root:1
co-96_2-00013	96:2	w-s096-a002-w002	w-s096-a002-w004	ء ن س	ع ل ق	2	1	1	1	1	1	intra_ayah:96:2:root:2
co-96_2-00014	96:2	w-s096-a002-w001	w-s096-a002-w004	خ ل ق	ع ل ق	3	2	2	1	5	16	intra_ayah:96:2:root:3
co-96_3-00015	96:3	w-s096-a003-w002	w-s096-a003-w001	ر ب ب	ق ر ء	1	1	1	1	14	16	intra_ayah:96:3:root:1
co-96_3-00016	96:3	w-s096-a003-w002	w-s096-a003-w003	ر ب ب	ك ر م	1	1	1	1	10	14	intra_ayah:96:3:root:2
co-96_3-00017	96:3	w-s096-a003-w001	w-s096-a003-w003	ق ر ء	ك ر م	2	2	2	1	2	2	intra_ayah:96:3:root:3
co-96_4-00018	96:4	w-s096-a004-w002	w-s096-a004-w003	ع ل م	ق ل م	1	1	1	1	1	1	intra_ayah:96:4:root:1
co-96_5-00019	96:5	w-s096-a005-w002	w-s096-a005-w001	ء ن س	ع ل م	1	1	1	2	9	12	intra_ayah:96:5:root:1
co-96_5-00020	96:5	w-s096-a005-w002	w-s096-a005-w005	ء ن س	ع ل م	3	1	1	2	9	12	intra_ayah:96:5:root:1
co-96_6-00021	96:6	w-s096-a006-w003	w-s096-a006-w004	ء ن س	ط غ ي	1	1	1	1	1	1	intra_ayah:96:6:root:1
co-96_7-00022	96:7	w-s096-a007-w002	w-s096-a007-w003	ر ء ي	غ ن ي	1	1	1	1	2	2	intra_ayah:96:7:root:1
co-96_8-00023	96:8	w-s096-a008-w003	w-s096-a008-w004	ر ب ب	ر ج ع	1	1	1	1	18	23	intra_ayah:96:8:root:1
co-96_9-00024	96:9	w-s096-a009-w001	w-s096-a009-w003	ر ء ي	ن ه ي	2	1	1	1	3	4	intra_ayah:96:9:root:1
co-96_10-00025	96:10	w-s096-a010-w003	w-s096-a010-w001	ص ل و	ع ب د	2	1	1	1	7	7	intra_ayah:96:10:root:1
co-96_11-00026	96:11	w-s096-a011-w001	w-s096-a011-w003	ر ء ي	ك و ن	2	1	1	1	57	69	intra_ayah:96:11:root:1
co-96_11-00027	96:11	w-s096-a011-w001	w-s096-a011-w005	ر ء ي	ه د ي	4	2	2	1	16	18	intra_ayah:96:11:root:2
co-96_11-00028	96:11	w-s096-a011-w003	w-s096-a011-w005	ك و ن	ه د ي	2	1	1	1	57	90	intra_ayah:96:11:root:3
co-96_12-00029	96:12	w-s096-a012-w002	w-s096-a012-w003	ء م ر	و ق ي	1	1	1	1	10	11	intra_ayah:96:12:root:1
co-96_13-00030	96:13	w-s096-a013-w001	w-s096-a013-w003	ر ء ي	ك ذ ب	2	1	1	1	13	18	intra_ayah:96:13:root:1
co-96_13-00031	96:13	w-s096-a013-w001	w-s096-a013-w004	ر ء ي	و ل ي	3	2	2	1	13	18	intra_ayah:96:13:root:2
