cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-60_0-00001	60:0	w-s060-a000-w002	w-s060-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-60_0-00002	60:0	w-s060-a000-w002	w-s060-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-60_0-00003	60:0	w-s060-a000-w002	w-s060-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-60_0-00004	60:0	w-s060-a000-w003	w-s060-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-60_0-00005	60:0	w-s060-a000-w004	w-s060-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-60_1-00006	60:1	w-s060-a001-w005	w-s060-a001-w023	ء خ ذ	ء ل ه	18	12	12	1	113	204	intra_ayah:60:1:root:1
co-60_1-00007	60:1	w-s060-a001-w005	w-s060-a001-w019	ء خ ذ	ر س ل	14	10	10	1	28	39	intra_ayah:60:1:root:10
co-60_1-00008	60:1	w-s060-a001-w028	w-s060-a001-w047	ج ه د	س و ي	19	11	11	1	3	5	intra_ayah:60:1:root:100
co-60_1-00009	60:1	w-s060-a001-w028	w-s060-a001-w046	ج ه د	ض ل ل	18	10	10	1	1	1	intra_ayah:60:1:root:101
co-60_1-00010	60:1	w-s060-a001-w028	w-s060-a001-w006	ج ه د	ع د و	22	14	15	2	1	2	intra_ayah:60:1:root:102
co-60_1-00011	60:1	w-s060-a001-w028	w-s060-a001-w007	ج ه د	ع د و	21	14	15	2	1	2	intra_ayah:60:1:root:102
co-60_1-00012	60:1	w-s060-a001-w028	w-s060-a001-w037	ج ه د	ع ل م	9	6	6	1	13	15	intra_ayah:60:1:root:103
co-60_1-00013	60:1	w-s060-a001-w028	w-s060-a001-w041	ج ه د	ع ل ن	13	8	8	1	1	1	intra_ayah:60:1:root:104
co-60_1-00014	60:1	w-s060-a001-w028	w-s060-a001-w043	ج ه د	ف ع ل	15	9	9	1	1	1	intra_ayah:60:1:root:105
co-60_1-00015	60:1	w-s060-a001-w028	w-s060-a001-w013	ج ه د	ك ف ر	15	10	10	1	5	6	intra_ayah:60:1:root:106
co-60_1-00016	60:1	w-s060-a001-w028	w-s060-a001-w026	ج ه د	ك و ن	2	2	2	1	10	13	intra_ayah:60:1:root:107
co-60_1-00017	60:1	w-s060-a001-w028	w-s060-a001-w009	ج ه د	ل ق ي	19	12	12	1	1	1	intra_ayah:60:1:root:108
co-60_1-00018	60:1	w-s060-a001-w028	w-s060-a001-w011	ج ه د	و د د	17	5	11	2	1	2	intra_ayah:60:1:root:109
co-60_1-00019	60:1	w-s060-a001-w028	w-s060-a001-w035	ج ه د	و د د	7	5	11	2	1	2	intra_ayah:60:1:root:109
co-60_1-00020	60:1	w-s060-a001-w005	w-s060-a001-w032	ء خ ذ	ر ض و	27	19	19	1	1	1	intra_ayah:60:1:root:11
co-60_1-00021	60:1	w-s060-a001-w028	w-s060-a001-w008	ج ه د	و ل ي	20	13	13	1	4	8	intra_ayah:60:1:root:110
co-60_1-00022	60:1	w-s060-a001-w015	w-s060-a001-w017	ج ي ء	ح ق ق	2	1	1	1	40	45	intra_ayah:60:1:root:111
