word_id	morpheme_ids	root_id	binding_status
w-s031-a000-w001	m-w-s031-a000-w001-02	root_000745	resolved_source_exact
w-s031-a000-w002	m-w-s031-a000-w002-01	root_000047	resolved_normalized_exact
w-s031-a000-w003	m-w-s031-a000-w003-02	root_000552	resolved_source_exact
w-s031-a000-w004	m-w-s031-a000-w004-02	root_000552	resolved_source_exact
w-s031-a002-w002	m-w-s031-a002-w002-01	root_000074	resolved_normalized_exact
w-s031-a002-w003	m-w-s031-a002-w003-02	root_001283	resolved_source_exact
w-s031-a002-w004	m-w-s031-a002-w004-02	root_000348	resolved_source_exact
w-s031-a003-w001	m-w-s031-a003-w001-01	root_001583	resolved_source_exact
w-s031-a003-w002	m-w-s031-a003-w002-02	root_000552	resolved_source_exact
w-s031-a003-w003	m-w-s031-a003-w003-03	root_000323	resolved_source_exact
w-s031-a004-w002	m-w-s031-a004-w002-01	root_001273	resolved_source_exact
w-s031-a004-w003	m-w-s031-a004-w003-02	root_000879	resolved_source_exact
w-s031-a004-w004	m-w-s031-a004-w004-02	root_000009	resolved_normalized_exact
w-s031-a004-w005	m-w-s031-a004-w005-02	root_000637	resolved_source_exact
w-s031-a004-w007	m-w-s031-a004-w007-03	root_000019	resolved_normalized_exact
w-s031-a004-w009	m-w-s031-a004-w009-01	root_001696	resolved_source_exact
w-s031-a005-w003	m-w-s031-a005-w003-01	root_001583	resolved_source_exact
w-s031-a005-w005	m-w-s031-a005-w005-01	root_000532	resolved_source_exact
w-s031-a005-w008	m-w-s031-a005-w008-02	root_001175	resolved_source_exact
w-s031-a006-w002	m-w-s031-a006-w002-02	root_004965	resolved_source_exact
w-s031-a006-w004	m-w-s031-a006-w004-01	root_000792	resolved_source_exact
w-s031-a006-w005	m-w-s031-a006-w005-01	root_001382	resolved_source_exact
w-s031-a006-w006	m-w-s031-a006-w006-02	root_000299	resolved_source_exact
w-s031-a006-w007	m-w-s031-a006-w007-02	root_000913	resolved_source_exact
w-s031-a006-w009	m-w-s031-a006-w009-01	root_000672	resolved_source_exact
w-s031-a006-w010	m-w-s031-a006-w010-01	root_000047	resolved_normalized_exact
w-s031-a006-w011	m-w-s031-a006-w011-02	root_001119	resolved_source_exact
w-s031-a006-w012	m-w-s031-a006-w012-01	root_001040	resolved_source_exact
w-s031-a006-w013	m-w-s031-a006-w013-02	root_000018	resolved_normalized_exact
w-s031-a006-w014	m-w-s031-a006-w014-01	root_001587	resolved_normalized_exact
w-s031-a006-w017	m-w-s031-a006-w017-01	root_000994	resolved_source_exact
w-s031-a006-w018	m-w-s031-a006-w018-01	root_001608	resolved_source_exact
w-s031-a007-w002	m-w-s031-a007-w002-01	root_000186	resolved_source_exact
w-s031-a007-w004	m-w-s031-a007-w004-01	root_000074	resolved_normalized_exact
w-s031-a007-w005	m-w-s031-a007-w005-01	root_001684	resolved_source_exact
w-s031-a007-w006	m-w-s031-a007-w006-01	root_001281	resolved_source_exact
w-s031-a007-w009	m-w-s031-a007-w009-01	root_000741	resolved_source_exact
w-s031-a007-w012	m-w-s031-a007-w012-01	root_000022	resolved_normalized_exact
w-s031-a007-w013	m-w-s031-a007-w013-01	root_001674	resolved_source_exact
w-s031-a007-w014	m-w-s031-a007-w014-02	root_000120	resolved_source_exact
w-s031-a007-w015	m-w-s031-a007-w015-02	root_000994	resolved_source_exact
w-s031-a007-w016	m-w-s031-a007-w016-01	root_000046	resolved_normalized_exact
w-s031-a008-w003	m-w-s031-a008-w003-01	root_000054	resolved_normalized_exact
w-s031-a008-w004	m-w-s031-a008-w004-02	root_001046	resolved_source_exact
w-s031-a008-w005	m-w-s031-a008-w005-02	root_000876	resolved_source_exact
w-s031-a008-w007	m-w-s031-a008-w007-01	root_000266	resolved_source_exact
