syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-31_0-00001	ae:v3:s001:001:pass1:attach:a1	31:0	w-s031-a000-w001	w-s031-a000-w001	w-s031-a000-w001	m-w-s031-a000-w001-01	m-w-s031-a000-w001-02	m-w-s031-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-31_0-00002	ae:v3:s001:001:pass1:attach:a2	31:0	w-s031-a000-w001	w-s031-a000-w002		m-w-s031-a000-w001-02	m-w-s031-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-31_0-00003	ae:v3:s001:001:pass1:attach:a3	31:0	w-s031-a000-w002	w-s031-a000-w003		m-w-s031-a000-w002-01	m-w-s031-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-31_0-00004	ae:v3:s001:001:pass1:attach:a4	31:0	w-s031-a000-w002	w-s031-a000-w003		m-w-s031-a000-w002-01	m-w-s031-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-31_2-00005	ae:v3:s031:002:pass1:attach:a1	31:2	w-s031-a002-w001	w-s031-a002-w002		m-w-s031-a002-w001-01	m-w-s031-a002-w002-01		31:2:1:1	31:2:2:1		q:31:2:1	q:31:2:2		1	2		predication	strongly_licensed	high			DEM_PRON	NOUN_ABSTRACT			position_morpheme_aligned	word_order;local_syntax	ءَايَٰتُ is the khabar predicated of تِلْكَ.	resources/attachments.tsv:39294
sx-31_2-00006	ae:v3:s031:002:pass1:attach:a2	31:2	w-s031-a002-w002	w-s031-a002-w003		m-w-s031-a002-w002-01	m-w-s031-a002-w003-02		31:2:2:1	31:2:3:2		q:31:2:2	q:31:2:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_CONCRETE			position_morpheme_aligned	morphology;case_government	ٱلْكِتَٰبِ is genitive as the mudaf ilayh of construct ءَايَٰتُ.	resources/attachments.tsv:39295
sx-31_2-00007	ae:v3:s031:002:pass1:attach:a3	31:2	w-s031-a002-w003	w-s031-a002-w004		m-w-s031-a002-w003-02	m-w-s031-a002-w004-02		31:2:3:2	31:2:4:2		q:31:2:3	q:31:2:4		3	4		adjective	strongly_licensed	high			NOUN_CONCRETE	ADJ_QUALIT			position_morpheme_aligned	agreement;case_government	ٱلْحَكِيمِ agrees with ٱلْكِتَٰبِ in definiteness and genitive case as its adjective.	resources/attachments.tsv:39296
sx-31_3-00008	ae:v3:s031:003:pass1:attach:a1	31:3	w-s031-a003-w001	w-s031-a003-w002		m-w-s031-a003-w001-01	m-w-s031-a003-w002-02		31:3:1:1	31:3:2:2		q:31:3:1	q:31:3:3		1	3		conjoined	strongly_licensed	high			GERUND	GERUND			position_morpheme_aligned	parallelism;local_syntax	رَحْمَةً is coordinated with هُدًى by وَ as a parallel accusative descriptor.	resources/attachments.tsv:39297
sx-31_3-00009	ae:v3:s031:003:pass1:attach:a2	31:3	w-s031-a003-w001	w-s031-a003-w003	w-s031-a003-w003	m-w-s031-a003-w001-01	m-w-s031-a003-w003-03	m-w-s031-a003-w003-01	31:3:1:1	31:3:3:3	31:3:3:1	q:31:3:1	q:31:3:5	q:31:3:4	1	5	4	prep_complement	syntactically_forced	high			GERUND	NOUN_ACTIVE_PART		لـ	position_morpheme_aligned	case_government;local_syntax	الْمُحْسِنِينَ is governed by لِ and specifies the beneficiaries of هُدًى and the coordinated رَحْمَةً.	resources/attachments.tsv:39298
sx-31_4-00010	ae:v3:s031:004:pass1:attach:a1	31:4	w-s031-a004-w002	w-s031-a004-w001		m-w-s031-a004-w002-01	m-w-s031-a004-w001-01		31:4:2:1	31:4:1:1		q:31:4:2	q:31:4:1		2	1		subject	strongly_licensed	high			IV	REL_PRON			position_morpheme_aligned	agreement;local_syntax	ٱلَّذِينَ supplies the explicit plural subject for يُقِيمُونَ.	resources/attachments.tsv:39299
sx-31_4-00011	ae:v3:s031:004:pass1:attach:a2	31:4	w-s031-a004-w002	w-s031-a004-w003		m-w-s031-a004-w002-01	m-w-s031-a004-w003-02		31:4:2:1	31:4:3:2		q:31:4:2	q:31:4:3		2	3		direct_object	syntactically_forced	high			IV	GERUND	explicit		position_morpheme_aligned	case_government;local_syntax	ٱلصَّلَوٰةَ is accusative as the direct object of يُقِيمُونَ.	resources/attachments.tsv:39300
sx-31_4-00012	ae:v3:s031:004:pass1:attach:a3	31:4	w-s031-a004-w002	w-s031-a004-w004		m-w-s031-a004-w002-01	m-w-s031-a004-w004-02		31:4:2:1	31:4:4:2		q:31:4:2	q:31:4:5		2	5		conjoined	strongly_licensed	high			IV	IV			position_morpheme_aligned	parallelism;local_syntax	يُؤْتُونَ is joined to يُقِيمُونَ by وَ as a parallel verbal predicate.	resources/attachments.tsv:39301
sx-31_4-00013	ae:v3:s031:004:pass1:attach:a4	31:4	w-s031-a004-w004	w-s031-a004-w005		m-w-s031-a004-w004-02	m-w-s031-a004-w005-02		31:4:4:2	31:4:5:2		q:31:4:5	q:31:4:6		5	6		direct_object	syntactically_forced	high			IV	NOUN_ABSTRACT	explicit		position_morpheme_aligned	case_government;local_syntax	ٱلزَّكَوٰةَ is accusative as the direct object of يُؤْتُونَ.	resources/attachments.tsv:39302
sx-31_4-00014	ae:v3:s031:004:pass1:attach:a5	31:4	w-s031-a004-w002	w-s031-a004-w006		m-w-s031-a004-w002-01	m-w-s031-a004-w006-02		31:4:2:1	31:4:6:2		q:31:4:2	q:31:4:8		2	8		circumstantial	strongly_licensed	high			IV	PRON			position_morpheme_aligned	local_syntax	هُم بِٱلْءَاخِرَةِ هُمْ يُوقِنُونَ gives the accompanying state of those described by يُقِيمُونَ and يُؤْتُونَ.	resources/attachments.tsv:39303
sx-31_4-00015	ae:v3:s031:004:pass1:attach:a6	31:4	w-s031-a004-w006	w-s031-a004-w009		m-w-s031-a004-w006-02	m-w-s031-a004-w009-01		31:4:6:2	31:4:9:1		q:31:4:8	q:31:4:12		8	12		predication	strongly_licensed	high			PRON	IV			position_morpheme_aligned	local_syntax;word_order	يُوقِنُونَ is the predicate of the topic هُمْ in the circumstantial clause.	resources/attachments.tsv:39304
sx-31_4-00016	ae:v3:s031:004:pass1:attach:a7	31:4	w-s031-a004-w009	w-s031-a004-w007	w-s031-a004-w007	m-w-s031-a004-w009-01	m-w-s031-a004-w007-03	m-w-s031-a004-w007-01	31:4:9:1	31:4:7:3	31:4:7:1	q:31:4:12	q:31:4:10	q:31:4:9	12	10	9	prep_complement	syntactically_forced	high			IV	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;local_syntax	ٱلْءَاخِرَةِ is governed by بِ as the object of certainty with يُوقِنُونَ.	resources/attachments.tsv:39305
sx-31_4-00017	ae:v3:s031:004:pass1:attach:a8	31:4	w-s031-a004-w006	w-s031-a004-w008		m-w-s031-a004-w006-02	m-w-s031-a004-w008-01		31:4:6:2	31:4:8:1		q:31:4:8	q:31:4:11		8	11		apposition	strongly_licensed	high			PRON	PRON			position_morpheme_aligned	local_syntax;agreement	The second هُمْ reinforces the earlier هُمْ before يُوقِنُونَ as an emphatic pronoun.	resources/attachments.tsv:39306
sx-31_5-00018	ae:v3:s031:005:pass1:attach:a1	31:5	w-s031-a005-w001	w-s031-a005-w003		m-w-s031-a005-w001-01	m-w-s031-a005-w003-01		31:5:1:1	31:5:3:1		q:31:5:1	q:31:5:3		1	3		predication	strongly_licensed	high			DEM_PRON_MP	GERUND			position_morpheme_aligned	local_syntax;word_order	هُدًى in the عَلَىٰ phrase is the predicate content of أُو۟لَٰئِكَ.	resources/attachments.tsv:39307
sx-31_5-00019	ae:v3:s031:005:pass1:attach:a2	31:5	w-s031-a005-w001	w-s031-a005-w003	w-s031-a005-w002	m-w-s031-a005-w001-01	m-w-s031-a005-w003-01	m-w-s031-a005-w002-01	31:5:1:1	31:5:3:1	31:5:2:1	q:31:5:1	q:31:5:3	q:31:5:2	1	3	2	prep_complement	syntactically_forced	high			DEM_PRON_MP	GERUND		عَلَى	position_morpheme_aligned	case_government;local_syntax	هُدًى is governed by عَلَىٰ in the predicate phrase attached to أُو۟لَٰئِكَ.	resources/attachments.tsv:39308
sx-31_5-00020	ae:v3:s031:005:pass1:attach:a3	31:5	w-s031-a005-w003	w-s031-a005-w005	w-s031-a005-w004	m-w-s031-a005-w003-01	m-w-s031-a005-w005-01	m-w-s031-a005-w004-01	31:5:3:1	31:5:5:1	31:5:4:1	q:31:5:3	q:31:5:5	q:31:5:4	3	5	4	prep_complement	syntactically_forced	high			GERUND	NOUN_CONCRETE		مِن	position_morpheme_aligned	case_government;local_syntax	رَّبِّهِمْ is governed by مِن as the source of هُدًى.	resources/attachments.tsv:39309
