source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s048-a000-w001	48:0	1	بِسْمِ	w-s048-a000-w001	1:1:1	one_to_one
t-s048-a000-w002	48:0	2	ٱللَّهِ	w-s048-a000-w002	1:1:2	one_to_one
t-s048-a000-w003	48:0	3	ٱلرَّحْمَٰنِ	w-s048-a000-w003	1:1:3	one_to_one
t-s048-a000-w004	48:0	4	ٱلرَّحِيمِ	w-s048-a000-w004	1:1:4	one_to_one
t-s048-a001-w001	48:1	1	إِنَّا	w-s048-a001-w001	48:1:1	one_to_one
t-s048-a001-w002	48:1	2	فَتَحْنَا	w-s048-a001-w002	48:1:2	one_to_one
t-s048-a001-w003	48:1	3	لَكَ	w-s048-a001-w003	48:1:3	one_to_one
t-s048-a001-w004	48:1	4	فَتْحًۭا	w-s048-a001-w004	48:1:4	one_to_one
t-s048-a001-w005	48:1	5	مُّبِينًۭا	w-s048-a001-w005	48:1:5	one_to_one
t-s048-a002-w001	48:2	1	لِّيَغْفِرَ	w-s048-a002-w001	48:2:1	one_to_one
t-s048-a002-w002	48:2	2	لَكَ	w-s048-a002-w002	48:2:2	one_to_one
t-s048-a002-w003	48:2	3	ٱللَّهُ	w-s048-a002-w003	48:2:3	one_to_one
t-s048-a002-w004	48:2	4	مَا	w-s048-a002-w004	48:2:4	one_to_one
t-s048-a002-w005	48:2	5	تَقَدَّمَ	w-s048-a002-w005	48:2:5	one_to_one
t-s048-a002-w006	48:2	6	مِن	w-s048-a002-w006	48:2:6	one_to_one
t-s048-a002-w007	48:2	7	ذَنۢبِكَ	w-s048-a002-w007	48:2:7	one_to_one
t-s048-a002-w008	48:2	8	وَمَا	w-s048-a002-w008	48:2:8	one_to_one
t-s048-a002-w009	48:2	9	تَأَخَّرَ	w-s048-a002-w009	48:2:9	one_to_one
t-s048-a002-w010	48:2	10	وَيُتِمَّ	w-s048-a002-w010	48:2:10	one_to_one
t-s048-a002-w011	48:2	11	نِعْمَتَهُۥ	w-s048-a002-w011	48:2:11	one_to_one
t-s048-a002-w012	48:2	12	عَلَيْكَ	w-s048-a002-w012	48:2:12	one_to_one
t-s048-a002-w013	48:2	13	وَيَهْدِيَكَ	w-s048-a002-w013	48:2:13	one_to_one
t-s048-a002-w014	48:2	14	صِرَٰطًۭا	w-s048-a002-w014	48:2:14	one_to_one
t-s048-a002-w015	48:2	15	مُّسْتَقِيمًۭا	w-s048-a002-w015	48:2:15	one_to_one
t-s048-a003-w001	48:3	1	وَيَنصُرَكَ	w-s048-a003-w001	48:3:1	one_to_one
t-s048-a003-w002	48:3	2	ٱللَّهُ	w-s048-a003-w002	48:3:2	one_to_one
t-s048-a003-w003	48:3	3	نَصْرًا	w-s048-a003-w003	48:3:3	one_to_one
t-s048-a003-w004	48:3	4	عَزِيزًا	w-s048-a003-w004	48:3:4	one_to_one
t-s048-a004-w001	48:4	1	هُوَ	w-s048-a004-w001	48:4:1	one_to_one
t-s048-a004-w002	48:4	2	ٱلَّذِىٓ	w-s048-a004-w002	48:4:2	one_to_one
t-s048-a004-w003	48:4	3	أَنزَلَ	w-s048-a004-w003	48:4:3	one_to_one
t-s048-a004-w004	48:4	4	ٱلسَّكِينَةَ	w-s048-a004-w004	48:4:4	one_to_one
t-s048-a004-w005	48:4	5	فِى	w-s048-a004-w005	48:4:5	one_to_one
t-s048-a004-w006	48:4	6	قُلُوبِ	w-s048-a004-w006	48:4:6	one_to_one
t-s048-a004-w007	48:4	7	ٱلْمُؤْمِنِينَ	w-s048-a004-w007	48:4:7	one_to_one
t-s048-a004-w008	48:4	8	لِيَزْدَادُوٓا۟	w-s048-a004-w008	48:4:8	one_to_one
t-s048-a004-w009	48:4	9	إِيمَٰنًۭا	w-s048-a004-w009	48:4:9	one_to_one
t-s048-a004-w010	48:4	10	مَّعَ	w-s048-a004-w010	48:4:10	one_to_one
t-s048-a004-w011	48:4	11	إِيمَٰنِهِمْ	w-s048-a004-w011	48:4:11	one_to_one
t-s048-a004-w012	48:4	12	وَلِلَّهِ	w-s048-a004-w012	48:4:12	one_to_one
t-s048-a004-w013	48:4	13	جُنُودُ	w-s048-a004-w013	48:4:13	one_to_one
t-s048-a004-w014	48:4	14	ٱلسَّمَٰوَٰتِ	w-s048-a004-w014	48:4:14	one_to_one
t-s048-a004-w015	48:4	15	وَٱلْأَرْضِ	w-s048-a004-w015	48:4:15	one_to_one
t-s048-a004-w016	48:4	16	وَكَانَ	w-s048-a004-w016	48:4:16	one_to_one
t-s048-a004-w017	48:4	17	ٱللَّهُ	w-s048-a004-w017	48:4:17	one_to_one
t-s048-a004-w018	48:4	18	عَلِيمًا	w-s048-a004-w018	48:4:18	one_to_one
t-s048-a004-w019	48:4	19	حَكِيمًۭا	w-s048-a004-w019	48:4:19	one_to_one
