word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s064-a000-w001	64:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s064-a000-w002	64:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s064-a000-w003	64:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s064-a000-w004	64:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s064-a001-w001	64:1	64:1	1	64:1:1	يُسَبِّحُ	سَبَّحَ	س ب ح	V	IMPF			II	STEM|POS:V|IMPF|(II)|LEM:sab~aHa|ROOT:sbH|3MS
w-s064-a001-w002	64:1	64:1	2	64:1:2	لِلَّهِ	ٱللَّه	ء ل ه	PN					PREFIX|l:P+ | STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s064-a001-w003	64:1	64:1	3	64:1:3	مَا	مَا		REL					STEM|POS:REL|LEM:maA
w-s064-a001-w004	64:1	64:1	4	64:1:4	فِى	فِى		P					STEM|POS:P|LEM:fiY
w-s064-a001-w005	64:1	64:1	5	64:1:5	ٱلسَّمَٰوَٰتِ	سَمَآء	س م و	N					PREFIX|Al+ | STEM|POS:N|LEM:samaA^'|ROOT:smw|FP|GEN
w-s064-a001-w006	64:1	64:1	6	64:1:6	وَمَا	مَا		REL					PREFIX|w:CONJ+ | STEM|POS:REL|LEM:maA
w-s064-a001-w007	64:1	64:1	7	64:1:7	فِى	فِى		P					STEM|POS:P|LEM:fiY
w-s064-a001-w008	64:1	64:1	8	64:1:8	ٱلْأَرْضِ	أَرْض	ء ر ض	N					PREFIX|Al+ | STEM|POS:N|LEM:>aroD|ROOT:ArD|F|GEN
w-s064-a001-w009	64:1	64:1	9	64:1:9	لَهُ			PRON					PREFIX|l:P+ | STEM|POS:PRON|3MS
w-s064-a001-w010	64:1	64:1	10	64:1:10	ٱلْمُلْكُ	مُلْك	م ل ك	N					PREFIX|Al+ | STEM|POS:N|LEM:mulok|ROOT:mlk|M|NOM
w-s064-a001-w011	64:1	64:1	11	64:1:11	وَلَهُ			PRON					PREFIX|w:CONJ+ | PREFIX|l:P+ | STEM|POS:PRON|3MS
w-s064-a001-w012	64:1	64:1	12	64:1:12	ٱلْحَمْدُ	حَمْد	ح م د	N					PREFIX|Al+ | STEM|POS:N|LEM:Hamod|ROOT:Hmd|M|NOM
w-s064-a001-w013	64:1	64:1	13	64:1:13	وَهُوَ			PRON					PREFIX|w:CONJ+ | STEM|POS:PRON|3MS
w-s064-a001-w014	64:1	64:1	14	64:1:14	عَلَىٰ	عَلَىٰ		P					STEM|POS:P|LEM:EalaY`
w-s064-a001-w015	64:1	64:1	15	64:1:15	كُلِّ	كُلّ	ك ل ل	N					STEM|POS:N|LEM:kul~|ROOT:kll|M|GEN
w-s064-a001-w016	64:1	64:1	16	64:1:16	شَىْءٍ	شَىْء	ش ي ء	N					STEM|POS:N|LEM:$aYo'|ROOT:$yA|M|INDEF|GEN
w-s064-a001-w017	64:1	64:1	17	64:1:17	قَدِيرٌ	قَدِير	ق د ر	N					STEM|POS:N|LEM:qadiyr|ROOT:qdr|M|INDEF|NOM
w-s064-a002-w001	64:2	64:2	1	64:2:1	هُوَ			PRON					STEM|POS:PRON|3MS
w-s064-a002-w002	64:2	64:2	2	64:2:2	ٱلَّذِى	ٱلَّذِى		REL					STEM|POS:REL|LEM:{l~a*iY|MS
w-s064-a002-w003	64:2	64:2	3	64:2:3	خَلَقَكُمْ	خَلَقَ	خ ل ق	V	PERF				STEM|POS:V|PERF|LEM:xalaqa|ROOT:xlq|3MS | SUFFIX|PRON:2MP
w-s064-a002-w004	64:2	64:2	4	64:2:4	فَمِنكُمْ	مِن		P					PREFIX|f:REM+ | STEM|POS:P|LEM:min | SUFFIX|PRON:2MP
w-s064-a002-w005	64:2	64:2	5	64:2:5	كَافِرٌ	كَافِر	ك ف ر	N					STEM|POS:N|LEM:kaAfir|ROOT:kfr|M|INDEF|NOM
w-s064-a002-w006	64:2	64:2	6	64:2:6	وَمِنكُم	مِن		P					PREFIX|w:CONJ+ | STEM|POS:P|LEM:min | SUFFIX|PRON:2MP
w-s064-a002-w007	64:2	64:2	7	64:2:7	مُّؤْمِنٌ	مُؤْمِن	ء م ن	N			ACT	IV	STEM|POS:N|ACT|PCPL|(IV)|LEM:mu&omin|ROOT:Amn|M|INDEF|NOM
w-s064-a002-w008	64:2	64:2	8	64:2:8	وَٱللَّهُ	ٱللَّه	ء ل ه	PN					PREFIX|w:REM+ | STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM
w-s064-a002-w009	64:2	64:2	9	64:2:9	بِمَا	مَا		REL					PREFIX|bi+ | STEM|POS:REL|LEM:maA
w-s064-a002-w010	64:2	64:2	10	64:2:10	تَعْمَلُونَ	عَمِلَ	ع م ل	V	IMPF				STEM|POS:V|IMPF|LEM:Eamila|ROOT:Eml|2MP | SUFFIX|PRON:2MP
w-s064-a002-w011	64:2	64:2	11	64:2:11	بَصِيرٌ	بَصِير	ب ص ر	N					STEM|POS:N|LEM:baSiyr|ROOT:bSr|MS|INDEF|NOM
w-s064-a003-w001	64:3	64:3	1	64:3:1	خَلَقَ	خَلَقَ	خ ل ق	V	PERF				STEM|POS:V|PERF|LEM:xalaqa|ROOT:xlq|3MS
w-s064-a003-w002	64:3	64:3	2	64:3:2	ٱلسَّمَٰوَٰتِ	سَمَآء	س م و	N					PREFIX|Al+ | STEM|POS:N|LEM:samaA^'|ROOT:smw|FP|ACC
w-s064-a003-w003	64:3	64:3	3	64:3:3	وَٱلْأَرْضَ	أَرْض	ء ر ض	N					PREFIX|w:CONJ+ | PREFIX|Al+ | STEM|POS:N|LEM:>aroD|ROOT:ArD|F|ACC
w-s064-a003-w004	64:3	64:3	4	64:3:4	بِٱلْحَقِّ	حَقّ	ح ق ق	N					PREFIX|bi+ | PREFIX|Al+ | STEM|POS:N|LEM:Haq~|ROOT:Hqq|M|GEN
w-s064-a003-w005	64:3	64:3	5	64:3:5	وَصَوَّرَكُمْ	صَوَّرَ	ص و ر	V	PERF			II	PREFIX|w:CONJ+ | STEM|POS:V|PERF|(II)|LEM:Saw~ara|ROOT:Swr|3MS | SUFFIX|PRON:2MP
w-s064-a003-w006	64:3	64:3	6	64:3:6	فَأَحْسَنَ	أَحْسَنَ	ح س ن	V	PERF			IV	PREFIX|f:CONJ+ | STEM|POS:V|PERF|(IV)|LEM:>aHosana|ROOT:Hsn|3MS
w-s064-a003-w007	64:3	64:3	7	64:3:7	صُوَرَكُمْ	صُورَة	ص و ر	N					STEM|POS:N|LEM:Suwrap|ROOT:Swr|MP|ACC | SUFFIX|PRON:2MP
w-s064-a003-w008	64:3	64:3	8	64:3:8	وَإِلَيْهِ	إِلَىٰ		P					PREFIX|w:REM+ | STEM|POS:P|LEM:<ilaY` | SUFFIX|PRON:3MS
w-s064-a003-w009	64:3	64:3	9	64:3:9	ٱلْمَصِيرُ	مَصِير	ص ي ر	N					PREFIX|Al+ | STEM|POS:N|LEM:maSiyr|ROOT:Syr|NOM
w-s064-a004-w001	64:4	64:4	1	64:4:1	يَعْلَمُ	عَلِمَ	ع ل م	V	IMPF				STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MS
w-s064-a004-w002	64:4	64:4	2	64:4:2	مَا	مَا		REL					STEM|POS:REL|LEM:maA
w-s064-a004-w003	64:4	64:4	3	64:4:3	فِى	فِى		P					STEM|POS:P|LEM:fiY
w-s064-a004-w004	64:4	64:4	4	64:4:4	ٱلسَّمَٰوَٰتِ	سَمَآء	س م و	N					PREFIX|Al+ | STEM|POS:N|LEM:samaA^'|ROOT:smw|FP|GEN
w-s064-a004-w005	64:4	64:4	5	64:4:5	وَٱلْأَرْضِ	أَرْض	ء ر ض	N					PREFIX|w:CONJ+ | PREFIX|Al+ | STEM|POS:N|LEM:>aroD|ROOT:ArD|F|GEN
w-s064-a004-w006	64:4	64:4	6	64:4:6	وَيَعْلَمُ	عَلِمَ	ع ل م	V	IMPF				PREFIX|w:CONJ+ | STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MS
w-s064-a004-w007	64:4	64:4	7	64:4:7	مَا	مَا		REL					STEM|POS:REL|LEM:maA
w-s064-a004-w008	64:4	64:4	8	64:4:8	تُسِرُّونَ	أَسَرَّ	س ر ر	V	IMPF			IV	STEM|POS:V|IMPF|(IV)|LEM:>asar~a|ROOT:srr|2MP | SUFFIX|PRON:2MP
w-s064-a004-w009	64:4	64:4	9	64:4:9	وَمَا	مَا		REL					PREFIX|w:CONJ+ | STEM|POS:REL|LEM:maA
w-s064-a004-w010	64:4	64:4	10	64:4:10	تُعْلِنُونَ	أَعْلَن	ع ل ن	V	IMPF			IV	STEM|POS:V|IMPF|(IV)|LEM:>aEolan|ROOT:Eln|2MP | SUFFIX|PRON:2MP
w-s064-a004-w011	64:4	64:4	11	64:4:11	وَٱللَّهُ	ٱللَّه	ء ل ه	PN					PREFIX|w:REM+ | STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM
w-s064-a004-w012	64:4	64:4	12	64:4:12	عَلِيمٌۢ	عَلِيم	ع ل م	N					STEM|POS:N|LEM:Ealiym|ROOT:Elm|MS|INDEF|NOM
w-s064-a004-w013	64:4	64:4	13	64:4:13	بِذَاتِ	ذُو		N					PREFIX|bi+ | STEM|POS:N|LEM:*uw|FS|GEN
w-s064-a004-w014	64:4	64:4	14	64:4:14	ٱلصُّدُورِ	صَدْر	ص د ر	N					PREFIX|Al+ | STEM|POS:N|LEM:Sador|ROOT:Sdr|MP|GEN
w-s064-a005-w001	64:5	64:5	1	64:5:1	أَلَمْ	لَم		NEG					PREFIX|A:INTG+ | STEM|POS:NEG|LEM:lam
w-s064-a005-w002	64:5	64:5	2	64:5:2	يَأْتِكُمْ	أَتَى	ء ت ي	V	IMPF	JUS			STEM|POS:V|IMPF|LEM:>ataY|ROOT:Aty|3MS|MOOD:JUS | SUFFIX|PRON:2MP
w-s064-a005-w003	64:5	64:5	3	64:5:3	نَبَؤُا۟	نَبَأ	ن ب ء	N					STEM|POS:N|LEM:naba>|ROOT:nbA|M|NOM
w-s064-a005-w004	64:5	64:5	4	64:5:4	ٱلَّذِينَ	ٱلَّذِى		REL					STEM|POS:REL|LEM:{l~a*iY|MP
w-s064-a005-w005	64:5	64:5	5	64:5:5	كَفَرُوا۟	كَفَرَ	ك ف ر	V	PERF				STEM|POS:V|PERF|LEM:kafara|ROOT:kfr|3MP | SUFFIX|PRON:3MP
w-s064-a005-w006	64:5	64:5	6	64:5:6	مِن	مِن		P					STEM|POS:P|LEM:min
