attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	64:0	1:1	1	w-s064-a000-w001	1:1:1	m-w-s064-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	64:0	1:1	2	w-s064-a000-w001	1:1:1	m-w-s064-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	64:0	1:1	3	w-s064-a000-w002	1:1:2	m-w-s064-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	64:0	1:1	4	w-s064-a000-w003	1:1:3	m-w-s064-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	64:0	1:1	5	w-s064-a000-w003	1:1:3	m-w-s064-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:64:1:1	64:1	64:1	1	w-s064-a001-w001	64:1:1	m-w-s064-a001-w001-01	يُسَبِّحُ	س ب ح	لـ	position_crosswalk	morpheme_aligned
q:64:1:2	64:1	64:1	2	w-s064-a001-w002	64:1:2	m-w-s064-a001-w002-01			لـ	position_crosswalk	morpheme_aligned
q:64:1:3	64:1	64:1	3	w-s064-a001-w002	64:1:2	m-w-s064-a001-w002-02	لِلَّهِ	أ ل ه	لـ	position_crosswalk	morpheme_aligned
q:64:1:4	64:1	64:1	4	w-s064-a001-w003	64:1:3	m-w-s064-a001-w003-01	مَا		فِي	position_crosswalk	morpheme_aligned
q:64:1:5	64:1	64:1	5	w-s064-a001-w004	64:1:4	m-w-s064-a001-w004-01			فِي	position_crosswalk	morpheme_aligned
q:64:1:6	64:1	64:1	6	w-s064-a001-w005	64:1:5	m-w-s064-a001-w005-02	السَّمَاوَاتِ	س م و	فِي	position_crosswalk	morpheme_aligned
q:64:1:8	64:1	64:1	8	w-s064-a001-w006	64:1:6	m-w-s064-a001-w006-02	وَمَا		فِي	position_crosswalk	morpheme_aligned
q:64:1:9	64:1	64:1	9	w-s064-a001-w007	64:1:7	m-w-s064-a001-w007-01			فِي	position_crosswalk	morpheme_aligned
q:64:1:10	64:1	64:1	10	w-s064-a001-w008	64:1:8	m-w-s064-a001-w008-02	الْأَرْضِ	أ ر ض	فِي	position_crosswalk	morpheme_aligned
q:64:1:11	64:1	64:1	11	w-s064-a001-w008	64:1:8	m-w-s064-a001-w008-02	لَهُ	و ل ي	لـ	surface_root_sequence_fallback	morpheme_aligned
q:64:1:12	64:1	64:1	12	w-s064-a001-w010	64:1:10	m-w-s064-a001-w010-02	الْمُلْكُ	م ل ك	لـ	surface_root_sequence_fallback	morpheme_aligned
q:64:1:14	64:1	64:1	14	w-s064-a001-w010	64:1:10	m-w-s064-a001-w010-02	وَلَهُ	و ل ي	لـ	surface_root_sequence_fallback	morpheme_aligned
q:64:1:15	64:1	64:1	15	w-s064-a001-w012	64:1:12	m-w-s064-a001-w012-02	الْحَمْدُ	ح م د	لـ	surface_root_sequence_fallback	morpheme_aligned
q:64:1:17	64:1	64:1	17	w-s064-a001-w013	64:1:13	m-w-s064-a001-w013-02	وَهُوَ			surface_root_sequence_fallback	morpheme_aligned
q:64:1:18	64:1	64:1	18	w-s064-a001-w014	64:1:14	m-w-s064-a001-w014-01			عَلَى	surface_root_sequence_fallback	morpheme_aligned
q:64:1:19	64:1	64:1	19	w-s064-a001-w015	64:1:15	m-w-s064-a001-w015-01	كُلِّ	ك ل ل	عَلَى	surface_root_sequence_fallback	morpheme_aligned
q:64:1:20	64:1	64:1	20	w-s064-a001-w016	64:1:16	m-w-s064-a001-w016-01	شَيْءٍ	ش ي ء		surface_root_sequence_fallback	morpheme_aligned
q:64:1:21	64:1	64:1	21	w-s064-a001-w017	64:1:17	m-w-s064-a001-w017-01	قَدِيرٌ	ق د ر	عَلَى	surface_root_sequence_fallback	morpheme_aligned
q:64:2:1	64:2	64:2	1	w-s064-a002-w001	64:2:1	m-w-s064-a002-w001-01	هُوَ			position_crosswalk	morpheme_aligned
q:64:2:2	64:2	64:2	2	w-s064-a002-w002	64:2:2	m-w-s064-a002-w002-01	الَّذِي	ل ل ذ		position_crosswalk	morpheme_aligned
q:64:2:3	64:2	64:2	3	w-s064-a002-w003	64:2:3	m-w-s064-a002-w003-01;m-w-s064-a002-w003-02	خَلَقَكُمْ	خ ل ق		position_crosswalk	morpheme_aligned
q:64:2:5	64:2	64:2	5	w-s064-a002-w004	64:2:4	m-w-s064-a002-w004-03;m-w-s064-a002-w004-02	فَمِنْكُمْ	م ن ن	مِن	position_crosswalk	morpheme_aligned
q:64:2:6	64:2	64:2	6	w-s064-a002-w005	64:2:5	m-w-s064-a002-w005-01	كَافِرٌ	ك ف ر	مِن	position_crosswalk	morpheme_aligned
q:64:2:8	64:2	64:2	8	w-s064-a002-w006	64:2:6	m-w-s064-a002-w006-03;m-w-s064-a002-w006-02	وَمِنْكُمْ	م ن ن	مِن	position_crosswalk	morpheme_aligned
q:64:2:9	64:2	64:2	9	w-s064-a002-w007	64:2:7	m-w-s064-a002-w007-01	مُؤْمِنٌ	أ م ن	مِن	position_crosswalk	morpheme_aligned
q:64:2:11	64:2	64:2	11	w-s064-a002-w008	64:2:8	m-w-s064-a002-w008-02	وَاللَّهُ	أ ل ه		position_crosswalk	morpheme_aligned
q:64:2:12	64:2	64:2	12	w-s064-a002-w009	64:2:9	m-w-s064-a002-w009-01			بـ	position_crosswalk	morpheme_aligned
q:64:2:13	64:2	64:2	13	w-s064-a002-w009	64:2:9	m-w-s064-a002-w009-02	بِمَا		بـ	position_crosswalk	morpheme_aligned
q:64:2:14	64:2	64:2	14	w-s064-a002-w010	64:2:10	m-w-s064-a002-w010-01	تَعْمَلُونَ	ع م ل		position_crosswalk	morpheme_aligned
q:64:2:15	64:2	64:2	15	w-s064-a002-w011	64:2:11	m-w-s064-a002-w011-01	بَصِيرٌ	ب ص ر	بـ	position_crosswalk	morpheme_aligned
q:64:3:1	64:3	64:3	1	w-s064-a003-w001	64:3:1	m-w-s064-a003-w001-01	خَلَقَ	خ ل ق	بـ	position_crosswalk	morpheme_aligned
