cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-64_0-00001	64:0	w-s064-a000-w002	w-s064-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-64_0-00002	64:0	w-s064-a000-w002	w-s064-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-64_0-00003	64:0	w-s064-a000-w002	w-s064-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-64_0-00004	64:0	w-s064-a000-w003	w-s064-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-64_0-00005	64:0	w-s064-a000-w004	w-s064-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-64_1-00006	64:1	w-s064-a001-w008	w-s064-a001-w002	ء ر ض	ء ل ه	6	2	2	1	215	380	intra_ayah:64:1:root:1
co-64_1-00007	64:1	w-s064-a001-w002	w-s064-a001-w001	ء ل ه	س ب ح	1	1	1	1	38	65	intra_ayah:64:1:root:10
co-64_1-00008	64:1	w-s064-a001-w002	w-s064-a001-w005	ء ل ه	س م و	3	1	1	1	185	319	intra_ayah:64:1:root:11
co-64_1-00009	64:1	w-s064-a001-w002	w-s064-a001-w016	ء ل ه	ش ي ء	14	6	6	1	282	596	intra_ayah:64:1:root:12
co-64_1-00010	64:1	w-s064-a001-w002	w-s064-a001-w017	ء ل ه	ق د ر	15	7	7	1	64	127	intra_ayah:64:1:root:13
co-64_1-00011	64:1	w-s064-a001-w002	w-s064-a001-w015	ء ل ه	ك ل ل	13	5	5	1	149	285	intra_ayah:64:1:root:14
co-64_1-00012	64:1	w-s064-a001-w002	w-s064-a001-w010	ء ل ه	م ل ك	8	3	3	1	101	189	intra_ayah:64:1:root:15
co-64_1-00013	64:1	w-s064-a001-w012	w-s064-a001-w001	ح م د	س ب ح	11	5	5	1	16	20	intra_ayah:64:1:root:16
co-64_1-00014	64:1	w-s064-a001-w012	w-s064-a001-w005	ح م د	س م و	7	3	3	1	13	15	intra_ayah:64:1:root:17
co-64_1-00015	64:1	w-s064-a001-w012	w-s064-a001-w016	ح م د	ش ي ء	4	2	2	1	7	8	intra_ayah:64:1:root:18
co-64_1-00016	64:1	w-s064-a001-w012	w-s064-a001-w017	ح م د	ق د ر	5	3	3	1	3	3	intra_ayah:64:1:root:19
co-64_1-00017	64:1	w-s064-a001-w008	w-s064-a001-w012	ء ر ض	ح م د	4	2	2	1	17	19	intra_ayah:64:1:root:2
co-64_1-00018	64:1	w-s064-a001-w012	w-s064-a001-w015	ح م د	ك ل ل	3	1	1	1	3	3	intra_ayah:64:1:root:20
co-64_1-00019	64:1	w-s064-a001-w012	w-s064-a001-w010	ح م د	م ل ك	2	1	1	1	8	9	intra_ayah:64:1:root:21
co-64_1-00020	64:1	w-s064-a001-w001	w-s064-a001-w005	س ب ح	س م و	4	2	2	1	22	26	intra_ayah:64:1:root:22
co-64_1-00021	64:1	w-s064-a001-w001	w-s064-a001-w016	س ب ح	ش ي ء	15	7	7	1	8	10	intra_ayah:64:1:root:23
co-64_1-00022	64:1	w-s064-a001-w001	w-s064-a001-w017	س ب ح	ق د ر	16	8	8	1	3	4	intra_ayah:64:1:root:24
co-64_1-00023	64:1	w-s064-a001-w001	w-s064-a001-w015	س ب ح	ك ل ل	14	6	6	1	10	11	intra_ayah:64:1:root:25
co-64_1-00024	64:1	w-s064-a001-w001	w-s064-a001-w010	س ب ح	م ل ك	9	4	4	1	8	8	intra_ayah:64:1:root:26
co-64_1-00025	64:1	w-s064-a001-w005	w-s064-a001-w016	س م و	ش ي ء	11	5	5	1	56	82	intra_ayah:64:1:root:27
co-64_1-00026	64:1	w-s064-a001-w005	w-s064-a001-w017	س م و	ق د ر	12	6	6	1	26	32	intra_ayah:64:1:root:28
co-64_1-00027	64:1	w-s064-a001-w005	w-s064-a001-w015	س م و	ك ل ل	10	4	4	1	50	64	intra_ayah:64:1:root:29
co-64_1-00028	64:1	w-s064-a001-w008	w-s064-a001-w001	ء ر ض	س ب ح	7	3	3	1	18	21	intra_ayah:64:1:root:3
co-64_1-00029	64:1	w-s064-a001-w005	w-s064-a001-w010	س م و	م ل ك	5	2	2	1	41	47	intra_ayah:64:1:root:30
co-64_1-00030	64:1	w-s064-a001-w016	w-s064-a001-w017	ش ي ء	ق د ر	1	1	1	1	64	89	intra_ayah:64:1:root:31
co-64_1-00031	64:1	w-s064-a001-w016	w-s064-a001-w015	ش ي ء	ك ل ل	1	1	1	1	135	191	intra_ayah:64:1:root:32
co-64_1-00032	64:1	w-s064-a001-w016	w-s064-a001-w010	ش ي ء	م ل ك	6	3	3	1	47	87	intra_ayah:64:1:root:33
co-64_1-00033	64:1	w-s064-a001-w017	w-s064-a001-w015	ق د ر	ك ل ل	2	2	2	1	45	53	intra_ayah:64:1:root:34
co-64_1-00034	64:1	w-s064-a001-w017	w-s064-a001-w010	ق د ر	م ل ك	7	4	4	1	13	20	intra_ayah:64:1:root:35
co-64_1-00035	64:1	w-s064-a001-w015	w-s064-a001-w010	ك ل ل	م ل ك	5	2	2	1	31	37	intra_ayah:64:1:root:36
co-64_1-00036	64:1	w-s064-a001-w008	w-s064-a001-w005	ء ر ض	س م و	3	1	1	1	224	263	intra_ayah:64:1:root:4
